PurchaseOrderLineID,PurchaseOrderID,VariantID,ProductID,QuantityOrdered,QuantityReceived,POUnitCost,POLineCost
PO000084-10,PO000084,V00490,P0022,1,1,183.11,183.11
PO000084-11,PO000084,V00617,P0029,1,1,68.37,68.37
PO000084-12,PO000084,V00712,P0036,1,1,71.07,71.07
PO000084-13,PO000084,V00725,P0043,1,1,69.41,69.41
PO000084-14,PO000084,V00739,P0050,1,1,106.64,106.64
PO000084-15,PO000084,V00740,P0050,1,1,106.64,106.64
PO000085-1,PO000085,V00329,P0014,1,1,76.85,76.85
PO000085-2,PO000085,V00598,P0028,1,1,43.73,43.73
PO000085-3,PO000085,V00709,P0035,2,2,82.32,164.64
PO000085-4,PO000085,V00737,P0049,1,1,24.49,24.49
PO000085-5,PO000085,V00738,P0049,2,2,24.49,48.98
PO000086-1,PO000086,V00366,P0016,1,1,84.90,84.90
PO000086-2,PO000086,V00367,P0016,1,1,84.90,84.90
PO000086-3,PO000086,V00376,P0016,1,1,84.90,84.90
PO000086-4,PO000086,V00383,P0016,1,1,84.90,84.90
PO000086-5,PO000086,V00495,P0023,1,1,63.21,63.21
PO000086-6,PO000086,V00623,P0030,1,1,54.14,54.14
PO000086-7,PO000086,V00630,P0030,1,1,54.14,54.14
PO000087-1,PO000087,V00713,P0037,2,2,116.94,233.88
PO000087-2,PO000087,V00727,P0044,1,1,59.10,59.10
PO000088-1,PO000088,V00459,P0021,1,1,129.34,129.34
PO000088-2,PO000088,V00460,P0021,1,1,129.34,129.34
PO000088-3,PO000088,V00599,P0028,1,1,43.73,43.73
PO000088-4,PO000088,V00737,P0049,1,1,24.49,24.49
PO000089-1,PO000089,V00014,P0001,1,1,128.94,128.94
PO000089-2,PO000089,V00020,P0001,1,1,128.94,128.94
PO000089-3,PO000089,V00341,P0015,1,1,96.98,96.98
PO000089-4,PO000089,V00342,P0015,1,1,96.98,96.98
PO000089-5,PO000089,V00345,P0015,1,1,96.98,96.98
PO000089-6,PO000089,V00479,P0022,1,1,183.11,183.11
PO000089-7,PO000089,V00711,P0036,1,1,71.07,71.07
PO000089-8,PO000089,V00726,P0043,1,1,69.41,69.41
PO000089-9,PO000089,V00739,P0050,1,1,106.64,106.64
PO000089-10,PO000089,V00740,P0050,2,2,106.64,213.28
PO000090-1,PO000090,V00709,P0035,1,1,82.32,82.32
PO000091-1,PO000091,V00411,P0018,1,1,76.28,76.28
PO000091-2,PO000091,V00533,P0025,1,1,37.91,37.91
PO000092-1,PO000092,V00509,P0023,1,1,63.21,63.21
PO000093-1,PO000093,V00405,P0018,1,1,76.28,76.28
PO000093-2,PO000093,V00406,P0018,1,1,76.28,76.28
PO000093-3,PO000093,V00417,P0018,1,1,76.28,76.28
PO000093-4,PO000093,V00531,P0025,2,2,37.91,75.82
PO000093-5,PO000093,V00544,P0025,1,1,37.91,37.91
PO000093-6,PO000093,V00658,P0032,1,1,19.58,19.58
PO000093-7,PO000093,V00718,P0039,1,1,88.32,88.32
PO000093-8,PO000093,V00731,P0046,3,3,48.96,146.88
PO000094-1,PO000094,V00330,P0014,1,1,76.85,76.85
PO000094-2,PO000094,V00597,P0028,1,1,43.73,43.73
PO000094-3,PO000094,V00709,P0035,1,1,82.32,82.32
PO000095-1,PO000095,V00009,P0001,1,1,128.94,128.94
PO000095-2,PO000095,V00174,P0008,1,1,66.10,66.10
PO000095-3,PO000095,V00181,P0008,1,1,66.10,66.10
PO000095-4,PO000095,V00184,P0008,1,1,66.10,66.10
PO000095-5,PO000095,V00188,P0008,1,1,66.10,66.10
PO000095-6,PO000095,V00337,P0015,1,1,96.98,96.98
PO000095-7,PO000095,V00348,P0015,1,1,96.98,96.98
PO000095-8,PO000095,V00484,P0022,1,1,183.11,183.11
PO000095-9,PO000095,V00726,P0043,2,2,69.41,138.82
PO000095-10,PO000095,V00739,P0050,1,1,106.64,106.64
PO000095-11,PO000095,V00740,P0050,2,2,106.64,213.28
PO000096-1,PO000096,V00016,P0001,1,1,128.94,128.94
PO000096-2,PO000096,V00175,P0008,1,1,66.10,66.10
PO000096-3,PO000096,V00726,P0043,2,2,69.41,138.82
PO000096-4,PO000096,V00740,P0050,1,1,106.64,106.64
PO000097-1,PO000097,V00145,P0007,1,1,50.66,50.66
PO000097-2,PO000097,V00146,P0007,1,1,50.66,50.66
PO000097-3,PO000097,V00325,P0014,1,1,76.85,76.85
PO000097-4,PO000097,V00332,P0014,1,1,76.85,76.85
PO000097-5,PO000097,V00459,P0021,1,1,129.34,129.34
PO000097-6,PO000097,V00586,P0028,1,1,43.73,43.73
PO000097-7,PO000097,V00588,P0028,1,1,43.73,43.73
PO000097-8,PO000097,V00590,P0028,1,1,43.73,43.73
PO000097-9,PO000097,V00709,P0035,4,4,82.32,329.28
PO000097-10,PO000097,V00724,P0042,4,4,142.14,568.56
PO000098-1,PO000098,V00191,P0008,1,1,66.10,66.10
PO000098-2,PO000098,V00602,P0029,1,1,68.37,68.37
PO000098-3,PO000098,V00712,P0036,1,1,71.07,71.07
PO000098-4,PO000098,V00726,P0043,3,3,69.41,208.23
PO000098-5,PO000098,V00739,P0050,2,2,106.64,213.28
PO000099-1,PO000099,V00086,P0004,1,1,113.76,113.76
PO000099-2,PO000099,V00404,P0018,2,2,76.28,152.56
PO000099-3,PO000099,V00405,P0018,1,1,76.28,76.28
PO000099-4,PO000099,V00542,P0025,1,1,37.91,37.91
PO000099-5,PO000099,V00656,P0032,1,1,19.58,19.58
PO000099-6,PO000099,V00661,P0032,1,1,19.58,19.58
PO000099-7,PO000099,V00718,P0039,1,1,88.32,88.32
PO000100-1,PO000100,V00172,P0008,1,1,66.10,66.10
PO000101-1,PO000101,V00074,P0004,1,1,113.76,113.76
PO000101-2,PO000101,V00076,P0004,1,1,113.76,113.76
PO000101-3,PO000101,V00078,P0004,1,1,113.76,113.76
PO000101-4,PO000101,V00080,P0004,1,1,113.76,113.76
PO000101-5,PO000101,V00089,P0004,1,1,113.76,113.76
PO000101-6,PO000101,V00244,P0011,1,1,64.70,64.70
PO000101-7,PO000101,V00258,P0011,1,1,64.70,64.70
PO000101-8,PO000101,V00405,P0018,1,1,76.28,76.28
PO000101-9,PO000101,V00406,P0018,1,1,76.28,76.28
PO000101-10,PO000101,V00411,P0018,3,3,76.28,228.84
PO000101-11,PO000101,V00418,P0018,1,1,76.28,76.28
PO000101-12,PO000101,V00533,P0025,1,1,37.91,37.91
PO000101-13,PO000101,V00544,P0025,2,2,37.91,75.82
PO000101-14,PO000101,V00656,P0032,2,2,19.58,39.16
PO000101-15,PO000101,V00663,P0032,1,1,19.58,19.58
PO000101-16,PO000101,V00664,P0032,1,1,19.58,19.58
PO000101-17,PO000101,V00665,P0032,1,1,19.58,19.58
PO000101-18,PO000101,V00731,P0046,2,2,48.96,97.92
PO000101-19,PO000101,V00732,P0046,2,2,48.96,97.92
PO000102-1,PO000102,V00148,P0007,1,1,50.66,50.66
PO000102-2,PO000102,V00150,P0007,1,1,50.66,50.66
PO000102-3,PO000102,V00320,P0014,1,1,76.85,76.85
PO000102-4,PO000102,V00330,P0014,1,1,76.85,76.85
PO000102-5,PO000102,V00458,P0021,1,1,129.34,129.34
PO000102-6,PO000102,V00465,P0021,2,2,129.34,258.68
PO000102-7,PO000102,V00466,P0021,2,2,129.34,258.68
PO000102-8,PO000102,V00599,P0028,1,1,43.73,43.73
PO000102-9,PO000102,V00709,P0035,1,1,82.32,82.32
PO000102-10,PO000102,V00723,P0042,1,1,142.14,142.14
PO000102-11,PO000102,V00724,P0042,4,4,142.14,568.56
PO000102-12,PO000102,V00737,P0049,1,1,24.49,24.49
PO000102-13,PO000102,V00738,P0049,1,1,24.49,24.49
PO000103-1,PO000103,V00146,P0007,1,1,50.66,50.66
PO000103-2,PO000103,V00149,P0007,1,1,50.66,50.66
PO000103-3,PO000103,V00162,P0007,1,1,50.66,50.66
PO000103-4,PO000103,V00458,P0021,1,1,129.34,129.34
PO000103-5,PO000103,V00465,P0021,2,2,129.34,258.68
PO000103-6,PO000103,V00467,P0021,1,1,129.34,129.34
PO000103-7,PO000103,V00471,P0021,1,1,129.34,129.34
PO000103-8,PO000103,V00592,P0028,2,2,43.73,87.46
PO000103-9,PO000103,V00595,P0028,1,1,43.73,43.73
PO000103-10,PO000103,V00598,P0028,2,2,43.73,87.46
PO000103-11,PO000103,V00709,P0035,1,1,82.32,82.32
PO000103-12,PO000103,V00710,P0035,3,3,82.32,246.96
PO000103-13,PO000103,V00724,P0042,2,2,142.14,284.28
PO000104-1,PO000104,V00002,P0001,2,2,128.94,257.88
PO000104-2,PO000104,V00010,P0001,1,1,128.94,128.94
PO000104-3,PO000104,V00012,P0001,1,1,128.94,128.94
PO000104-4,PO000104,V00017,P0001,1,1,128.94,128.94
PO000104-5,PO000104,V00176,P0008,1,1,66.10,66.10
PO000104-6,PO000104,V00182,P0008,1,1,66.10,66.10
PO000104-7,PO000104,V00186,P0008,2,2,66.10,132.20
PO000104-8,PO000104,V00189,P0008,1,1,66.10,66.10
PO000104-9,PO000104,V00341,P0015,1,1,96.98,96.98
PO000104-10,PO000104,V00342,P0015,1,1,96.98,96.98
PO000104-11,PO000104,V00353,P0015,1,1,96.98,96.98
PO000104-12,PO000104,V00354,P0015,1,1,96.98,96.98
PO000104-13,PO000104,V00356,P0015,1,1,96.98,96.98
PO000104-14,PO000104,V00357,P0015,2,2,96.98,193.96
PO000104-15,PO000104,V00358,P0015,1,1,96.98,96.98
PO000104-16,PO000104,V00477,P0022,1,1,183.11,183.11
PO000104-17,PO000104,V00478,P0022,2,2,183.11,366.22
PO000104-18,PO000104,V00480,P0022,2,2,183.11,366.22
PO000104-19,PO000104,V00484,P0022,2,2,183.11,366.22
PO000104-20,PO000104,V00490,P0022,1,1,183.11,183.11
PO000104-21,PO000104,V00602,P0029,1,1,68.37,68.37
PO000104-22,PO000104,V00604,P0029,1,1,68.37,68.37
PO000104-23,PO000104,V00608,P0029,2,2,68.37,136.74
PO000104-24,PO000104,V00609,P0029,3,3,68.37,205.11
PO000104-25,PO000104,V00614,P0029,1,1,68.37,68.37
PO000104-26,PO000104,V00617,P0029,1,1,68.37,68.37
PO000104-27,PO000104,V00725,P0043,3,3,69.41,208.23
PO000104-28,PO000104,V00726,P0043,1,1,69.41,69.41
PO000104-29,PO000104,V00740,P0050,3,3,106.64,319.92
PO000105-1,PO000105,V00700,P0034,1,1,30.69,30.69
PO000105-2,PO000105,V00722,P0041,1,1,104.23,104.23
PO000106-1,PO000106,V00283,P0012,1,1,49.13,49.13
PO000107-1,PO000107,V00441,P0020,1,1,217.91,217.91
PO000107-2,PO000107,V00694,P0034,1,1,30.69,30.69
PO000108-1,PO000108,V00407,P0018,1,1,76.28,76.28
PO000108-2,PO000108,V00413,P0018,1,1,76.28,76.28
PO000108-3,PO000108,V00718,P0039,1,1,88.32,88.32
PO000109-1,PO000109,V00105,P0005,1,1,57.40,57.40
PO000110-1,PO000110,V00290,P0013,1,1,77.03,77.03
PO000110-2,PO000110,V00567,P0027,1,1,42.30,42.30
PO000110-3,PO000110,V00703,P0034,1,1,30.69,30.69
PO000110-4,PO000110,V00735,P0048,2,2,40.99,81.98
PO000111-1,PO000111,V00026,P0002,1,1,78.05,78.05
PO000111-2,PO000111,V00033,P0002,1,1,78.05,78.05
PO000111-3,PO000111,V00194,P0009,1,1,50.35,50.35
PO000111-4,PO000111,V00209,P0009,1,1,50.35,50.35
PO000111-5,PO000111,V00497,P0023,1,1,63.21,63.21
PO000111-6,PO000111,V00501,P0023,1,1,63.21,63.21
PO000111-7,PO000111,V00502,P0023,1,1,63.21,63.21
PO000111-8,PO000111,V00714,P0037,2,2,116.94,233.88
PO000112-1,PO000112,V00454,P0020,1,1,217.91,217.91
PO000112-2,PO000112,V00581,P0027,1,1,42.30,42.30
PO000112-3,PO000112,V00708,P0034,1,1,30.69,30.69
PO000113-1,PO000113,V00318,P0014,1,1,76.85,76.85
PO000113-2,PO000113,V00723,P0042,1,1,142.14,142.14
PO000113-3,PO000113,V00737,P0049,1,1,24.49,24.49
PO000113-4,PO000113,V00738,P0049,1,1,24.49,24.49
PO000114-1,PO000114,V00378,P0016,1,1,84.90,84.90
PO000114-2,PO000114,V00501,P0023,1,1,63.21,63.21
PO000114-3,PO000114,V00510,P0023,1,1,63.21,63.21
PO000114-4,PO000114,V00714,P0037,1,1,116.94,116.94
PO000115-1,PO000115,V00330,P0014,1,1,76.85,76.85
PO000115-2,PO000115,V00724,P0042,1,1,142.14,142.14
PO000116-1,PO000116,V00719,P0040,1,1,175.80,175.80
PO000117-1,PO000117,V00614,P0029,1,1,68.37,68.37
PO000118-1,PO000118,V00150,P0007,1,1,50.66,50.66
PO000118-2,PO000118,V00328,P0014,1,1,76.85,76.85
PO000118-3,PO000118,V00332,P0014,2,2,76.85,153.70
PO000118-4,PO000118,V00458,P0021,1,1,129.34,129.34
PO000118-5,PO000118,V00585,P0028,1,1,43.73,43.73
PO000118-6,PO000118,V00592,P0028,1,1,43.73,43.73
PO000118-7,PO000118,V00737,P0049,2,2,24.49,48.98
PO000119-1,PO000119,V00034,P0002,1,1,78.05,78.05
PO000119-2,PO000119,V00047,P0002,1,1,78.05,78.05
PO000119-3,PO000119,V00210,P0009,1,1,50.35,50.35
PO000119-4,PO000119,V00366,P0016,1,1,84.90,84.90
PO000119-5,PO000119,V00499,P0023,1,1,63.21,63.21
PO000119-6,PO000119,V00620,P0030,1,1,54.14,54.14
PO000119-7,PO000119,V00627,P0030,1,1,54.14,54.14
PO000120-1,PO000120,V00568,P0027,1,1,42.30,42.30
PO000120-2,PO000120,V00573,P0027,1,1,42.30,42.30
PO000121-1,PO000121,V00713,P0037,1,1,116.94,116.94
PO000122-1,PO000122,V00015,P0001,1,0,128.94,128.94
PO000122-2,PO000122,V00187,P0008,1,0,66.10,66.10
PO000122-3,PO000122,V00352,P0015,3,3,96.98,290.94
PO000122-4,PO000122,V00358,P0015,1,1,96.98,96.98
PO000122-5,PO000122,V00488,P0022,1,1,183.11,183.11
PO000122-6,PO000122,V00609,P0029,1,1,68.37,68.37
PO000122-7,PO000122,V00615,P0029,1,1,68.37,68.37
PO000122-8,PO000122,V00712,P0036,1,0,71.07,71.07
PO000122-9,PO000122,V00725,P0043,1,0,69.41,69.41
PO000122-10,PO000122,V00726,P0043,1,0,69.41,69.41
PO000122-11,PO000122,V00739,P0050,1,1,106.64,106.64
PO000122-12,PO000122,V00740,P0050,2,1,106.64,213.28
PO000123-1,PO000123,V00308,P0013,1,1,77.03,77.03
PO000123-2,PO000123,V00721,P0041,1,1,104.23,104.23
PO000124-1,PO000124,V00260,P0011,1,1,64.70,64.70
PO000124-2,PO000124,V00540,P0025,1,1,37.91,37.91
PO000124-3,PO000124,V00717,P0039,1,1,88.32,88.32
PO000124-4,PO000124,V00731,P0046,1,1,48.96,48.96
PO000124-5,PO000124,V00732,P0046,1,1,48.96,48.96
PO000125-1,PO000125,V00030,P0002,1,1,78.05,78.05
PO000125-2,PO000125,V00032,P0002,2,2,78.05,156.10
PO000125-3,PO000125,V00380,P0016,1,1,84.90,84.90
PO000125-4,PO000125,V00502,P0023,1,1,63.21,63.21
PO000125-5,PO000125,V00508,P0023,1,1,63.21,63.21
PO000125-6,PO000125,V00741,P0051,1,1,32.91,32.91
PO000126-1,PO000126,V00092,P0004,1,1,113.76,113.76
PO000126-2,PO000126,V00252,P0011,1,1,64.70,64.70
PO000126-3,PO000126,V00258,P0011,1,1,64.70,64.70
PO000126-4,PO000126,V00544,P0025,1,1,37.91,37.91
PO000126-5,PO000126,V00665,P0032,1,1,19.58,19.58
PO000127-1,PO000127,V00148,P0007,1,1,50.66,50.66
PO000127-2,PO000127,V00159,P0007,1,1,50.66,50.66
PO000127-3,PO000127,V00165,P0007,1,1,50.66,50.66
PO000127-4,PO000127,V00317,P0014,2,2,76.85,153.70
PO000127-5,PO000127,V00321,P0014,1,1,76.85,76.85
PO000127-6,PO000127,V00328,P0014,1,0,76.85,76.85
PO000127-7,PO000127,V00584,P0028,1,1,43.73,43.73
PO000127-8,PO000127,V00586,P0028,2,2,43.73,87.46
PO000127-9,PO000127,V00598,P0028,1,1,43.73,43.73
PO000127-10,PO000127,V00709,P0035,5,5,82.32,411.60
PO000127-11,PO000127,V00710,P0035,2,2,82.32,164.64
PO000127-12,PO000127,V00724,P0042,2,2,142.14,284.28
PO000127-13,PO000127,V00737,P0049,1,1,24.49,24.49
PO000128-1,PO000128,V00149,P0007,1,1,50.66,50.66
PO000128-2,PO000128,V00594,P0028,2,2,43.73,87.46
PO000128-3,PO000128,V00596,P0028,1,1,43.73,43.73
PO000128-4,PO000128,V00724,P0042,1,1,142.14,142.14
PO000129-1,PO000129,V00077,P0004,1,1,113.76,113.76
PO000129-2,PO000129,V00246,P0011,1,1,64.70,64.70
PO000129-3,PO000129,V00532,P0025,1,1,37.91,37.91
PO000129-4,PO000129,V00718,P0039,1,1,88.32,88.32
PO000129-5,PO000129,V00731,P0046,2,2,48.96,97.92
PO000130-1,PO000130,V00087,P0004,1,1,113.76,113.76
PO000130-2,PO000130,V00092,P0004,1,1,113.76,113.76
PO000130-3,PO000130,V00258,P0011,1,1,64.70,64.70
PO000130-4,PO000130,V00405,P0018,1,1,76.28,76.28
PO000130-5,PO000130,V00529,P0025,1,1,37.91,37.91
PO000130-6,PO000130,V00533,P0025,1,1,37.91,37.91
PO000130-7,PO000130,V00545,P0025,1,1,37.91,37.91
PO000130-8,PO000130,V00656,P0032,1,1,19.58,19.58
PO000130-9,PO000130,V00658,P0032,1,1,19.58,19.58
PO000130-10,PO000130,V00664,P0032,1,1,19.58,19.58
PO000131-1,PO000131,V00021,P0001,1,1,128.94,128.94
PO000131-2,PO000131,V00339,P0015,1,1,96.98,96.98
PO000131-3,PO000131,V00351,P0015,1,1,96.98,96.98
PO000131-4,PO000131,V00354,P0015,1,1,96.98,96.98
PO000131-5,PO000131,V00476,P0022,1,1,183.11,183.11
PO000131-6,PO000131,V00484,P0022,2,2,183.11,366.22
PO000131-7,PO000131,V00491,P0022,1,1,183.11,183.11
PO000131-8,PO000131,V00601,P0029,1,1,68.37,68.37
PO000131-9,PO000131,V00602,P0029,2,2,68.37,136.74
PO000131-10,PO000131,V00711,P0036,1,1,71.07,71.07
PO000131-11,PO000131,V00740,P0050,1,1,106.64,106.64
PO000132-1,PO000132,V00258,P0011,1,1,64.70,64.70
PO000132-2,PO000132,V00404,P0018,1,1,76.28,76.28
PO000133-1,PO000133,V00443,P0020,2,2,217.91,435.82
PO000133-2,PO000133,V00579,P0027,1,1,42.30,42.30
PO000133-3,PO000133,V00735,P0048,1,1,40.99,40.99
PO000134-1,PO000134,V00117,P0005,1,1,57.40,57.40
PO000134-2,PO000134,V00266,P0012,1,1,49.13,49.13
PO000134-3,PO000134,V00560,P0026,1,1,23.28,23.28
PO000134-4,PO000134,V00676,P0033,4,4,19.62,78.48
PO000134-5,PO000134,V00720,P0040,4,4,175.80,703.20
PO000134-6,PO000134,V00733,P0047,1,1,39.76,39.76
PO000135-1,PO000135,V00009,P0001,1,1,128.94,128.94
PO000135-2,PO000135,V00011,P0001,1,1,128.94,128.94
PO000135-3,PO000135,V00019,P0001,2,2,128.94,257.88
PO000135-4,PO000135,V00020,P0001,1,1,128.94,128.94
PO000135-5,PO000135,V00170,P0008,1,1,66.10,66.10
PO000135-6,PO000135,V00173,P0008,1,1,66.10,66.10
PO000135-7,PO000135,V00176,P0008,1,1,66.10,66.10
PO000135-8,PO000135,V00178,P0008,2,2,66.10,132.20
PO000135-9,PO000135,V00186,P0008,1,1,66.10,66.10
PO000135-10,PO000135,V00191,P0008,1,1,66.10,66.10
PO000135-11,PO000135,V00341,P0015,1,1,96.98,96.98
PO000135-12,PO000135,V00352,P0015,1,1,96.98,96.98
PO000135-13,PO000135,V00355,P0015,1,1,96.98,96.98
PO000135-14,PO000135,V00357,P0015,1,1,96.98,96.98
PO000135-15,PO000135,V00359,P0015,2,2,96.98,193.96
PO000135-16,PO000135,V00489,P0022,1,1,183.11,183.11
PO000135-17,PO000135,V00613,P0029,2,2,68.37,136.74
PO000135-18,PO000135,V00614,P0029,2,2,68.37,136.74
PO000135-19,PO000135,V00617,P0029,1,1,68.37,68.37
PO000135-20,PO000135,V00712,P0036,1,1,71.07,71.07
PO000135-21,PO000135,V00740,P0050,4,4,106.64,426.56
PO000136-1,PO000136,V00674,P0033,2,2,19.62,39.24
PO000136-2,PO000136,V00734,P0047,1,1,39.76,39.76
PO000137-1,PO000137,V00271,P0012,1,1,49.13,49.13
PO000137-2,PO000137,V00720,P0040,1,1,175.80,175.80
PO000138-1,PO000138,V00428,P0019,2,2,113.30,226.60
PO000138-2,PO000138,V00555,P0026,1,1,23.28,23.28
PO000138-3,PO000138,V00564,P0026,1,1,23.28,23.28
PO000138-4,PO000138,V00734,P0047,2,2,39.76,79.52
PO000139-1,PO000139,V00310,P0013,1,1,77.03,77.03
PO000139-2,PO000139,V00443,P0020,1,1,217.91,217.91
PO000139-3,PO000139,V00572,P0027,1,1,42.30,42.30
PO000139-4,PO000139,V00699,P0034,2,2,30.69,61.38
PO000139-5,PO000139,V00707,P0034,1,1,30.69,30.69
PO000139-6,PO000139,V00722,P0041,1,1,104.23,104.23
PO000140-1,PO000140,V00244,P0011,1,1,64.70,64.70
PO000140-2,PO000140,V00245,P0011,1,1,64.70,64.70
PO000140-3,PO000140,V00717,P0039,1,1,88.32,88.32
PO000141-1,PO000141,V00041,P0002,1,1,78.05,78.05
PO000141-2,PO000141,V00195,P0009,1,1,50.35,50.35
PO000141-3,PO000141,V00202,P0009,1,1,50.35,50.35
PO000141-4,PO000141,V00365,P0016,1,1,84.90,84.90
PO000141-5,PO000141,V00494,P0023,1,1,63.21,63.21
PO000141-6,PO000141,V00625,P0030,1,1,54.14,54.14
PO000141-7,PO000141,V00632,P0030,1,1,54.14,54.14
PO000141-8,PO000141,V00633,P0030,1,1,54.14,54.14
PO000141-9,PO000141,V00713,P0037,1,1,116.94,116.94
PO000141-10,PO000141,V00714,P0037,2,2,116.94,233.88
PO000141-11,PO000141,V00727,P0044,4,4,59.10,236.40
PO000141-12,PO000141,V00728,P0044,2,2,59.10,118.20
PO000142-1,PO000142,V00013,P0001,1,1,128.94,128.94
PO000142-2,PO000142,V00018,P0001,1,1,128.94,128.94
PO000142-3,PO000142,V00178,P0008,1,1,66.10,66.10
PO000142-4,PO000142,V00181,P0008,1,1,66.10,66.10
PO000142-5,PO000142,V00184,P0008,1,1,66.10,66.10
PO000142-6,PO000142,V00347,P0015,1,1,96.98,96.98
PO000142-7,PO000142,V00354,P0015,1,1,96.98,96.98
PO000142-8,PO000142,V00483,P0022,1,1,183.11,183.11
PO000142-9,PO000142,V00606,P0029,2,2,68.37,136.74
PO000142-10,PO000142,V00610,P0029,2,2,68.37,136.74
PO000142-11,PO000142,V00740,P0050,1,1,106.64,106.64
PO000143-1,PO000143,V00083,P0004,1,1,113.76,113.76
PO000143-2,PO000143,V00412,P0018,1,1,76.28,76.28
PO000143-3,PO000143,V00414,P0018,2,2,76.28,152.56
PO000143-4,PO000143,V00663,P0032,1,1,19.58,19.58
PO000144-1,PO000144,V00075,P0004,1,1,113.76,113.76
PO000144-2,PO000144,V00076,P0004,1,1,113.76,113.76
PO000144-3,PO000144,V00263,P0011,1,1,64.70,64.70
PO000144-4,PO000144,V00420,P0018,1,1,76.28,76.28
PO000144-5,PO000144,V00534,P0025,1,1,37.91,37.91
PO000144-6,PO000144,V00539,P0025,1,1,37.91,37.91
PO000144-7,PO000144,V00542,P0025,1,1,37.91,37.91
PO000144-8,PO000144,V00718,P0039,2,2,88.32,176.64
PO000145-1,PO000145,V00321,P0014,1,1,76.85,76.85
PO000145-2,PO000145,V00596,P0028,1,1,43.73,43.73
PO000145-3,PO000145,V00737,P0049,1,1,24.49,24.49
PO000146-1,PO000146,V00124,P0006,1,1,72.02,72.02
PO000146-2,PO000146,V00125,P0006,1,1,72.02,72.02
PO000146-3,PO000146,V00307,P0013,1,1,77.03,77.03
PO000146-4,PO000146,V00442,P0020,1,1,217.91,217.91
PO000146-5,PO000146,V00449,P0020,2,2,217.91,435.82
PO000146-6,PO000146,V00695,P0034,1,1,30.69,30.69
PO000146-7,PO000146,V00722,P0041,2,2,104.23,208.46
PO000147-1,PO000147,V00004,P0001,1,1,128.94,128.94
PO000147-2,PO000147,V00010,P0001,1,1,128.94,128.94
PO000147-3,PO000147,V00016,P0001,1,1,128.94,128.94
PO000147-4,PO000147,V00176,P0008,1,1,66.10,66.10
PO000147-5,PO000147,V00179,P0008,2,2,66.10,132.20
PO000147-6,PO000147,V00337,P0015,1,1,96.98,96.98
PO000147-7,PO000147,V00359,P0015,1,1,96.98,96.98
PO000147-8,PO000147,V00482,P0022,1,1,183.11,183.11
PO000147-9,PO000147,V00485,P0022,1,1,183.11,183.11
PO000147-10,PO000147,V00611,P0029,2,2,68.37,136.74
PO000147-11,PO000147,V00612,P0029,1,1,68.37,68.37
PO000147-12,PO000147,V00740,P0050,1,1,106.64,106.64
PO000148-1,PO000148,V00340,P0015,1,1,96.98,96.98
PO000149-1,PO000149,V00167,P0007,2,2,50.66,101.32
PO000149-2,PO000149,V00322,P0014,1,1,76.85,76.85
PO000149-3,PO000149,V00596,P0028,1,1,43.73,43.73
PO000149-4,PO000149,V00709,P0035,2,2,82.32,164.64
PO000150-1,PO000150,V00209,P0009,1,1,50.35,50.35
PO000150-2,PO000150,V00508,P0023,1,1,63.21,63.21
PO000150-3,PO000150,V00628,P0030,1,1,54.14,54.14
PO000151-1,PO000151,V00152,P0007,1,1,50.66,50.66
PO000151-2,PO000151,V00153,P0007,1,1,50.66,50.66
PO000151-3,PO000151,V00161,P0007,1,1,50.66,50.66
PO000151-4,PO000151,V00334,P0014,2,2,76.85,153.70
PO000151-5,PO000151,V00709,P0035,1,1,82.32,82.32
PO000151-6,PO000151,V00737,P0049,1,1,24.49,24.49
PO000152-1,PO000152,V00137,P0006,1,1,72.02,72.02
PO000152-2,PO000152,V00441,P0020,1,1,217.91,217.91
PO000152-3,PO000152,V00579,P0027,1,1,42.30,42.30
PO000153-1,PO000153,V00179,P0008,2,2,66.10,132.20
PO000153-2,PO000153,V00191,P0008,1,1,66.10,66.10
PO000153-3,PO000153,V00341,P0015,1,1,96.98,96.98
PO000153-4,PO000153,V00487,P0022,2,2,183.11,366.22
PO000153-5,PO000153,V00602,P0029,1,1,68.37,68.37
PO000153-6,PO000153,V00607,P0029,2,2,68.37,136.74
PO000153-7,PO000153,V00609,P0029,2,2,68.37,136.74
PO000153-8,PO000153,V00615,P0029,1,1,68.37,68.37
PO000153-9,PO000153,V00712,P0036,1,1,71.07,71.07
PO000153-10,PO000153,V00726,P0043,2,2,69.41,138.82
PO000154-1,PO000154,V00005,P0001,1,1,128.94,128.94
PO000154-2,PO000154,V00006,P0001,1,1,128.94,128.94
PO000154-3,PO000154,V00011,P0001,2,2,128.94,257.88
PO000154-4,PO000154,V00021,P0001,3,3,128.94,386.82
PO000154-5,PO000154,V00170,P0008,1,1,66.10,66.10
PO000154-6,PO000154,V00178,P0008,1,1,66.10,66.10
PO000154-7,PO000154,V00182,P0008,1,1,66.10,66.10
PO000154-8,PO000154,V00185,P0008,1,1,66.10,66.10
PO000154-9,PO000154,V00186,P0008,2,2,66.10,132.20
PO000154-10,PO000154,V00338,P0015,1,1,96.98,96.98
PO000154-11,PO000154,V00339,P0015,1,1,96.98,96.98
PO000154-12,PO000154,V00346,P0015,1,1,96.98,96.98
PO000154-13,PO000154,V00353,P0015,1,1,96.98,96.98
PO000154-14,PO000154,V00478,P0022,2,2,183.11,366.22
PO000154-15,PO000154,V00481,P0022,1,1,183.11,183.11
