OrderID,OrderNumber,StoreID,CustomerID,Channel,OrderDate,OrderStatus,GrossAmount,DiscountAmount,SubTotal,TaxAmount,OrderTotal,PaymentMethod
SO000218,YK-2025-000218,ST004,C00365,Store,2025-01-07,Completed,606.90,45.24,561.66,46.34,608.00,Yuktikara Rewards Card
SO000219,YK-2025-000219,ST005,C05863,Store,2025-01-07,Completed,945.80,87.99,857.81,70.77,928.58,Yuktikara Rewards Card
SO000220,YK-2025-000220,ST006,C00123,Store,2025-01-07,Completed,698.90,189.82,509.08,42.00,551.08,Credit Card
SO000221,YK-2025-000221,ST008,C05050,Store,2025-01-07,Completed,462.75,24.78,437.97,36.13,474.10,Mobile Wallet
SO000222,YK-2025-000222,ST009,C03999,Store,2025-01-07,Completed,61.95,0.00,61.95,5.11,67.06,Credit Card
SO000223,YK-2025-000223,ST010,C04290,Store,2025-01-07,Completed,52.95,0.00,52.95,4.37,57.32,Yuktikara Rewards Card
SO000224,YK-2025-000224,ST011,C05461,Store,2025-01-07,Pending,123.90,0.00,123.90,10.22,134.12,Mobile Wallet
SO000225,YK-2025-000225,ST011,C04847,Store,2025-01-07,Completed,79.90,0.00,79.90,6.59,86.49,Credit Card
SO000226,YK-2025-000226,ST011,C03959,Store,2025-01-07,Completed,115.95,0.00,115.95,9.57,125.52,Yuktikara Rewards Card
SO000227,YK-2025-000227,ST012,C05147,Store,2025-01-07,Completed,1398.75,168.52,1230.23,101.49,1331.72,Mobile Wallet
SO000228,YK-2025-000228,ST013,C02220,Store,2025-01-07,Completed,93.95,28.18,65.77,5.43,71.20,Debit Card
SO000229,YK-2025-000229,ST014,C02628,Store,2025-01-07,Completed,187.90,0.00,187.90,15.50,203.40,Credit Card
SO000230,YK-2025-000230,ST015,C04024,Store,2025-01-07,Completed,75.95,18.99,56.96,4.70,61.66,Yuktikara Rewards Card
SO000231,YK-2025-000231,ST015,C01593,Store,2025-01-07,Completed,132.95,53.18,79.77,6.58,86.35,Credit Card
SO000232,YK-2025-000232,ST016,C05565,Store,2025-01-07,Completed,789.75,95.68,694.07,57.26,751.33,Mobile Wallet
SO000233,YK-2025-000233,ST016,C03983,Store,2025-01-07,Completed,1177.75,33.98,1143.77,94.36,1238.13,Debit Card
SO000234,YK-2025-000234,ST018,C04309,Store,2025-01-07,Completed,647.85,194.36,453.49,37.41,490.90,Credit Card
SO000235,YK-2025-000235,ST018,C01328,Store,2025-01-07,Completed,126.95,0.00,126.95,10.47,137.42,Credit Card
SO000236,YK-2025-000236,ST900,C00796,Online,2025-01-07,Completed,583.80,91.37,492.43,40.63,533.06,Credit Card
SO000237,YK-2025-000237,ST900,C02863,Online,2025-01-07,Completed,215.95,0.00,215.95,17.82,233.77,Debit Card
SO000238,YK-2025-000238,ST900,C03155,Online,2025-01-07,Completed,469.85,109.81,360.04,29.70,389.74,Gift Card
SO000239,YK-2025-000239,ST900,C00072,Online,2025-01-07,Completed,224.90,0.00,224.90,18.55,243.45,Credit Card
SO000240,YK-2025-000240,ST900,C05122,Online,2025-01-07,Completed,189.95,0.00,189.95,15.67,205.62,Debit Card
SO000241,YK-2025-000241,ST001,C00367,Store,2025-01-08,Completed,52.95,10.59,42.36,3.49,45.85,Mobile Wallet
SO000242,YK-2025-000242,ST001,C05948,Store,2025-01-08,Completed,706.80,144.35,562.45,46.40,608.85,Gift Card
SO000243,YK-2025-000243,ST001,C04369,Store,2025-01-08,Completed,499.85,60.17,439.68,36.27,475.95,Credit Card
SO000244,YK-2025-000244,ST002,C02086,Store,2025-01-08,Completed,75.95,15.19,60.76,5.01,65.77,Credit Card
SO000245,YK-2025-000245,ST003,C01456,Store,2025-01-08,Completed,427.85,68.68,359.17,29.63,388.80,Credit Card
SO000246,YK-2025-000246,ST004,C01691,Store,2025-01-08,Completed,122.95,0.00,122.95,10.14,133.09,Debit Card
SO000247,YK-2025-000247,ST004,C00170,Store,2025-01-08,Completed,485.80,120.56,365.24,30.13,395.37,Credit Card
SO000248,YK-2025-000248,ST006,C00281,Store,2025-01-08,Completed,135.95,40.78,95.17,7.85,103.02,Mobile Wallet
SO000249,YK-2025-000249,ST006,C03287,Store,2025-01-08,Completed,82.95,8.30,74.65,6.16,80.81,Mobile Wallet
SO000250,YK-2025-000250,ST007,C04933,Store,2025-01-08,Completed,271.90,40.78,231.12,19.07,250.19,Debit Card
SO000251,YK-2025-000251,ST008,C06049,Store,2025-01-08,Completed,220.95,33.14,187.81,15.49,203.30,Credit Card
SO000252,YK-2025-000252,ST009,C03090,Store,2025-01-08,Completed,632.80,125.66,507.14,41.84,548.98,Credit Card
SO000253,YK-2025-000253,ST010,C01352,Store,2025-01-08,Shipped,93.95,28.18,65.77,5.43,71.20,Credit Card
SO000254,YK-2025-000254,ST011,C02180,Store,2025-01-08,Completed,476.95,0.00,476.95,39.35,516.30,Credit Card
SO000255,YK-2025-000255,ST012,C05065,Store,2025-01-08,Completed,905.85,253.75,652.10,53.80,705.90,Mobile Wallet
SO000256,YK-2025-000256,ST013,C04078,Store,2025-01-08,Completed,165.90,0.00,165.90,13.69,179.59,Credit Card
SO000257,YK-2025-000257,ST014,C05868,Store,2025-01-08,Completed,934.75,191.35,743.40,61.33,804.73,Credit Card
SO000258,YK-2025-000258,ST015,C05649,Store,2025-01-08,Completed,863.60,136.26,727.34,60.01,787.35,Credit Card
SO000259,YK-2025-000259,ST016,C00087,Store,2025-01-08,Completed,121.95,0.00,121.95,10.06,132.01,Credit Card
SO000260,YK-2025-000260,ST018,C03821,Store,2025-01-08,Completed,162.95,0.00,162.95,13.44,176.39,Credit Card
SO000261,YK-2025-000261,ST900,C03704,Online,2025-01-08,Completed,161.90,5.99,155.91,12.86,168.77,Debit Card
SO000262,YK-2025-000262,ST900,C03715,Online,2025-01-08,Completed,479.85,25.39,454.46,37.49,491.95,Debit Card
SO000263,YK-2025-000263,ST900,C03248,Online,2025-01-08,Completed,694.80,103.56,591.24,48.78,640.02,Mobile Wallet
SO000264,YK-2025-000264,ST900,C04918,Online,2025-01-08,Completed,851.90,0.00,851.90,70.28,922.18,Credit Card
SO000265,YK-2025-000265,ST900,C03983,Online,2025-01-08,Completed,314.90,0.00,314.90,25.98,340.88,Credit Card
SO000266,YK-2025-000266,ST900,C03525,Online,2025-01-08,Completed,353.90,0.00,353.90,29.20,383.10,Debit Card
SO000267,YK-2025-000267,ST001,C01937,Store,2025-01-09,Shipped,357.90,107.36,250.54,20.67,271.21,Credit Card
SO000268,YK-2025-000268,ST002,C03402,Store,2025-01-09,Completed,48.95,12.24,36.71,3.03,39.74,Credit Card
SO000269,YK-2025-000269,ST004,C03157,Store,2025-01-09,Cancelled,713.85,73.32,640.53,52.84,693.37,Gift Card
SO000270,YK-2025-000270,ST005,C03105,Store,2025-01-09,Cancelled,133.95,13.40,120.55,9.95,130.50,Credit Card
SO000271,YK-2025-000271,ST006,C01922,Store,2025-01-09,Completed,93.95,0.00,93.95,7.75,101.70,Debit Card
SO000272,YK-2025-000272,ST006,C01698,Store,2025-01-09,Completed,270.85,59.47,211.38,17.44,228.82,Credit Card
SO000273,YK-2025-000273,ST007,C01250,Store,2025-01-09,Completed,404.85,33.58,371.27,30.63,401.90,Credit Card
SO000274,YK-2025-000274,ST008,C01326,Store,2025-01-09,Completed,762.80,190.70,572.10,47.20,619.30,Mobile Wallet
SO000275,YK-2025-000275,ST009,C04434,Store,2025-01-09,Completed,157.90,38.38,119.52,9.86,129.38,Yuktikara Rewards Card
SO000276,YK-2025-000276,ST009,C00525,Store,2025-01-09,Completed,722.85,0.00,722.85,59.64,782.49,Credit Card
SO000277,YK-2025-000277,ST010,C05750,Store,2025-01-09,Pending,439.95,175.98,263.97,21.78,285.75,Mobile Wallet
SO000278,YK-2025-000278,ST011,C05227,Store,2025-01-09,Completed,769.75,133.86,635.89,52.46,688.35,Credit Card
SO000279,YK-2025-000279,ST011,C05203,Store,2025-01-09,Completed,849.65,187.63,662.02,54.62,716.64,Credit Card
SO000280,YK-2025-000280,ST012,C00132,Store,2025-01-09,Completed,151.90,0.00,151.90,12.53,164.43,Yuktikara Rewards Card
SO000281,YK-2025-000281,ST013,C03419,Store,2025-01-09,Completed,239.85,40.78,199.07,16.42,215.49,Yuktikara Rewards Card
SO000282,YK-2025-000282,ST014,C03171,Store,2025-01-09,Completed,192.95,0.00,192.95,15.92,208.87,Credit Card
SO000283,YK-2025-000283,ST015,C01490,Store,2025-01-09,Completed,314.90,89.77,225.13,18.57,243.70,Debit Card
SO000284,YK-2025-000284,ST015,C05476,Store,2025-01-09,Completed,365.90,81.58,284.32,23.46,307.78,Credit Card
SO000285,YK-2025-000285,ST016,C02939,Store,2025-01-09,Shipped,1468.70,83.52,1385.18,114.28,1499.46,Mobile Wallet
SO000286,YK-2025-000286,ST017,C06067,Store,2025-01-09,Completed,240.95,72.28,168.67,13.92,182.59,Credit Card
SO000287,YK-2025-000287,ST018,C05410,Store,2025-01-09,Completed,51.95,0.00,51.95,4.29,56.24,Credit Card
SO000288,YK-2025-000288,ST900,C03512,Online,2025-01-09,Completed,256.90,0.00,256.90,21.19,278.09,Yuktikara Rewards Card
SO000289,YK-2025-000289,ST900,C03525,Online,2025-01-09,Cancelled,266.90,0.00,266.90,22.02,288.92,Credit Card
SO000290,YK-2025-000290,ST900,C00920,Online,2025-01-09,Pending,741.75,142.35,599.40,49.45,648.85,Credit Card
SO000291,YK-2025-000291,ST900,C02736,Online,2025-01-09,Completed,769.85,159.77,610.08,50.33,660.41,Yuktikara Rewards Card
SO000292,YK-2025-000292,ST001,C00163,Store,2025-01-10,Completed,493.85,36.14,457.71,37.76,495.47,Credit Card
SO000293,YK-2025-000293,ST001,C02481,Store,2025-01-10,Completed,52.95,0.00,52.95,4.37,57.32,Debit Card
SO000294,YK-2025-000294,ST002,C03263,Store,2025-01-10,Completed,218.95,43.79,175.16,14.45,189.61,Credit Card
SO000295,YK-2025-000295,ST003,C00239,Store,2025-01-10,Completed,425.95,0.00,425.95,35.14,461.09,Debit Card
SO000296,YK-2025-000296,ST003,C03018,Store,2025-01-10,Completed,215.95,0.00,215.95,17.82,233.77,Credit Card
SO000297,YK-2025-000297,ST004,C05158,Store,2025-01-10,Completed,243.90,0.00,243.90,20.12,264.02,Yuktikara Rewards Card
SO000298,YK-2025-000298,ST004,C01635,Store,2025-01-10,Completed,186.90,0.00,186.90,15.42,202.32,Credit Card
SO000299,YK-2025-000299,ST006,C01377,Store,2025-01-10,Completed,393.85,0.00,393.85,32.49,426.34,Credit Card
SO000300,YK-2025-000300,ST007,C03938,Store,2025-01-10,Completed,232.90,28.94,203.96,16.83,220.79,Credit Card
SO000301,YK-2025-000301,ST008,C03914,Store,2025-01-10,Shipped,899.80,0.00,899.80,74.23,974.03,Credit Card
SO000302,YK-2025-000302,ST009,C04481,Store,2025-01-10,Completed,228.95,68.68,160.27,13.22,173.49,Credit Card
SO000303,YK-2025-000303,ST010,C03975,Store,2025-01-10,Completed,240.95,0.00,240.95,19.88,260.83,Credit Card
SO000304,YK-2025-000304,ST011,C04763,Store,2025-01-10,Completed,340.85,77.18,263.67,21.75,285.42,Credit Card
SO000305,YK-2025-000305,ST011,C04308,Store,2025-01-10,Completed,642.75,125.51,517.24,42.67,559.91,Debit Card
SO000306,YK-2025-000306,ST011,C03009,Store,2025-01-10,Cancelled,418.90,0.00,418.90,34.56,453.46,Debit Card
SO000307,YK-2025-000307,ST013,C03840,Store,2025-01-10,Completed,439.95,65.99,373.96,30.85,404.81,Debit Card
SO000308,YK-2025-000308,ST015,C01808,Store,2025-01-10,Completed,93.95,0.00,93.95,7.75,101.70,Yuktikara Rewards Card
SO000309,YK-2025-000309,ST015,C04012,Store,2025-01-10,Completed,319.90,0.00,319.90,26.39,346.29,Credit Card
SO000310,YK-2025-000310,ST017,C03763,Store,2025-01-10,Completed,423.80,101.56,322.24,26.58,348.82,Credit Card
SO000311,YK-2025-000311,ST900,C03417,Online,2025-01-10,Completed,659.85,0.00,659.85,54.44,714.29,Credit Card
SO000312,YK-2025-000312,ST900,C02823,Online,2025-01-10,Completed,376.90,27.19,349.71,28.85,378.56,Credit Card
SO000313,YK-2025-000313,ST900,C02176,Online,2025-01-10,Completed,245.90,36.88,209.02,17.24,226.26,Debit Card
SO000314,YK-2025-000314,ST900,C01819,Online,2025-01-10,Completed,121.95,18.29,103.66,8.55,112.21,Credit Card
SO000315,YK-2025-000315,ST900,C03130,Online,2025-01-10,Completed,911.75,112.37,799.38,65.95,865.33,Yuktikara Rewards Card
SO000316,YK-2025-000316,ST001,C05295,Store,2025-01-11,Completed,135.95,13.60,122.35,10.09,132.44,Credit Card
SO000317,YK-2025-000317,ST001,C04278,Store,2025-01-11,Completed,562.85,112.77,450.08,37.13,487.21,Credit Card
SO000318,YK-2025-000318,ST002,C03888,Store,2025-01-11,Completed,438.90,109.73,329.17,27.16,356.33,Yuktikara Rewards Card
SO000319,YK-2025-000319,ST002,C00259,Store,2025-01-11,Completed,561.90,90.38,471.52,38.90,510.42,Debit Card
SO000320,YK-2025-000320,ST003,C03152,Store,2025-01-11,Completed,126.95,0.00,126.95,10.47,137.42,Yuktikara Rewards Card
SO000321,YK-2025-000321,ST004,C03359,Store,2025-01-11,Completed,52.95,0.00,52.95,4.37,57.32,Mobile Wallet
SO000322,YK-2025-000322,ST004,C05843,Store,2025-01-11,Completed,476.95,0.00,476.95,39.35,516.30,Credit Card
SO000323,YK-2025-000323,ST005,C00199,Store,2025-01-11,Completed,438.85,51.88,386.97,31.93,418.90,Debit Card
SO000324,YK-2025-000324,ST005,C06043,Store,2025-01-11,Completed,528.90,0.00,528.90,43.63,572.53,Gift Card
SO000325,YK-2025-000325,ST005,C04189,Store,2025-01-11,Completed,93.95,23.49,70.46,5.81,76.27,Credit Card
SO000326,YK-2025-000326,ST006,C04795,Store,2025-01-11,Completed,2094.70,62.07,2032.63,167.69,2200.32,Credit Card
SO000327,YK-2025-000327,ST006,C04437,Store,2025-01-11,Completed,365.85,26.59,339.26,27.99,367.25,Yuktikara Rewards Card
SO000328,YK-2025-000328,ST006,C01329,Store,2025-01-11,Completed,425.95,85.19,340.76,28.11,368.87,Credit Card
SO000329,YK-2025-000329,ST007,C03079,Store,2025-01-11,Completed,925.70,27.19,898.51,74.13,972.64,Credit Card
SO000330,YK-2025-000330,ST007,C06176,Store,2025-01-11,Completed,131.95,26.39,105.56,8.71,114.27,Yuktikara Rewards Card
SO000331,YK-2025-000331,ST008,C02027,Store,2025-01-11,Completed,122.95,18.44,104.51,8.62,113.13,Debit Card
SO000332,YK-2025-000332,ST008,C06157,Store,2025-01-11,Completed,51.95,0.00,51.95,4.29,56.24,Credit Card
SO000333,YK-2025-000333,ST008,C05538,Store,2025-01-11,Completed,751.75,137.75,614.00,50.66,664.66,Credit Card
SO000334,YK-2025-000334,ST009,C01750,Store,2025-01-11,Completed,365.90,132.27,233.63,19.27,252.90,Credit Card
SO000335,YK-2025-000335,ST010,C02110,Store,2025-01-11,Completed,614.85,120.57,494.28,40.78,535.06,Credit Card
SO000336,YK-2025-000336,ST010,C02376,Store,2025-01-11,Completed,175.95,35.19,140.76,11.61,152.37,Gift Card
SO000337,YK-2025-000337,ST011,C03517,Store,2025-01-11,Completed,439.95,0.00,439.95,36.30,476.25,Debit Card
SO000338,YK-2025-000338,ST011,C02922,Store,2025-01-11,Completed,419.85,66.23,353.62,29.17,382.79,Credit Card
SO000339,YK-2025-000339,ST011,C05229,Store,2025-01-11,Pending,494.80,64.08,430.72,35.53,466.25,Yuktikara Rewards Card
SO000340,YK-2025-000340,ST011,C04309,Store,2025-01-11,Completed,116.95,0.00,116.95,9.65,126.60,Credit Card
SO000341,YK-2025-000341,ST012,C05510,Store,2025-01-11,Completed,632.80,0.00,632.80,52.21,685.01,Debit Card
SO000342,YK-2025-000342,ST013,C00902,Store,2025-01-11,Completed,617.85,97.02,520.83,42.97,563.80,Credit Card
SO000343,YK-2025-000343,ST014,C00601,Store,2025-01-11,Completed,211.95,0.00,211.95,17.49,229.44,Debit Card
SO000344,YK-2025-000344,ST014,C00399,Store,2025-01-11,Completed,742.80,147.36,595.44,49.12,644.56,Credit Card
SO000345,YK-2025-000345,ST015,C04208,Store,2025-01-11,Completed,333.90,54.39,279.51,23.06,302.57,Yuktikara Rewards Card
SO000346,YK-2025-000346,ST015,C03188,Store,2025-01-11,Completed,179.90,0.00,179.90,14.84,194.74,Credit Card
SO000347,YK-2025-000347,ST015,C05817,Store,2025-01-11,Completed,82.95,0.00,82.95,6.84,89.79,Gift Card
SO000348,YK-2025-000348,ST016,C04450,Store,2025-01-11,Completed,279.90,0.00,279.90,23.09,302.99,Credit Card
SO000349,YK-2025-000349,ST016,C01238,Store,2025-01-11,Completed,211.95,0.00,211.95,17.49,229.44,Credit Card
SO000350,YK-2025-000350,ST017,C03109,Store,2025-01-11,Completed,501.90,0.00,501.90,41.41,543.31,Credit Card
SO000351,YK-2025-000351,ST018,C00300,Store,2025-01-11,Completed,687.85,116.17,571.68,47.16,618.84,Credit Card
SO000352,YK-2025-000352,ST018,C04257,Store,2025-01-11,Completed,380.85,86.36,294.49,24.30,318.79,Yuktikara Rewards Card
SO000353,YK-2025-000353,ST018,C04181,Store,2025-01-11,Cancelled,89.95,0.00,89.95,7.42,97.37,Mobile Wallet
SO000354,YK-2025-000354,ST900,C01358,Online,2025-01-11,Completed,231.90,0.00,231.90,19.13,251.03,Debit Card
SO000355,YK-2025-000355,ST900,C04863,Online,2025-01-11,Completed,358.95,107.68,251.27,20.73,272.00,Mobile Wallet
SO000356,YK-2025-000356,ST900,C05641,Online,2025-01-11,Completed,331.85,105.16,226.69,18.70,245.39,Yuktikara Rewards Card
SO000357,YK-2025-000357,ST900,C03446,Online,2025-01-11,Completed,379.90,113.97,265.93,21.94,287.87,Mobile Wallet
SO000358,YK-2025-000358,ST001,C00798,Store,2025-01-12,Completed,375.90,23.99,351.91,29.03,380.94,Mobile Wallet
SO000359,YK-2025-000359,ST001,C00667,Store,2025-01-12,Completed,48.95,0.00,48.95,4.04,52.99,Yuktikara Rewards Card
SO000360,YK-2025-000360,ST001,C03921,Store,2025-01-12,Completed,108.95,16.34,92.61,7.64,100.25,Yuktikara Rewards Card
SO000361,YK-2025-000361,ST001,C02547,Store,2025-01-12,Shipped,48.95,12.24,36.71,3.03,39.74,Credit Card
SO000362,YK-2025-000362,ST002,C05505,Store,2025-01-12,Completed,281.80,39.71,242.09,19.97,262.06,Credit Card
SO000363,YK-2025-000363,ST002,C05093,Store,2025-01-12,Completed,498.85,75.57,423.28,34.92,458.20,Mobile Wallet
SO000364,YK-2025-000364,ST002,C03333,Store,2025-01-12,Completed,276.90,0.00,276.90,22.84,299.74,Gift Card
SO000365,YK-2025-000365,ST003,C02368,Store,2025-01-12,Completed,218.95,0.00,218.95,18.06,237.01,Mobile Wallet
SO000366,YK-2025-000366,ST004,C00361,Store,2025-01-12,Completed,879.90,175.98,703.92,58.07,761.99,Yuktikara Rewards Card
SO000367,YK-2025-000367,ST004,C05261,Store,2025-01-12,Completed,414.85,30.74,384.11,31.69,415.80,Credit Card
SO000368,YK-2025-000368,ST004,C00060,Store,2025-01-12,Completed,278.95,0.00,278.95,23.01,301.96,Debit Card
SO000369,YK-2025-000369,ST004,C05758,Store,2025-01-12,Completed,604.80,23.39,581.41,47.97,629.38,Credit Card
SO000370,YK-2025-000370,ST004,C02192,Store,2025-01-12,Completed,191.90,0.00,191.90,15.83,207.73,Debit Card
SO000371,YK-2025-000371,ST005,C00233,Store,2025-01-12,Completed,511.85,47.98,463.87,38.27,502.14,Credit Card
SO000372,YK-2025-000372,ST005,C05058,Store,2025-01-12,Completed,190.90,0.00,190.90,15.75,206.65,Credit Card
SO000373,YK-2025-000373,ST007,C02854,Store,2025-01-12,Completed,52.95,13.24,39.71,3.28,42.99,Debit Card
SO000374,YK-2025-000374,ST008,C04616,Store,2025-01-12,Completed,215.95,0.00,215.95,17.82,233.77,Mobile Wallet
SO000375,YK-2025-000375,ST008,C04138,Store,2025-01-12,Completed,132.95,26.59,106.36,8.77,115.13,Credit Card
SO000376,YK-2025-000376,ST008,C01056,Store,2025-01-12,Completed,476.95,190.78,286.17,23.61,309.78,Credit Card
SO000377,YK-2025-000377,ST009,C04337,Store,2025-01-12,Completed,476.95,0.00,476.95,39.35,516.30,Debit Card
SO000378,YK-2025-000378,ST009,C02246,Store,2025-01-12,Completed,344.90,14.09,330.81,27.29,358.10,Debit Card
SO000379,YK-2025-000379,ST010,C01164,Store,2025-01-12,Completed,1020.70,33.14,987.56,81.47,1069.03,Credit Card
SO000380,YK-2025-000380,ST011,C05109,Store,2025-01-12,Shipped,988.70,120.24,868.46,71.65,940.11,Credit Card
SO000381,YK-2025-000381,ST011,C05367,Store,2025-01-12,Completed,1726.70,396.24,1330.46,109.76,1440.22,Credit Card
SO000382,YK-2025-000382,ST011,C05957,Store,2025-01-12,Completed,375.85,32.78,343.07,28.30,371.37,Credit Card
SO000383,YK-2025-000383,ST011,C02084,Store,2025-01-12,Completed,389.85,45.98,343.87,28.37,372.24,Yuktikara Rewards Card
SO000384,YK-2025-000384,ST011,C01142,Store,2025-01-12,Completed,189.95,0.00,189.95,15.67,205.62,Credit Card
SO000385,YK-2025-000385,ST012,C02050,Store,2025-01-12,Shipped,1035.70,64.77,970.93,80.10,1051.03,Gift Card
SO000386,YK-2025-000386,ST012,C00382,Store,2025-01-12,Completed,178.90,61.57,117.33,9.68,127.01,Credit Card
SO000387,YK-2025-000387,ST013,C05742,Store,2025-01-12,Shipped,340.90,103.37,237.53,19.60,257.13,Credit Card
SO000388,YK-2025-000388,ST013,C05360,Store,2025-01-12,Completed,613.80,27.19,586.61,48.40,635.01,Yuktikara Rewards Card
SO000389,YK-2025-000389,ST014,C00837,Store,2025-01-12,Completed,175.95,0.00,175.95,14.52,190.47,Credit Card
SO000390,YK-2025-000390,ST014,C00305,Store,2025-01-12,Completed,116.95,29.24,87.71,7.24,94.95,Credit Card
SO000391,YK-2025-000391,ST014,C00643,Store,2025-01-12,Completed,162.95,0.00,162.95,13.44,176.39,Credit Card
SO000392,YK-2025-000392,ST014,C06116,Store,2025-01-12,Completed,1235.75,0.00,1235.75,101.95,1337.70,Yuktikara Rewards Card
SO000393,YK-2025-000393,ST015,C05800,Store,2025-01-12,Completed,558.90,0.00,558.90,46.11,605.01,Mobile Wallet
SO000394,YK-2025-000394,ST015,C04678,Store,2025-01-12,Completed,48.95,0.00,48.95,4.04,52.99,Yuktikara Rewards Card
SO000395,YK-2025-000395,ST015,C05503,Store,2025-01-12,Completed,249.85,0.00,249.85,20.61,270.46,Credit Card
SO000396,YK-2025-000396,ST016,C01814,Store,2025-01-12,Completed,175.95,70.38,105.57,8.71,114.28,Credit Card
SO000397,YK-2025-000397,ST016,C01093,Store,2025-01-12,Completed,122.95,0.00,122.95,10.14,133.09,Credit Card
SO000398,YK-2025-000398,ST017,C04601,Store,2025-01-12,Completed,189.95,0.00,189.95,15.67,205.62,Yuktikara Rewards Card
SO000399,YK-2025-000399,ST017,C01801,Store,2025-01-12,Completed,456.80,50.12,406.68,33.55,440.23,Credit Card
SO000400,YK-2025-000400,ST018,C04386,Store,2025-01-12,Completed,1176.65,196.03,980.62,80.90,1061.52,Credit Card
SO000401,YK-2025-000401,ST900,C00523,Online,2025-01-12,Completed,133.95,0.00,133.95,11.05,145.00,Credit Card
SO000402,YK-2025-000402,ST900,C01528,Online,2025-01-12,Completed,135.95,40.78,95.17,7.85,103.02,Yuktikara Rewards Card
SO000403,YK-2025-000403,ST900,C05521,Online,2025-01-12,Completed,425.95,0.00,425.95,35.14,461.09,Mobile Wallet
SO000404,YK-2025-000404,ST900,C02741,Online,2025-01-12,Pending,205.90,34.78,171.12,14.12,185.24,Debit Card
SO000405,YK-2025-000405,ST900,C01806,Online,2025-01-12,Completed,247.90,41.68,206.22,17.01,223.23,Yuktikara Rewards Card
SO000406,YK-2025-000406,ST900,C02202,Online,2025-01-12,Cancelled,271.95,0.00,271.95,22.44,294.39,Mobile Wallet
SO000407,YK-2025-000407,ST900,C01379,Online,2025-01-12,Cancelled,189.95,0.00,189.95,15.67,205.62,Credit Card
SO000408,YK-2025-000408,ST900,C04742,Online,2025-01-12,Completed,491.85,79.08,412.77,34.05,446.82,Credit Card
SO000409,YK-2025-000409,ST900,C03482,Online,2025-01-12,Completed,116.95,29.24,87.71,7.24,94.95,Credit Card
