BalanceID,StoreID,VariantID,ProductID,BalanceMonth,OpeningQty,ReceivedQty,SoldQty,ReturnedQty,AdjustedQty,ClosingQty,DaysOutOfStock,DaysBelowShelfMin
ST001-V00017-202608,ST001,V00017,P0001,2026-08-01,5,0,0,0,0,5,0,0
ST001-V00018-202501,ST001,V00018,P0001,2025-01-01,3,0,0,0,0,3,0,0
ST001-V00018-202502,ST001,V00018,P0001,2025-02-01,3,0,0,0,0,3,0,0
ST001-V00018-202503,ST001,V00018,P0001,2025-03-01,3,0,0,0,0,3,0,0
ST001-V00018-202504,ST001,V00018,P0001,2025-04-01,3,0,0,0,0,3,0,0
ST001-V00018-202505,ST001,V00018,P0001,2025-05-01,3,0,0,0,0,3,0,0
ST001-V00018-202506,ST001,V00018,P0001,2025-06-01,3,0,0,0,0,3,0,0
ST001-V00018-202507,ST001,V00018,P0001,2025-07-01,3,0,1,0,0,2,0,0
ST001-V00018-202508,ST001,V00018,P0001,2025-08-01,2,2,1,1,0,4,0,0
ST001-V00018-202509,ST001,V00018,P0001,2025-09-01,4,0,1,0,0,3,0,0
ST001-V00018-202510,ST001,V00018,P0001,2025-10-01,3,2,1,0,0,4,0,0
ST001-V00018-202511,ST001,V00018,P0001,2025-11-01,4,0,0,0,0,4,0,0
ST001-V00018-202512,ST001,V00018,P0001,2025-12-01,4,0,1,0,0,3,0,0
ST001-V00018-202601,ST001,V00018,P0001,2026-01-01,3,0,0,1,0,4,0,0
ST001-V00018-202602,ST001,V00018,P0001,2026-02-01,4,2,0,0,0,6,0,0
ST001-V00018-202603,ST001,V00018,P0001,2026-03-01,6,0,1,0,0,5,0,0
ST001-V00018-202604,ST001,V00018,P0001,2026-04-01,5,0,0,0,0,5,0,0
ST001-V00018-202605,ST001,V00018,P0001,2026-05-01,5,0,0,0,0,5,0,0
ST001-V00018-202606,ST001,V00018,P0001,2026-06-01,5,0,1,0,0,4,0,0
ST001-V00018-202607,ST001,V00018,P0001,2026-07-01,4,3,4,1,0,4,17,17
ST001-V00018-202608,ST001,V00018,P0001,2026-08-01,4,0,0,0,0,4,0,0
ST001-V00019-202501,ST001,V00019,P0001,2025-01-01,3,0,2,0,0,1,0,0
ST001-V00019-202502,ST001,V00019,P0001,2025-02-01,1,2,1,0,0,2,0,0
ST001-V00019-202503,ST001,V00019,P0001,2025-03-01,2,1,1,0,-1,1,0,0
ST001-V00019-202504,ST001,V00019,P0001,2025-04-01,1,2,0,0,0,3,0,0
ST001-V00019-202505,ST001,V00019,P0001,2025-05-01,3,2,1,0,0,4,0,0
ST001-V00019-202506,ST001,V00019,P0001,2025-06-01,4,2,1,0,0,5,0,0
ST001-V00019-202507,ST001,V00019,P0001,2025-07-01,5,0,1,0,-1,3,0,0
ST001-V00019-202508,ST001,V00019,P0001,2025-08-01,3,1,0,0,0,4,0,0
ST001-V00019-202509,ST001,V00019,P0001,2025-09-01,4,0,0,0,0,4,0,0
ST001-V00019-202510,ST001,V00019,P0001,2025-10-01,4,3,1,0,0,6,0,0
ST001-V00019-202511,ST001,V00019,P0001,2025-11-01,6,0,0,0,0,6,0,0
ST001-V00019-202512,ST001,V00019,P0001,2025-12-01,6,0,1,0,0,5,0,0
ST001-V00019-202601,ST001,V00019,P0001,2026-01-01,5,0,0,0,-1,4,0,0
ST001-V00019-202602,ST001,V00019,P0001,2026-02-01,4,0,0,0,0,4,0,0
ST001-V00019-202603,ST001,V00019,P0001,2026-03-01,4,2,0,0,0,6,0,0
ST001-V00019-202604,ST001,V00019,P0001,2026-04-01,6,0,1,0,0,5,0,0
ST001-V00019-202605,ST001,V00019,P0001,2026-05-01,5,0,0,0,0,5,0,0
ST001-V00019-202606,ST001,V00019,P0001,2026-06-01,5,2,0,0,0,7,0,0
ST001-V00019-202607,ST001,V00019,P0001,2026-07-01,7,0,1,0,0,6,0,0
ST001-V00019-202608,ST001,V00019,P0001,2026-08-01,6,0,0,0,0,6,0,0
ST001-V00020-202501,ST001,V00020,P0001,2025-01-01,3,0,0,0,-1,2,0,0
ST001-V00020-202502,ST001,V00020,P0001,2025-02-01,2,1,0,0,0,3,0,0
ST001-V00020-202503,ST001,V00020,P0001,2025-03-01,3,0,0,0,0,3,0,0
ST001-V00020-202504,ST001,V00020,P0001,2025-04-01,3,0,0,0,0,3,0,0
ST001-V00020-202505,ST001,V00020,P0001,2025-05-01,3,1,1,0,0,3,0,0
ST001-V00020-202506,ST001,V00020,P0001,2025-06-01,3,0,0,0,0,3,0,0
ST001-V00020-202507,ST001,V00020,P0001,2025-07-01,3,2,1,0,0,4,0,0
ST001-V00020-202508,ST001,V00020,P0001,2025-08-01,4,0,0,0,0,4,0,0
ST001-V00020-202509,ST001,V00020,P0001,2025-09-01,4,0,0,0,0,4,0,0
ST001-V00020-202510,ST001,V00020,P0001,2025-10-01,4,2,0,0,0,6,0,0
ST001-V00020-202511,ST001,V00020,P0001,2025-11-01,6,0,4,0,0,2,0,0
ST001-V00020-202512,ST001,V00020,P0001,2025-12-01,2,1,0,0,0,3,0,0
ST001-V00020-202601,ST001,V00020,P0001,2026-01-01,3,3,0,0,0,6,0,0
ST001-V00020-202602,ST001,V00020,P0001,2026-02-01,6,0,0,0,0,6,0,0
ST001-V00020-202603,ST001,V00020,P0001,2026-03-01,6,0,0,0,0,6,0,0
ST001-V00020-202604,ST001,V00020,P0001,2026-04-01,6,0,1,0,0,5,0,0
ST001-V00020-202605,ST001,V00020,P0001,2026-05-01,5,0,1,0,0,4,0,0
ST001-V00020-202606,ST001,V00020,P0001,2026-06-01,4,2,0,0,0,6,0,0
ST001-V00020-202607,ST001,V00020,P0001,2026-07-01,6,0,0,0,0,6,0,0
ST001-V00020-202608,ST001,V00020,P0001,2026-08-01,6,0,1,0,0,5,0,0
ST001-V00021-202501,ST001,V00021,P0001,2025-01-01,2,0,0,0,0,2,0,0
ST001-V00021-202502,ST001,V00021,P0001,2025-02-01,2,0,0,0,0,2,0,0
ST001-V00021-202503,ST001,V00021,P0001,2025-03-01,2,0,0,0,0,2,0,0
ST001-V00021-202504,ST001,V00021,P0001,2025-04-01,2,0,0,0,0,2,0,0
ST001-V00021-202505,ST001,V00021,P0001,2025-05-01,2,0,1,0,0,1,0,0
ST001-V00021-202506,ST001,V00021,P0001,2025-06-01,1,2,1,0,0,2,7,7
ST001-V00021-202507,ST001,V00021,P0001,2025-07-01,2,0,0,0,0,2,0,0
ST001-V00021-202508,ST001,V00021,P0001,2025-08-01,2,2,0,0,0,4,0,0
ST001-V00021-202509,ST001,V00021,P0001,2025-09-01,4,0,1,0,0,3,0,0
ST001-V00021-202510,ST001,V00021,P0001,2025-10-01,3,0,0,0,0,3,0,0
ST001-V00021-202511,ST001,V00021,P0001,2025-11-01,3,0,2,0,0,1,0,0
ST001-V00021-202512,ST001,V00021,P0001,2025-12-01,1,1,0,0,0,2,0,0
ST001-V00021-202601,ST001,V00021,P0001,2026-01-01,2,1,0,0,0,3,0,0
ST001-V00021-202602,ST001,V00021,P0001,2026-02-01,3,0,0,0,0,3,0,0
ST001-V00021-202603,ST001,V00021,P0001,2026-03-01,3,1,0,0,0,4,0,0
ST001-V00021-202604,ST001,V00021,P0001,2026-04-01,4,0,0,0,0,4,0,0
ST001-V00021-202605,ST001,V00021,P0001,2026-05-01,4,0,0,0,0,4,0,0
ST001-V00021-202606,ST001,V00021,P0001,2026-06-01,4,0,0,0,0,4,0,0
ST001-V00021-202607,ST001,V00021,P0001,2026-07-01,4,0,1,0,0,3,0,0
ST001-V00021-202608,ST001,V00021,P0001,2026-08-01,3,0,0,0,0,3,0,0
ST001-V00022-202501,ST001,V00022,P0001,2025-01-01,2,0,0,0,0,2,0,0
ST001-V00022-202502,ST001,V00022,P0001,2025-02-01,2,0,0,0,0,2,0,0
ST001-V00022-202503,ST001,V00022,P0001,2025-03-01,2,0,0,0,0,2,0,0
ST001-V00022-202504,ST001,V00022,P0001,2025-04-01,2,1,1,0,0,2,0,0
ST001-V00022-202505,ST001,V00022,P0001,2025-05-01,2,0,0,0,0,2,0,0
ST001-V00022-202506,ST001,V00022,P0001,2025-06-01,2,0,0,0,0,2,0,0
ST001-V00022-202507,ST001,V00022,P0001,2025-07-01,2,0,0,0,0,2,0,0
ST001-V00022-202508,ST001,V00022,P0001,2025-08-01,2,0,0,0,0,2,0,0
ST001-V00022-202509,ST001,V00022,P0001,2025-09-01,2,0,1,0,0,1,0,0
ST001-V00022-202510,ST001,V00022,P0001,2025-10-01,1,2,0,0,0,3,0,0
ST001-V00022-202511,ST001,V00022,P0001,2025-11-01,3,0,0,0,0,3,0,0
ST001-V00022-202512,ST001,V00022,P0001,2025-12-01,3,1,0,0,0,4,0,0
ST001-V00022-202601,ST001,V00022,P0001,2026-01-01,4,0,0,0,0,4,0,0
ST001-V00022-202602,ST001,V00022,P0001,2026-02-01,4,0,0,0,-2,2,0,0
ST001-V00022-202603,ST001,V00022,P0001,2026-03-01,2,0,0,0,0,2,0,0
ST001-V00022-202604,ST001,V00022,P0001,2026-04-01,2,1,0,0,0,3,0,0
ST001-V00022-202605,ST001,V00022,P0001,2026-05-01,3,0,0,0,0,3,0,0
ST001-V00022-202606,ST001,V00022,P0001,2026-06-01,3,1,0,0,0,4,0,0
ST001-V00022-202607,ST001,V00022,P0001,2026-07-01,4,0,1,0,0,3,0,0
ST001-V00022-202608,ST001,V00022,P0001,2026-08-01,3,0,0,0,0,3,0,0
ST001-V00023-202501,ST001,V00023,P0001,2025-01-01,2,0,0,0,0,2,0,0
ST001-V00023-202502,ST001,V00023,P0001,2025-02-01,2,0,0,0,0,2,0,0
ST001-V00023-202503,ST001,V00023,P0001,2025-03-01,2,0,0,0,0,2,0,0
ST001-V00023-202504,ST001,V00023,P0001,2025-04-01,2,0,0,0,-1,1,0,0
ST001-V00023-202505,ST001,V00023,P0001,2025-05-01,1,1,0,0,0,2,0,0
ST001-V00023-202506,ST001,V00023,P0001,2025-06-01,2,0,0,0,0,2,0,0
ST001-V00023-202507,ST001,V00023,P0001,2025-07-01,2,0,0,0,0,2,0,0
ST001-V00023-202508,ST001,V00023,P0001,2025-08-01,2,0,0,0,0,2,0,0
ST001-V00023-202509,ST001,V00023,P0001,2025-09-01,2,0,0,0,0,2,0,0
ST001-V00023-202510,ST001,V00023,P0001,2025-10-01,2,1,0,0,0,3,0,0
ST001-V00023-202511,ST001,V00023,P0001,2025-11-01,3,0,0,0,0,3,0,0
ST001-V00023-202512,ST001,V00023,P0001,2025-12-01,3,0,1,0,0,2,0,0
ST001-V00023-202601,ST001,V00023,P0001,2026-01-01,2,0,0,0,0,2,0,0
ST001-V00023-202602,ST001,V00023,P0001,2026-02-01,2,0,0,0,0,2,0,0
ST001-V00023-202603,ST001,V00023,P0001,2026-03-01,2,1,0,0,0,3,0,0
ST001-V00023-202604,ST001,V00023,P0001,2026-04-01,3,0,0,0,0,3,0,0
ST001-V00023-202605,ST001,V00023,P0001,2026-05-01,3,0,0,0,0,3,0,0
ST001-V00023-202606,ST001,V00023,P0001,2026-06-01,3,0,0,0,0,3,0,0
ST001-V00023-202607,ST001,V00023,P0001,2026-07-01,3,0,0,0,0,3,0,0
ST001-V00023-202608,ST001,V00023,P0001,2026-08-01,3,0,0,0,0,3,0,0
ST001-V00024-202501,ST001,V00024,P0001,2025-01-01,2,0,0,0,0,2,0,0
ST001-V00024-202502,ST001,V00024,P0001,2025-02-01,2,0,0,0,0,2,0,0
ST001-V00024-202503,ST001,V00024,P0001,2025-03-01,2,0,0,0,0,2,0,0
ST001-V00024-202504,ST001,V00024,P0001,2025-04-01,2,0,0,0,0,2,0,0
ST001-V00024-202505,ST001,V00024,P0001,2025-05-01,2,0,0,0,0,2,0,0
ST001-V00024-202506,ST001,V00024,P0001,2025-06-01,2,0,0,0,0,2,0,0
ST001-V00024-202507,ST001,V00024,P0001,2025-07-01,2,1,1,0,0,2,0,0
ST001-V00024-202508,ST001,V00024,P0001,2025-08-01,2,0,0,0,0,2,0,0
ST001-V00024-202509,ST001,V00024,P0001,2025-09-01,2,0,0,0,0,2,0,0
ST001-V00024-202510,ST001,V00024,P0001,2025-10-01,2,1,0,0,0,3,0,0
ST001-V00024-202511,ST001,V00024,P0001,2025-11-01,3,0,0,0,0,3,0,0
ST001-V00024-202512,ST001,V00024,P0001,2025-12-01,3,0,1,0,0,2,0,0
ST001-V00024-202601,ST001,V00024,P0001,2026-01-01,2,0,0,0,0,2,0,0
ST001-V00024-202602,ST001,V00024,P0001,2026-02-01,2,1,0,0,0,3,0,0
ST001-V00024-202603,ST001,V00024,P0001,2026-03-01,3,0,0,0,0,3,0,0
ST001-V00024-202604,ST001,V00024,P0001,2026-04-01,3,0,0,0,0,3,0,0
ST001-V00024-202605,ST001,V00024,P0001,2026-05-01,3,0,0,0,0,3,0,0
ST001-V00024-202606,ST001,V00024,P0001,2026-06-01,3,0,0,0,0,3,0,0
ST001-V00024-202607,ST001,V00024,P0001,2026-07-01,3,0,0,0,0,3,0,0
ST001-V00024-202608,ST001,V00024,P0001,2026-08-01,3,0,0,0,0,3,0,0
ST001-V00025-202501,ST001,V00025,P0002,2025-01-01,2,0,0,0,0,2,0,0
ST001-V00025-202502,ST001,V00025,P0002,2025-02-01,2,0,0,0,0,2,0,0
ST001-V00025-202503,ST001,V00025,P0002,2025-03-01,2,0,1,0,0,1,0,0
ST001-V00025-202504,ST001,V00025,P0002,2025-04-01,1,1,0,0,0,2,0,0
ST001-V00025-202505,ST001,V00025,P0002,2025-05-01,2,1,1,0,0,2,0,0
ST001-V00025-202506,ST001,V00025,P0002,2025-06-01,2,0,0,1,-2,1,0,0
ST001-V00025-202507,ST001,V00025,P0002,2025-07-01,1,2,0,0,0,3,0,0
ST001-V00025-202508,ST001,V00025,P0002,2025-08-01,3,1,0,0,0,4,0,0
ST001-V00025-202509,ST001,V00025,P0002,2025-09-01,4,0,0,0,0,4,0,0
ST001-V00025-202510,ST001,V00025,P0002,2025-10-01,4,0,0,0,0,4,0,0
ST001-V00025-202511,ST001,V00025,P0002,2025-11-01,4,0,0,0,0,4,0,0
ST001-V00025-202512,ST001,V00025,P0002,2025-12-01,4,0,0,0,0,4,0,0
ST001-V00025-202601,ST001,V00025,P0002,2026-01-01,4,0,1,0,0,3,0,0
ST001-V00025-202602,ST001,V00025,P0002,2026-02-01,3,0,0,0,0,3,0,0
ST001-V00025-202603,ST001,V00025,P0002,2026-03-01,3,1,0,0,0,4,0,0
ST001-V00025-202604,ST001,V00025,P0002,2026-04-01,4,0,0,0,0,4,0,0
ST001-V00025-202605,ST001,V00025,P0002,2026-05-01,4,0,0,0,0,4,0,0
ST001-V00025-202606,ST001,V00025,P0002,2026-06-01,4,0,0,0,0,4,0,0
ST001-V00025-202607,ST001,V00025,P0002,2026-07-01,4,0,0,0,0,4,0,0
ST001-V00025-202608,ST001,V00025,P0002,2026-08-01,4,0,0,0,0,4,0,0
ST001-V00026-202501,ST001,V00026,P0002,2025-01-01,2,0,0,0,-1,1,0,0
ST001-V00026-202502,ST001,V00026,P0002,2025-02-01,1,2,1,0,0,2,0,0
ST001-V00026-202503,ST001,V00026,P0002,2025-03-01,2,1,0,0,0,3,0,0
ST001-V00026-202504,ST001,V00026,P0002,2025-04-01,3,1,0,0,0,4,0,0
ST001-V00026-202505,ST001,V00026,P0002,2025-05-01,4,0,0,0,0,4,0,0
ST001-V00026-202506,ST001,V00026,P0002,2025-06-01,4,0,0,0,0,4,0,0
ST001-V00026-202507,ST001,V00026,P0002,2025-07-01,4,0,0,0,0,4,0,0
ST001-V00026-202508,ST001,V00026,P0002,2025-08-01,4,0,0,0,0,4,0,0
ST001-V00026-202509,ST001,V00026,P0002,2025-09-01,4,0,0,0,0,4,0,0
ST001-V00026-202510,ST001,V00026,P0002,2025-10-01,4,0,0,0,0,4,0,0
ST001-V00026-202511,ST001,V00026,P0002,2025-11-01,4,0,0,0,0,4,0,0
ST001-V00026-202512,ST001,V00026,P0002,2025-12-01,4,0,1,0,0,3,0,0
ST001-V00026-202601,ST001,V00026,P0002,2026-01-01,3,1,0,0,0,4,0,0
ST001-V00026-202602,ST001,V00026,P0002,2026-02-01,4,0,0,0,-1,3,0,0
ST001-V00026-202603,ST001,V00026,P0002,2026-03-01,3,0,0,0,0,3,0,0
ST001-V00026-202604,ST001,V00026,P0002,2026-04-01,3,1,0,0,0,4,0,0
ST001-V00026-202605,ST001,V00026,P0002,2026-05-01,4,0,0,0,0,4,0,0
ST001-V00026-202606,ST001,V00026,P0002,2026-06-01,4,0,0,0,0,4,0,0
ST001-V00026-202607,ST001,V00026,P0002,2026-07-01,4,0,0,0,0,4,0,0
ST001-V00026-202608,ST001,V00026,P0002,2026-08-01,4,0,0,0,0,4,0,0
ST001-V00027-202501,ST001,V00027,P0002,2025-01-01,2,0,0,0,0,2,0,0
ST001-V00027-202502,ST001,V00027,P0002,2025-02-01,2,0,0,0,0,2,0,0
ST001-V00027-202503,ST001,V00027,P0002,2025-03-01,2,0,0,0,0,2,0,0
ST001-V00027-202504,ST001,V00027,P0002,2025-04-01,2,0,0,1,0,3,0,0
ST001-V00027-202505,ST001,V00027,P0002,2025-05-01,3,0,0,0,0,3,0,0
ST001-V00027-202506,ST001,V00027,P0002,2025-06-01,3,0,0,0,0,3,0,0
ST001-V00027-202507,ST001,V00027,P0002,2025-07-01,3,0,0,0,0,3,0,0
ST001-V00027-202508,ST001,V00027,P0002,2025-08-01,3,0,0,0,0,3,0,0
ST001-V00027-202509,ST001,V00027,P0002,2025-09-01,3,0,0,0,0,3,0,0
ST001-V00027-202510,ST001,V00027,P0002,2025-10-01,3,0,0,0,-1,2,0,0
ST001-V00027-202511,ST001,V00027,P0002,2025-11-01,2,0,0,0,0,2,0,0
ST001-V00027-202512,ST001,V00027,P0002,2025-12-01,2,0,0,0,0,2,0,0
ST001-V00027-202601,ST001,V00027,P0002,2026-01-01,2,0,0,0,-1,1,0,0
ST001-V00027-202602,ST001,V00027,P0002,2026-02-01,1,1,0,0,0,2,0,0
ST001-V00027-202603,ST001,V00027,P0002,2026-03-01,2,1,1,0,0,2,0,0
ST001-V00027-202604,ST001,V00027,P0002,2026-04-01,2,1,0,0,0,3,0,0
ST001-V00027-202605,ST001,V00027,P0002,2026-05-01,3,0,0,0,0,3,0,0
ST001-V00027-202606,ST001,V00027,P0002,2026-06-01,3,0,0,0,0,3,0,0
ST001-V00027-202607,ST001,V00027,P0002,2026-07-01,3,0,0,0,0,3,0,0
ST001-V00027-202608,ST001,V00027,P0002,2026-08-01,3,0,0,0,0,3,0,0
ST001-V00028-202501,ST001,V00028,P0002,2025-01-01,2,0,0,0,0,2,0,0
ST001-V00028-202502,ST001,V00028,P0002,2025-02-01,2,0,0,0,0,2,0,0
ST001-V00028-202503,ST001,V00028,P0002,2025-03-01,2,0,0,0,0,2,0,0
ST001-V00028-202504,ST001,V00028,P0002,2025-04-01,2,0,0,0,-1,1,0,0
ST001-V00028-202505,ST001,V00028,P0002,2025-05-01,1,3,2,0,0,2,1,1
ST001-V00028-202506,ST001,V00028,P0002,2025-06-01,2,1,1,0,0,2,0,0
ST001-V00028-202507,ST001,V00028,P0002,2025-07-01,2,2,2,0,0,2,0,0
ST001-V00028-202508,ST001,V00028,P0002,2025-08-01,2,3,0,0,0,5,0,0
ST001-V00028-202509,ST001,V00028,P0002,2025-09-01,5,0,1,0,0,4,0,0
ST001-V00028-202510,ST001,V00028,P0002,2025-10-01,4,0,0,0,0,4,0,0
ST001-V00028-202511,ST001,V00028,P0002,2025-11-01,4,1,0,0,0,5,0,0
ST001-V00028-202512,ST001,V00028,P0002,2025-12-01,5,0,0,0,0,5,0,0
ST001-V00028-202601,ST001,V00028,P0002,2026-01-01,5,0,0,0,0,5,0,0
ST001-V00028-202602,ST001,V00028,P0002,2026-02-01,5,0,0,0,0,5,0,0
ST001-V00028-202603,ST001,V00028,P0002,2026-03-01,5,0,0,0,0,5,0,0
ST001-V00028-202604,ST001,V00028,P0002,2026-04-01,5,0,0,0,0,5,0,0
ST001-V00028-202605,ST001,V00028,P0002,2026-05-01,5,0,2,0,0,3,0,0
ST001-V00028-202606,ST001,V00028,P0002,2026-06-01,3,0,0,1,0,4,0,0
ST001-V00028-202607,ST001,V00028,P0002,2026-07-01,4,2,0,0,0,6,0,0
ST001-V00028-202608,ST001,V00028,P0002,2026-08-01,6,0,1,0,0,5,0,0
ST001-V00029-202501,ST001,V00029,P0002,2025-01-01,2,0,0,0,0,2,0,0
ST001-V00029-202502,ST001,V00029,P0002,2025-02-01,2,0,0,0,0,2,0,0
ST001-V00029-202503,ST001,V00029,P0002,2025-03-01,2,1,1,0,0,2,0,0
ST001-V00029-202504,ST001,V00029,P0002,2025-04-01,2,1,0,0,-2,1,0,0
ST001-V00029-202505,ST001,V00029,P0002,2025-05-01,1,1,0,0,0,2,0,0
ST001-V00029-202506,ST001,V00029,P0002,2025-06-01,2,2,3,0,0,1,0,0
ST001-V00029-202507,ST001,V00029,P0002,2025-07-01,1,2,0,0,0,3,0,0
ST001-V00029-202508,ST001,V00029,P0002,2025-08-01,3,2,0,0,0,5,0,0
ST001-V00029-202509,ST001,V00029,P0002,2025-09-01,5,0,1,0,0,4,0,0
ST001-V00029-202510,ST001,V00029,P0002,2025-10-01,4,1,1,0,-1,3,0,0
ST001-V00029-202511,ST001,V00029,P0002,2025-11-01,3,0,1,0,0,2,0,0
ST001-V00029-202512,ST001,V00029,P0002,2025-12-01,2,2,0,0,-1,3,0,0
ST001-V00029-202601,ST001,V00029,P0002,2026-01-01,3,1,0,0,0,4,0,0
ST001-V00029-202602,ST001,V00029,P0002,2026-02-01,4,1,0,0,0,5,0,0
ST001-V00029-202603,ST001,V00029,P0002,2026-03-01,5,0,0,0,0,5,0,0
ST001-V00029-202604,ST001,V00029,P0002,2026-04-01,5,0,0,0,0,5,0,0
ST001-V00029-202605,ST001,V00029,P0002,2026-05-01,5,0,2,0,0,3,0,0
ST001-V00029-202606,ST001,V00029,P0002,2026-06-01,3,1,1,0,0,3,0,0
ST001-V00029-202607,ST001,V00029,P0002,2026-07-01,3,2,0,0,0,5,0,0
ST001-V00029-202608,ST001,V00029,P0002,2026-08-01,5,0,1,0,0,4,0,0
ST001-V00030-202501,ST001,V00030,P0002,2025-01-01,2,0,0,0,0,2,0,0
ST001-V00030-202502,ST001,V00030,P0002,2025-02-01,2,0,0,0,0,2,0,0
ST001-V00030-202503,ST001,V00030,P0002,2025-03-01,2,0,0,0,0,2,0,0
ST001-V00030-202504,ST001,V00030,P0002,2025-04-01,2,0,0,0,0,2,0,0
ST001-V00030-202505,ST001,V00030,P0002,2025-05-01,2,1,1,0,0,2,0,0
ST001-V00030-202506,ST001,V00030,P0002,2025-06-01,2,0,2,0,0,0,7,7
ST001-V00030-202507,ST001,V00030,P0002,2025-07-01,0,3,0,0,0,3,2,2
ST001-V00030-202508,ST001,V00030,P0002,2025-08-01,3,2,1,0,0,4,0,0
ST001-V00030-202509,ST001,V00030,P0002,2025-09-01,4,0,1,1,0,4,0,0
ST001-V00030-202510,ST001,V00030,P0002,2025-10-01,4,0,0,0,0,4,0,0
ST001-V00030-202511,ST001,V00030,P0002,2025-11-01,4,1,0,0,0,5,0,0
ST001-V00030-202512,ST001,V00030,P0002,2025-12-01,5,0,0,0,0,5,0,0
ST001-V00030-202601,ST001,V00030,P0002,2026-01-01,5,0,0,1,0,6,0,0
ST001-V00030-202602,ST001,V00030,P0002,2026-02-01,6,0,4,0,0,2,0,0
ST001-V00030-202603,ST001,V00030,P0002,2026-03-01,2,0,0,0,0,2,0,0
ST001-V00030-202604,ST001,V00030,P0002,2026-04-01,2,3,1,0,0,4,0,0
ST001-V00030-202605,ST001,V00030,P0002,2026-05-01,4,0,0,0,0,4,0,0
ST001-V00030-202606,ST001,V00030,P0002,2026-06-01,4,0,1,0,0,3,0,0
ST001-V00030-202607,ST001,V00030,P0002,2026-07-01,3,1,0,0,0,4,0,0
ST001-V00030-202608,ST001,V00030,P0002,2026-08-01,4,1,0,1,-1,5,0,0
ST001-V00031-202501,ST001,V00031,P0002,2025-01-01,2,2,2,0,0,2,6,6
ST001-V00031-202502,ST001,V00031,P0002,2025-02-01,2,0,0,0,0,2,0,0
ST001-V00031-202503,ST001,V00031,P0002,2025-03-01,2,2,0,0,0,4,0,0
ST001-V00031-202504,ST001,V00031,P0002,2025-04-01,4,0,2,0,0,2,0,0
ST001-V00031-202505,ST001,V00031,P0002,2025-05-01,2,0,0,0,-1,1,0,0
ST001-V00031-202506,ST001,V00031,P0002,2025-06-01,1,2,0,0,0,3,0,0
ST001-V00031-202507,ST001,V00031,P0002,2025-07-01,3,1,1,0,0,3,0,0
ST001-V00031-202508,ST001,V00031,P0002,2025-08-01,3,1,0,0,0,4,0,0
ST001-V00031-202509,ST001,V00031,P0002,2025-09-01,4,0,0,0,0,4,0,0
ST001-V00031-202510,ST001,V00031,P0002,2025-10-01,4,0,0,0,0,4,0,0
ST001-V00031-202511,ST001,V00031,P0002,2025-11-01,4,0,0,0,0,4,0,0
ST001-V00031-202512,ST001,V00031,P0002,2025-12-01,4,1,3,0,0,2,0,0
ST001-V00031-202601,ST001,V00031,P0002,2026-01-01,2,0,0,0,0,2,0,0
ST001-V00031-202602,ST001,V00031,P0002,2026-02-01,2,3,0,0,0,5,0,0
ST001-V00031-202603,ST001,V00031,P0002,2026-03-01,5,0,3,0,0,2,0,0
ST001-V00031-202604,ST001,V00031,P0002,2026-04-01,2,3,0,0,0,5,0,0
ST001-V00031-202605,ST001,V00031,P0002,2026-05-01,5,0,0,0,0,5,0,0
ST001-V00031-202606,ST001,V00031,P0002,2026-06-01,5,0,0,0,0,5,0,0
ST001-V00031-202607,ST001,V00031,P0002,2026-07-01,5,0,0,0,0,5,0,0
ST001-V00031-202608,ST001,V00031,P0002,2026-08-01,5,0,0,0,0,5,0,0
ST001-V00032-202501,ST001,V00032,P0002,2025-01-01,2,0,1,0,0,1,0,0
ST001-V00032-202502,ST001,V00032,P0002,2025-02-01,1,2,1,0,0,2,0,0
ST001-V00032-202503,ST001,V00032,P0002,2025-03-01,2,1,1,0,0,2,0,0
ST001-V00032-202504,ST001,V00032,P0002,2025-04-01,2,2,0,0,0,4,0,0
ST001-V00032-202505,ST001,V00032,P0002,2025-05-01,4,0,1,0,-1,2,0,0
ST001-V00032-202506,ST001,V00032,P0002,2025-06-01,2,1,1,0,0,2,0,0
ST001-V00032-202507,ST001,V00032,P0002,2025-07-01,2,3,0,0,0,5,0,0
ST001-V00032-202508,ST001,V00032,P0002,2025-08-01,5,0,0,0,0,5,0,0
ST001-V00032-202509,ST001,V00032,P0002,2025-09-01,5,0,0,0,0,5,0,0
ST001-V00032-202510,ST001,V00032,P0002,2025-10-01,5,0,0,0,0,5,0,0
ST001-V00032-202511,ST001,V00032,P0002,2025-11-01,5,0,1,1,-1,4,0,0
ST001-V00032-202512,ST001,V00032,P0002,2025-12-01,4,1,0,0,0,5,0,0
ST001-V00032-202601,ST001,V00032,P0002,2026-01-01,5,0,0,0,-1,4,0,0
ST001-V00032-202602,ST001,V00032,P0002,2026-02-01,4,0,1,0,0,3,0,0
ST001-V00032-202603,ST001,V00032,P0002,2026-03-01,3,2,0,1,0,6,0,0
ST001-V00032-202604,ST001,V00032,P0002,2026-04-01,6,0,0,0,0,6,0,0
ST001-V00032-202605,ST001,V00032,P0002,2026-05-01,6,0,0,0,0,6,0,0
ST001-V00032-202606,ST001,V00032,P0002,2026-06-01,6,0,0,0,0,6,0,0
ST001-V00032-202607,ST001,V00032,P0002,2026-07-01,6,0,0,0,0,6,0,0
ST001-V00032-202608,ST001,V00032,P0002,2026-08-01,6,0,1,0,-1,4,0,0
