InventoryID,StoreID,VariantID,ProductID,SnapshotDate,FloorQty,BackroomQty,OnHandQty,FloorMinQty,ReorderPoint
ST001-V00663,ST001,V00663,P0032,2026-08-31,5,5,10,3,9
ST001-V00664,ST001,V00664,P0032,2026-08-31,3,4,7,2,6
ST001-V00665,ST001,V00665,P0032,2026-08-31,13,4,17,6,18
ST001-V00666,ST001,V00666,P0032,2026-08-31,18,6,24,6,18
ST001-V00667,ST001,V00667,P0032,2026-08-31,14,3,17,6,18
ST001-V00669,ST001,V00669,P0032,2026-08-31,7,6,13,3,9
ST001-V00672,ST001,V00672,P0032,2026-08-31,1,8,9,2,6
ST001-V00673,ST001,V00673,P0033,2026-08-31,6,1,7,3,9
ST001-V00678,ST001,V00678,P0033,2026-08-31,15,11,26,4,12
ST001-V00680,ST001,V00680,P0033,2026-08-31,7,1,8,3,9
ST001-V00681,ST001,V00681,P0033,2026-08-31,3,3,6,3,9
ST001-V00682,ST001,V00682,P0033,2026-08-31,4,1,5,4,12
ST001-V00684,ST001,V00684,P0033,2026-08-31,4,6,10,2,6
ST001-V00687,ST001,V00687,P0033,2026-08-31,6,3,9,4,12
ST001-V00689,ST001,V00689,P0033,2026-08-31,14,0,14,6,18
ST001-V00690,ST001,V00690,P0033,2026-08-31,5,3,8,2,6
ST001-V00691,ST001,V00691,P0034,2026-08-31,5,2,7,3,9
ST001-V00692,ST001,V00692,P0034,2026-08-31,11,6,17,3,9
ST001-V00693,ST001,V00693,P0034,2026-08-31,0,2,2,2,6
ST001-V00695,ST001,V00695,P0034,2026-08-31,4,5,9,2,6
ST001-V00697,ST001,V00697,P0034,2026-08-31,10,5,15,4,12
ST001-V00698,ST001,V00698,P0034,2026-08-31,5,4,9,3,9
ST001-V00699,ST001,V00699,P0034,2026-08-31,8,16,24,6,18
ST001-V00702,ST001,V00702,P0034,2026-08-31,7,5,12,3,9
ST001-V00705,ST001,V00705,P0034,2026-08-31,7,2,9,3,9
ST001-V00707,ST001,V00707,P0034,2026-08-31,15,6,21,6,18
ST002-V00008,ST002,V00008,P0001,2026-08-31,0,5,5,2,6
ST002-V00010,ST002,V00010,P0001,2026-08-31,10,13,23,6,18
ST002-V00012,ST002,V00012,P0001,2026-08-31,3,0,3,2,6
ST002-V00013,ST002,V00013,P0001,2026-08-31,7,2,9,3,9
ST002-V00014,ST002,V00014,P0001,2026-08-31,4,6,10,4,12
ST002-V00015,ST002,V00015,P0001,2026-08-31,3,5,8,3,9
ST002-V00016,ST002,V00016,P0001,2026-08-31,4,5,9,2,6
ST002-V00018,ST002,V00018,P0001,2026-08-31,3,2,5,2,6
ST002-V00021,ST002,V00021,P0001,2026-08-31,11,3,14,4,12
ST002-V00022,ST002,V00022,P0001,2026-08-31,3,4,7,2,6
ST002-V00023,ST002,V00023,P0001,2026-08-31,11,3,14,4,12
ST002-V00026,ST002,V00026,P0002,2026-08-31,4,6,10,3,9
ST002-V00029,ST002,V00029,P0002,2026-08-31,3,2,5,2,6
ST002-V00030,ST002,V00030,P0002,2026-08-31,9,10,19,6,18
ST002-V00032,ST002,V00032,P0002,2026-08-31,9,6,15,3,9
ST002-V00033,ST002,V00033,P0002,2026-08-31,0,4,4,4,12
ST002-V00034,ST002,V00034,P0002,2026-08-31,8,2,10,4,12
ST002-V00036,ST002,V00036,P0002,2026-08-31,8,3,11,4,12
ST002-V00041,ST002,V00041,P0002,2026-08-31,3,4,7,2,6
ST002-V00042,ST002,V00042,P0002,2026-08-31,4,8,12,2,6
ST002-V00043,ST002,V00043,P0002,2026-08-31,3,5,8,3,9
ST002-V00044,ST002,V00044,P0002,2026-08-31,2,3,5,2,6
ST002-V00046,ST002,V00046,P0002,2026-08-31,2,2,4,2,6
ST002-V00047,ST002,V00047,P0002,2026-08-31,5,3,8,2,6
ST002-V00048,ST002,V00048,P0002,2026-08-31,3,6,9,2,6
ST002-V00049,ST002,V00049,P0003,2026-08-31,1,0,1,2,6
ST002-V00053,ST002,V00053,P0003,2026-08-31,4,3,7,3,9
ST002-V00057,ST002,V00057,P0003,2026-08-31,5,2,7,3,9
ST002-V00058,ST002,V00058,P0003,2026-08-31,4,3,7,2,6
ST002-V00059,ST002,V00059,P0003,2026-08-31,7,2,9,2,6
ST002-V00060,ST002,V00060,P0003,2026-08-31,2,9,11,3,9
ST002-V00061,ST002,V00061,P0003,2026-08-31,3,3,6,2,6
ST002-V00062,ST002,V00062,P0003,2026-08-31,4,2,6,3,9
ST002-V00065,ST002,V00065,P0003,2026-08-31,10,8,18,4,12
ST002-V00067,ST002,V00067,P0003,2026-08-31,2,3,5,3,9
ST002-V00069,ST002,V00069,P0003,2026-08-31,9,8,17,3,9
ST002-V00070,ST002,V00070,P0003,2026-08-31,4,3,7,2,6
ST002-V00072,ST002,V00072,P0003,2026-08-31,13,5,18,6,18
ST002-V00074,ST002,V00074,P0004,2026-08-31,10,9,19,3,9
ST002-V00075,ST002,V00075,P0004,2026-08-31,3,1,4,3,9
ST002-V00076,ST002,V00076,P0004,2026-08-31,3,1,4,2,6
ST002-V00077,ST002,V00077,P0004,2026-08-31,8,5,13,3,9
ST002-V00078,ST002,V00078,P0004,2026-08-31,4,2,6,2,6
ST002-V00079,ST002,V00079,P0004,2026-08-31,5,0,5,3,9
ST002-V00080,ST002,V00080,P0004,2026-08-31,17,10,27,6,18
ST002-V00081,ST002,V00081,P0004,2026-08-31,4,2,6,3,9
ST002-V00082,ST002,V00082,P0004,2026-08-31,4,4,8,2,6
ST002-V00083,ST002,V00083,P0004,2026-08-31,5,0,5,3,9
ST002-V00084,ST002,V00084,P0004,2026-08-31,7,2,9,2,6
ST002-V00087,ST002,V00087,P0004,2026-08-31,5,7,12,4,12
ST002-V00088,ST002,V00088,P0004,2026-08-31,1,3,4,2,6
ST002-V00090,ST002,V00090,P0004,2026-08-31,8,0,8,3,9
ST002-V00091,ST002,V00091,P0004,2026-08-31,5,1,6,2,6
ST002-V00093,ST002,V00093,P0004,2026-08-31,9,8,17,4,12
ST002-V00094,ST002,V00094,P0004,2026-08-31,5,7,12,3,9
ST002-V00097,ST002,V00097,P0005,2026-08-31,3,15,18,3,9
ST002-V00098,ST002,V00098,P0005,2026-08-31,9,5,14,3,9
ST002-V00099,ST002,V00099,P0005,2026-08-31,7,5,12,3,9
ST002-V00101,ST002,V00101,P0005,2026-08-31,5,6,11,2,6
ST002-V00103,ST002,V00103,P0005,2026-08-31,6,0,6,2,6
ST002-V00106,ST002,V00106,P0005,2026-08-31,4,0,4,2,6
ST002-V00109,ST002,V00109,P0005,2026-08-31,10,9,19,6,18
ST002-V00111,ST002,V00111,P0005,2026-08-31,3,1,4,2,6
ST002-V00113,ST002,V00113,P0005,2026-08-31,5,7,12,3,9
ST002-V00115,ST002,V00115,P0005,2026-08-31,12,13,25,3,9
ST002-V00117,ST002,V00117,P0005,2026-08-31,5,1,6,2,6
ST002-V00118,ST002,V00118,P0005,2026-08-31,3,0,3,3,9
ST002-V00120,ST002,V00120,P0005,2026-08-31,5,5,10,2,6
ST002-V00123,ST002,V00123,P0006,2026-08-31,3,1,4,2,6
ST002-V00124,ST002,V00124,P0006,2026-08-31,11,6,17,4,12
ST002-V00125,ST002,V00125,P0006,2026-08-31,3,9,12,3,9
ST002-V00127,ST002,V00127,P0006,2026-08-31,8,2,10,3,9
ST002-V00129,ST002,V00129,P0006,2026-08-31,5,5,10,2,6
ST002-V00131,ST002,V00131,P0006,2026-08-31,4,5,9,2,6
ST002-V00133,ST002,V00133,P0006,2026-08-31,7,5,12,3,9
ST002-V00135,ST002,V00135,P0006,2026-08-31,6,5,11,2,6
ST002-V00136,ST002,V00136,P0006,2026-08-31,4,8,12,2,6
ST002-V00137,ST002,V00137,P0006,2026-08-31,15,5,20,4,12
ST002-V00140,ST002,V00140,P0006,2026-08-31,5,8,13,2,6
ST002-V00141,ST002,V00141,P0006,2026-08-31,5,8,13,3,9
ST002-V00143,ST002,V00143,P0006,2026-08-31,11,15,26,4,12
ST002-V00144,ST002,V00144,P0006,2026-08-31,6,2,8,2,6
ST002-V00145,ST002,V00145,P0007,2026-08-31,5,7,12,3,9
ST002-V00149,ST002,V00149,P0007,2026-08-31,3,3,6,2,6
ST002-V00151,ST002,V00151,P0007,2026-08-31,3,5,8,2,6
ST002-V00152,ST002,V00152,P0007,2026-08-31,2,8,10,2,6
ST002-V00153,ST002,V00153,P0007,2026-08-31,10,7,17,4,12
ST002-V00155,ST002,V00155,P0007,2026-08-31,12,12,24,4,12
ST002-V00156,ST002,V00156,P0007,2026-08-31,6,3,9,2,6
ST002-V00160,ST002,V00160,P0007,2026-08-31,5,0,5,2,6
ST002-V00161,ST002,V00161,P0007,2026-08-31,3,2,5,3,9
ST002-V00163,ST002,V00163,P0007,2026-08-31,7,4,11,4,12
ST002-V00164,ST002,V00164,P0007,2026-08-31,3,0,3,3,9
ST002-V00166,ST002,V00166,P0007,2026-08-31,7,9,16,3,9
ST002-V00168,ST002,V00168,P0007,2026-08-31,9,8,17,4,12
ST002-V00169,ST002,V00169,P0008,2026-08-31,5,0,5,2,6
ST002-V00171,ST002,V00171,P0008,2026-08-31,10,1,11,6,18
ST002-V00172,ST002,V00172,P0008,2026-08-31,4,7,11,4,12
ST002-V00173,ST002,V00173,P0008,2026-08-31,13,10,23,4,12
ST002-V00176,ST002,V00176,P0008,2026-08-31,5,1,6,2,6
ST002-V00179,ST002,V00179,P0008,2026-08-31,5,5,10,2,6
ST002-V00181,ST002,V00181,P0008,2026-08-31,4,0,4,2,6
ST002-V00182,ST002,V00182,P0008,2026-08-31,8,5,13,3,9
ST002-V00183,ST002,V00183,P0008,2026-08-31,3,5,8,2,6
ST002-V00184,ST002,V00184,P0008,2026-08-31,2,7,9,3,9
ST002-V00187,ST002,V00187,P0008,2026-08-31,0,8,8,3,9
ST002-V00188,ST002,V00188,P0008,2026-08-31,1,8,9,2,6
ST002-V00194,ST002,V00194,P0009,2026-08-31,5,2,7,2,6
ST002-V00196,ST002,V00196,P0009,2026-08-31,4,4,8,4,12
ST002-V00197,ST002,V00197,P0009,2026-08-31,6,5,11,2,6
ST002-V00198,ST002,V00198,P0009,2026-08-31,9,16,25,4,12
ST002-V00200,ST002,V00200,P0009,2026-08-31,4,9,13,3,9
ST002-V00202,ST002,V00202,P0009,2026-08-31,5,4,9,2,6
ST002-V00203,ST002,V00203,P0009,2026-08-31,6,2,8,2,6
ST002-V00204,ST002,V00204,P0009,2026-08-31,9,0,9,3,9
ST002-V00205,ST002,V00205,P0009,2026-08-31,6,11,17,4,12
ST002-V00208,ST002,V00208,P0009,2026-08-31,2,2,4,2,6
ST002-V00209,ST002,V00209,P0009,2026-08-31,6,7,13,3,9
ST002-V00212,ST002,V00212,P0009,2026-08-31,3,3,6,2,6
ST002-V00214,ST002,V00214,P0009,2026-08-31,3,3,6,2,6
ST002-V00217,ST002,V00217,P0010,2026-08-31,7,7,14,4,12
ST002-V00219,ST002,V00219,P0010,2026-08-31,7,6,13,3,9
ST002-V00221,ST002,V00221,P0010,2026-08-31,3,0,3,3,9
ST002-V00223,ST002,V00223,P0010,2026-08-31,2,6,8,2,6
ST002-V00224,ST002,V00224,P0010,2026-08-31,8,6,14,3,9
ST002-V00225,ST002,V00225,P0010,2026-08-31,4,0,4,2,6
ST002-V00226,ST002,V00226,P0010,2026-08-31,3,0,3,2,6
ST002-V00229,ST002,V00229,P0010,2026-08-31,9,4,13,3,9
ST002-V00231,ST002,V00231,P0010,2026-08-31,5,4,9,2,6
ST002-V00232,ST002,V00232,P0010,2026-08-31,7,4,11,2,6
ST002-V00234,ST002,V00234,P0010,2026-08-31,3,6,9,2,6
ST002-V00238,ST002,V00238,P0010,2026-08-31,2,1,3,2,6
ST002-V00240,ST002,V00240,P0010,2026-08-31,2,11,13,3,9
ST002-V00241,ST002,V00241,P0011,2026-08-31,6,18,24,6,18
ST002-V00242,ST002,V00242,P0011,2026-08-31,20,12,32,6,18
ST002-V00243,ST002,V00243,P0011,2026-08-31,5,11,16,3,9
ST002-V00244,ST002,V00244,P0011,2026-08-31,2,3,5,2,6
ST002-V00245,ST002,V00245,P0011,2026-08-31,4,3,7,2,6
ST002-V00246,ST002,V00246,P0011,2026-08-31,4,0,4,2,6
ST002-V00247,ST002,V00247,P0011,2026-08-31,7,0,7,3,9
ST002-V00251,ST002,V00251,P0011,2026-08-31,4,0,4,3,9
ST002-V00255,ST002,V00255,P0011,2026-08-31,6,6,12,4,12
ST002-V00256,ST002,V00256,P0011,2026-08-31,4,4,8,2,6
ST002-V00258,ST002,V00258,P0011,2026-08-31,8,9,17,4,12
ST002-V00260,ST002,V00260,P0011,2026-08-31,7,1,8,3,9
ST002-V00262,ST002,V00262,P0011,2026-08-31,0,0,0,2,6
ST002-V00266,ST002,V00266,P0012,2026-08-31,6,3,9,2,6
ST002-V00267,ST002,V00267,P0012,2026-08-31,13,9,22,6,18
ST002-V00268,ST002,V00268,P0012,2026-08-31,4,4,8,2,6
ST002-V00269,ST002,V00269,P0012,2026-08-31,5,8,13,2,6
ST002-V00271,ST002,V00271,P0012,2026-08-31,18,8,26,6,18
ST002-V00272,ST002,V00272,P0012,2026-08-31,4,5,9,4,12
ST002-V00274,ST002,V00274,P0012,2026-08-31,6,8,14,4,12
ST002-V00276,ST002,V00276,P0012,2026-08-31,10,0,10,3,9
ST002-V00278,ST002,V00278,P0012,2026-08-31,4,3,7,2,6
ST002-V00280,ST002,V00280,P0012,2026-08-31,3,6,9,2,6
ST002-V00281,ST002,V00281,P0012,2026-08-31,6,13,19,3,9
ST002-V00284,ST002,V00284,P0012,2026-08-31,10,9,19,4,12
ST002-V00285,ST002,V00285,P0012,2026-08-31,4,4,8,2,6
ST002-V00287,ST002,V00287,P0012,2026-08-31,3,0,3,2,6
ST002-V00288,ST002,V00288,P0012,2026-08-31,7,5,12,3,9
ST002-V00290,ST002,V00290,P0013,2026-08-31,2,6,8,2,6
ST002-V00291,ST002,V00291,P0013,2026-08-31,6,10,16,4,12
ST002-V00293,ST002,V00293,P0013,2026-08-31,17,0,17,6,18
ST002-V00296,ST002,V00296,P0013,2026-08-31,7,4,11,3,9
ST002-V00298,ST002,V00298,P0013,2026-08-31,2,2,4,2,6
ST002-V00299,ST002,V00299,P0013,2026-08-31,2,6,8,2,6
ST002-V00300,ST002,V00300,P0013,2026-08-31,3,2,5,2,6
ST002-V00301,ST002,V00301,P0013,2026-08-31,4,19,23,6,18
ST002-V00302,ST002,V00302,P0013,2026-08-31,6,2,8,3,9
ST002-V00303,ST002,V00303,P0013,2026-08-31,8,0,8,6,18
ST002-V00304,ST002,V00304,P0013,2026-08-31,14,0,14,4,12
ST002-V00305,ST002,V00305,P0013,2026-08-31,6,5,11,3,9
ST002-V00308,ST002,V00308,P0013,2026-08-31,11,7,18,6,18
ST002-V00309,ST002,V00309,P0013,2026-08-31,3,3,6,2,6
ST002-V00311,ST002,V00311,P0013,2026-08-31,5,4,9,2,6
ST002-V00312,ST002,V00312,P0013,2026-08-31,6,0,6,2,6
ST002-V00315,ST002,V00315,P0014,2026-08-31,2,0,2,2,6
ST002-V00316,ST002,V00316,P0014,2026-08-31,6,4,10,3,9
ST002-V00318,ST002,V00318,P0014,2026-08-31,3,2,5,2,6
ST002-V00319,ST002,V00319,P0014,2026-08-31,5,9,14,3,9
ST002-V00320,ST002,V00320,P0014,2026-08-31,5,2,7,2,6
ST002-V00321,ST002,V00321,P0014,2026-08-31,2,3,5,2,6
ST002-V00322,ST002,V00322,P0014,2026-08-31,4,6,10,2,6
ST002-V00328,ST002,V00328,P0014,2026-08-31,16,10,26,6,18
ST002-V00329,ST002,V00329,P0014,2026-08-31,6,11,17,4,12
ST002-V00334,ST002,V00334,P0014,2026-08-31,3,2,5,2,6
ST002-V00336,ST002,V00336,P0014,2026-08-31,4,5,9,2,6
ST002-V00340,ST002,V00340,P0015,2026-08-31,6,11,17,4,12
ST002-V00341,ST002,V00341,P0015,2026-08-31,4,0,4,2,6
ST002-V00342,ST002,V00342,P0015,2026-08-31,4,0,4,2,6
ST002-V00343,ST002,V00343,P0015,2026-08-31,2,3,5,2,6
ST002-V00346,ST002,V00346,P0015,2026-08-31,7,8,15,3,9
ST002-V00347,ST002,V00347,P0015,2026-08-31,7,6,13,2,6
ST002-V00350,ST002,V00350,P0015,2026-08-31,10,0,10,4,12
ST002-V00354,ST002,V00354,P0015,2026-08-31,3,4,7,2,6
ST002-V00355,ST002,V00355,P0015,2026-08-31,12,10,22,4,12
ST002-V00357,ST002,V00357,P0015,2026-08-31,1,3,4,2,6
ST002-V00359,ST002,V00359,P0015,2026-08-31,8,7,15,4,12
ST002-V00363,ST002,V00363,P0016,2026-08-31,4,8,12,3,9
ST002-V00364,ST002,V00364,P0016,2026-08-31,4,4,8,3,9
ST002-V00365,ST002,V00365,P0016,2026-08-31,0,4,4,4,12
ST002-V00367,ST002,V00367,P0016,2026-08-31,11,13,24,4,12
ST002-V00368,ST002,V00368,P0016,2026-08-31,3,6,9,2,6
ST002-V00369,ST002,V00369,P0016,2026-08-31,8,1,9,2,6
ST002-V00370,ST002,V00370,P0016,2026-08-31,6,7,13,3,9
ST002-V00371,ST002,V00371,P0016,2026-08-31,3,3,6,2,6
ST002-V00372,ST002,V00372,P0016,2026-08-31,2,4,6,2,6
ST002-V00373,ST002,V00373,P0016,2026-08-31,5,5,10,3,9
ST002-V00375,ST002,V00375,P0016,2026-08-31,6,0,6,4,12
ST002-V00386,ST002,V00386,P0017,2026-08-31,2,2,4,2,6
ST002-V00389,ST002,V00389,P0017,2026-08-31,5,5,10,3,9
ST002-V00394,ST002,V00394,P0017,2026-08-31,4,4,8,3,9
ST002-V00397,ST002,V00397,P0017,2026-08-31,2,4,6,2,6
ST002-V00398,ST002,V00398,P0017,2026-08-31,7,12,19,6,18
ST002-V00401,ST002,V00401,P0017,2026-08-31,14,13,27,6,18
ST002-V00402,ST002,V00402,P0017,2026-08-31,3,2,5,2,6
ST002-V00403,ST002,V00403,P0018,2026-08-31,12,16,28,6,18
ST002-V00405,ST002,V00405,P0018,2026-08-31,2,2,4,2,6
ST002-V00406,ST002,V00406,P0018,2026-08-31,7,2,9,4,12
ST002-V00408,ST002,V00408,P0018,2026-08-31,10,11,21,4,12
ST002-V00409,ST002,V00409,P0018,2026-08-31,10,0,10,4,12
ST002-V00411,ST002,V00411,P0018,2026-08-31,4,2,6,2,6
ST002-V00413,ST002,V00413,P0018,2026-08-31,1,8,9,3,9
ST002-V00414,ST002,V00414,P0018,2026-08-31,11,4,15,4,12
ST002-V00415,ST002,V00415,P0018,2026-08-31,6,3,9,3,9
ST002-V00417,ST002,V00417,P0018,2026-08-31,5,15,20,4,12
ST002-V00418,ST002,V00418,P0018,2026-08-31,4,5,9,2,6
ST002-V00419,ST002,V00419,P0018,2026-08-31,4,2,6,2,6
ST002-V00420,ST002,V00420,P0018,2026-08-31,12,11,23,4,12
ST002-V00421,ST002,V00421,P0019,2026-08-31,3,0,3,2,6
ST002-V00423,ST002,V00423,P0019,2026-08-31,0,6,6,2,6
ST002-V00425,ST002,V00425,P0019,2026-08-31,4,4,8,2,6
ST002-V00428,ST002,V00428,P0019,2026-08-31,9,11,20,3,9
ST002-V00433,ST002,V00433,P0019,2026-08-31,3,6,9,3,9
ST002-V00435,ST002,V00435,P0019,2026-08-31,7,10,17,4,12
ST002-V00436,ST002,V00436,P0019,2026-08-31,5,5,10,3,9
ST002-V00437,ST002,V00437,P0019,2026-08-31,4,5,9,2,6
ST002-V00438,ST002,V00438,P0019,2026-08-31,2,5,7,2,6
ST002-V00440,ST002,V00440,P0020,2026-08-31,12,3,15,4,12
ST002-V00441,ST002,V00441,P0020,2026-08-31,5,6,11,2,6
ST002-V00443,ST002,V00443,P0020,2026-08-31,5,1,6,2,6
ST002-V00446,ST002,V00446,P0020,2026-08-31,8,0,8,3,9
ST002-V00447,ST002,V00447,P0020,2026-08-31,15,9,24,4,12
ST002-V00448,ST002,V00448,P0020,2026-08-31,2,6,8,3,9
ST002-V00451,ST002,V00451,P0020,2026-08-31,10,12,22,4,12
ST002-V00454,ST002,V00454,P0020,2026-08-31,7,5,12,3,9
ST002-V00455,ST002,V00455,P0020,2026-08-31,4,3,7,2,6
ST002-V00456,ST002,V00456,P0020,2026-08-31,3,2,5,2,6
ST002-V00458,ST002,V00458,P0021,2026-08-31,13,3,16,3,9
ST002-V00462,ST002,V00462,P0021,2026-08-31,3,2,5,2,6
ST002-V00463,ST002,V00463,P0021,2026-08-31,3,5,8,2,6
ST002-V00464,ST002,V00464,P0021,2026-08-31,10,2,12,4,12
ST002-V00465,ST002,V00465,P0021,2026-08-31,12,7,19,4,12
ST002-V00466,ST002,V00466,P0021,2026-08-31,2,11,13,3,9
ST002-V00467,ST002,V00467,P0021,2026-08-31,5,7,12,3,9
ST002-V00468,ST002,V00468,P0021,2026-08-31,3,11,14,3,9
ST002-V00469,ST002,V00469,P0021,2026-08-31,2,6,8,2,6
ST002-V00470,ST002,V00470,P0021,2026-08-31,7,7,14,2,6
ST002-V00473,ST002,V00473,P0021,2026-08-31,5,3,8,4,12
ST002-V00474,ST002,V00474,P0021,2026-08-31,6,3,9,2,6
ST002-V00475,ST002,V00475,P0022,2026-08-31,7,1,8,2,6
ST002-V00478,ST002,V00478,P0022,2026-08-31,2,3,5,2,6
ST002-V00479,ST002,V00479,P0022,2026-08-31,4,0,4,2,6
ST002-V00480,ST002,V00480,P0022,2026-08-31,5,4,9,2,6
ST002-V00482,ST002,V00482,P0022,2026-08-31,0,6,6,2,6
ST002-V00483,ST002,V00483,P0022,2026-08-31,9,3,12,4,12
ST002-V00484,ST002,V00484,P0022,2026-08-31,5,2,7,2,6
ST002-V00485,ST002,V00485,P0022,2026-08-31,3,8,11,3,9
ST002-V00486,ST002,V00486,P0022,2026-08-31,3,5,8,4,12
ST002-V00487,ST002,V00487,P0022,2026-08-31,4,0,4,4,12
ST002-V00488,ST002,V00488,P0022,2026-08-31,3,3,6,2,6
ST002-V00491,ST002,V00491,P0022,2026-08-31,4,4,8,3,9
ST002-V00492,ST002,V00492,P0022,2026-08-31,7,4,11,3,9
ST002-V00493,ST002,V00493,P0023,2026-08-31,8,0,8,3,9
ST002-V00494,ST002,V00494,P0023,2026-08-31,3,4,7,2,6
ST002-V00495,ST002,V00495,P0023,2026-08-31,4,0,4,3,9
ST002-V00496,ST002,V00496,P0023,2026-08-31,12,2,14,3,9
ST002-V00498,ST002,V00498,P0023,2026-08-31,6,3,9,2,6
ST002-V00499,ST002,V00499,P0023,2026-08-31,8,8,16,3,9
ST002-V00500,ST002,V00500,P0023,2026-08-31,1,1,2,2,6
ST002-V00502,ST002,V00502,P0023,2026-08-31,8,7,15,3,9
ST002-V00506,ST002,V00506,P0023,2026-08-31,2,0,2,3,9
ST002-V00507,ST002,V00507,P0023,2026-08-31,12,6,18,4,12
ST002-V00510,ST002,V00510,P0023,2026-08-31,4,3,7,3,9
ST002-V00514,ST002,V00514,P0024,2026-08-31,4,5,9,2,6
ST002-V00516,ST002,V00516,P0024,2026-08-31,8,5,13,4,12
ST002-V00518,ST002,V00518,P0024,2026-08-31,9,8,17,4,12
ST002-V00520,ST002,V00520,P0024,2026-08-31,5,8,13,3,9
ST002-V00522,ST002,V00522,P0024,2026-08-31,4,5,9,2,6
ST002-V00523,ST002,V00523,P0024,2026-08-31,3,2,5,3,9
ST002-V00525,ST002,V00525,P0024,2026-08-31,10,8,18,4,12
ST002-V00531,ST002,V00531,P0025,2026-08-31,5,3,8,2,6
ST002-V00532,ST002,V00532,P0025,2026-08-31,4,4,8,2,6
ST002-V00534,ST002,V00534,P0025,2026-08-31,9,4,13,3,9
ST002-V00536,ST002,V00536,P0025,2026-08-31,1,1,2,2,6
ST002-V00538,ST002,V00538,P0025,2026-08-31,7,4,11,4,12
ST002-V00539,ST002,V00539,P0025,2026-08-31,10,3,13,3,9
ST002-V00540,ST002,V00540,P0025,2026-08-31,0,4,4,3,9
ST002-V00543,ST002,V00543,P0025,2026-08-31,10,0,10,3,9
ST002-V00544,ST002,V00544,P0025,2026-08-31,7,1,8,3,9
ST002-V00546,ST002,V00546,P0025,2026-08-31,5,6,11,3,9
ST002-V00547,ST002,V00547,P0026,2026-08-31,3,0,3,3,9
ST002-V00549,ST002,V00549,P0026,2026-08-31,0,0,0,2,6
ST002-V00551,ST002,V00551,P0026,2026-08-31,5,3,8,2,6
ST002-V00552,ST002,V00552,P0026,2026-08-31,3,8,11,4,12
ST002-V00553,ST002,V00553,P0026,2026-08-31,4,2,6,3,9
ST002-V00554,ST002,V00554,P0026,2026-08-31,5,3,8,2,6
ST002-V00556,ST002,V00556,P0026,2026-08-31,3,0,3,2,6
ST002-V00558,ST002,V00558,P0026,2026-08-31,10,4,14,4,12
ST002-V00561,ST002,V00561,P0026,2026-08-31,6,7,13,3,9
ST002-V00563,ST002,V00563,P0026,2026-08-31,4,4,8,3,9
ST002-V00565,ST002,V00565,P0027,2026-08-31,2,1,3,2,6
ST002-V00566,ST002,V00566,P0027,2026-08-31,7,2,9,3,9
ST002-V00567,ST002,V00567,P0027,2026-08-31,3,3,6,2,6
ST002-V00569,ST002,V00569,P0027,2026-08-31,9,9,18,4,12
ST002-V00570,ST002,V00570,P0027,2026-08-31,6,2,8,3,9
ST002-V00571,ST002,V00571,P0027,2026-08-31,7,5,12,2,6
ST002-V00572,ST002,V00572,P0027,2026-08-31,9,9,18,3,9
ST002-V00574,ST002,V00574,P0027,2026-08-31,5,7,12,3,9
ST002-V00576,ST002,V00576,P0027,2026-08-31,6,4,10,4,12
ST002-V00578,ST002,V00578,P0027,2026-08-31,3,7,10,3,9
ST002-V00579,ST002,V00579,P0027,2026-08-31,5,4,9,2,6
ST002-V00581,ST002,V00581,P0027,2026-08-31,1,6,7,2,6
ST002-V00582,ST002,V00582,P0027,2026-08-31,3,0,3,3,9
ST002-V00583,ST002,V00583,P0028,2026-08-31,13,6,19,4,12
ST002-V00588,ST002,V00588,P0028,2026-08-31,2,4,6,3,9
ST002-V00591,ST002,V00591,P0028,2026-08-31,6,0,6,4,12
ST002-V00592,ST002,V00592,P0028,2026-08-31,13,3,16,4,12
ST002-V00595,ST002,V00595,P0028,2026-08-31,12,1,13,4,12
ST002-V00597,ST002,V00597,P0028,2026-08-31,6,5,11,3,9
ST002-V00599,ST002,V00599,P0028,2026-08-31,8,9,17,4,12
ST002-V00600,ST002,V00600,P0028,2026-08-31,14,16,30,6,18
ST002-V00601,ST002,V00601,P0029,2026-08-31,15,9,24,6,18
ST002-V00602,ST002,V00602,P0029,2026-08-31,0,0,0,6,18
ST002-V00603,ST002,V00603,P0029,2026-08-31,8,5,13,4,12
ST002-V00604,ST002,V00604,P0029,2026-08-31,4,5,9,2,6
ST002-V00606,ST002,V00606,P0029,2026-08-31,5,0,5,4,12
ST002-V00608,ST002,V00608,P0029,2026-08-31,6,4,10,3,9
ST002-V00609,ST002,V00609,P0029,2026-08-31,7,9,16,4,12
ST002-V00610,ST002,V00610,P0029,2026-08-31,0,3,3,2,6
ST002-V00611,ST002,V00611,P0029,2026-08-31,2,7,9,2,6
ST002-V00614,ST002,V00614,P0029,2026-08-31,0,10,10,3,9
ST002-V00615,ST002,V00615,P0029,2026-08-31,5,10,15,4,12
ST002-V00616,ST002,V00616,P0029,2026-08-31,5,2,7,3,9
ST002-V00619,ST002,V00619,P0030,2026-08-31,5,9,14,3,9
ST002-V00620,ST002,V00620,P0030,2026-08-31,8,3,11,3,9
ST002-V00621,ST002,V00621,P0030,2026-08-31,5,2,7,2,6
ST002-V00624,ST002,V00624,P0030,2026-08-31,4,0,4,2,6
ST002-V00629,ST002,V00629,P0030,2026-08-31,9,5,14,4,12
