PurchaseOrderID,SupplierID,StoreID,PurchaseOrderDate,ExpectedDeliveryDate,DeliveredDate,POStatus,POTotalCost
PO000328,SUP02,ST002,2025-01-01,2025-01-29,2025-01-29,Received,132.92
PO000329,SUP03,ST002,2025-01-01,2025-01-17,2025-01-17,Received,319.86
PO000330,SUP06,ST004,2025-01-01,2025-02-18,2025-02-18,Received,586.89
PO000331,SUP03,ST005,2025-01-01,2025-01-17,2025-01-17,Received,297.76
PO000332,SUP01,ST006,2025-01-01,2025-02-12,2025-02-12,Received,1559.72
PO000333,SUP04,ST010,2025-01-01,2025-02-25,2025-03-16,Received,1749.78
PO000334,SUP01,ST011,2025-01-01,2025-02-12,2025-02-12,Received,1017.95
PO000335,SUP04,ST011,2025-01-01,2025-02-25,2025-03-08,Received,3851.83
PO000336,SUP02,ST014,2025-01-01,2025-01-29,2025-01-29,Received,63.04
PO000337,SUP06,ST015,2025-01-01,2025-02-18,2025-02-18,Received,228.38
PO000338,SUP03,ST016,2025-01-01,2025-01-17,2025-01-17,Received,491.53
PO000339,SUP04,ST018,2025-01-01,2025-02-25,2025-03-16,Received,437.19
PO000340,SUP06,ST900,2025-01-01,2025-02-18,2025-02-18,Partially received,1563.35
PO000341,SUP01,ST001,2025-01-02,2025-02-13,2025-02-13,Received,1733.93
PO000342,SUP02,ST003,2025-01-02,2025-01-30,2025-01-30,Received,301.95
PO000343,SUP03,ST003,2025-01-02,2025-01-18,2025-01-18,Received,73.16
PO000344,SUP01,ST004,2025-01-02,2025-02-13,2025-02-13,Received,1910.89
PO000345,SUP04,ST004,2025-01-02,2025-02-26,2025-02-26,Received,1430.13
PO000346,SUP05,ST005,2025-01-02,2025-02-05,2025-02-05,Received,1271.77
PO000347,SUP02,ST010,2025-01-02,2025-01-30,2025-01-30,Received,393.61
PO000348,SUP05,ST013,2025-01-02,2025-02-05,2025-02-05,Received,1423.46
PO000349,SUP05,ST014,2025-01-02,2025-02-05,2025-02-05,Received,578.46
PO000350,SUP06,ST018,2025-01-02,2025-02-19,2025-02-19,Received,160.56
PO000351,SUP02,ST001,2025-01-03,2025-01-31,2025-01-31,Received,1195.63
PO000352,SUP05,ST002,2025-01-03,2025-02-06,2025-02-06,Received,890.29
PO000353,SUP07,ST004,2025-01-03,2025-02-11,2025-02-11,Received,615.75
PO000354,SUP05,ST006,2025-01-03,2025-02-06,2025-02-06,Received,487.01
PO000355,SUP01,ST008,2025-01-03,2025-02-14,2025-02-14,Received,650.14
PO000356,SUP07,ST008,2025-01-03,2025-02-11,2025-02-11,Received,824.49
PO000357,SUP01,ST010,2025-01-03,2025-02-14,2025-02-14,Received,717.00
PO000358,SUP02,ST012,2025-01-03,2025-01-31,2025-01-31,Received,519.69
PO000359,SUP03,ST013,2025-01-03,2025-01-19,2025-01-19,Received,332.54
PO000360,SUP04,ST014,2025-01-03,2025-02-27,2025-03-19,Received,260.06
PO000361,SUP01,ST015,2025-01-03,2025-02-14,2025-02-21,Received,1122.22
PO000362,SUP03,ST015,2025-01-03,2025-01-19,2025-01-19,Received,619.20
PO000363,SUP07,ST016,2025-01-03,2025-02-11,2025-02-11,Received,730.11
PO000364,SUP05,ST017,2025-01-03,2025-02-06,2025-02-06,Received,210.43
PO000365,SUP07,ST018,2025-01-03,2025-02-11,2025-02-15,Received,1036.46
PO000366,SUP04,ST900,2025-01-03,2025-02-27,2025-02-27,Partially received,1432.62
PO000367,SUP05,ST001,2025-01-04,2025-02-07,2025-02-07,Received,1943.40
PO000368,SUP06,ST002,2025-01-04,2025-02-21,2025-02-21,Received,664.63
PO000369,SUP07,ST006,2025-01-04,2025-02-12,2025-02-19,Received,649.04
PO000370,SUP02,ST007,2025-01-04,2025-02-01,2025-02-01,Received,630.52
PO000371,SUP06,ST008,2025-01-04,2025-02-21,2025-02-21,Received,341.24
PO000372,SUP03,ST014,2025-01-04,2025-01-20,2025-01-20,Received,1004.85
PO000373,SUP01,ST900,2025-01-04,2025-02-15,2025-02-15,Partially received,1519.31
PO000374,SUP01,ST003,2025-01-05,2025-02-16,2025-02-16,Received,620.75
PO000375,SUP06,ST010,2025-01-05,2025-02-22,2025-02-22,Received,216.37
PO000376,SUP06,ST012,2025-01-05,2025-02-22,2025-02-22,Received,297.94
PO000377,SUP04,ST013,2025-01-05,2025-03-01,2025-03-01,Received,1761.33
PO000378,SUP06,ST013,2025-01-05,2025-02-22,2025-03-03,Received,930.75
PO000379,SUP02,ST016,2025-01-05,2025-02-02,2025-02-02,Received,989.28
PO000380,SUP05,ST016,2025-01-05,2025-02-08,2025-02-08,Received,1251.48
PO000381,SUP02,ST900,2025-01-05,2025-02-02,2025-02-02,Partially received,951.25
PO000382,SUP04,ST001,2025-01-06,2025-03-02,2025-03-02,Partially received,4751.67
PO000383,SUP02,ST004,2025-01-06,2025-02-03,2025-02-03,Received,1176.08
PO000384,SUP02,ST005,2025-01-06,2025-02-03,2025-02-03,Received,325.23
PO000385,SUP02,ST006,2025-01-06,2025-02-03,2025-02-03,Received,718.25
PO000386,SUP05,ST008,2025-01-06,2025-02-09,2025-02-09,Received,533.54
PO000387,SUP03,ST011,2025-01-06,2025-01-22,2025-01-22,Partially received,1822.96
PO000388,SUP06,ST016,2025-01-06,2025-02-23,2025-02-23,Received,205.22
PO000389,SUP03,ST017,2025-01-06,2025-01-22,2025-01-22,Received,276.77
PO000390,SUP03,ST900,2025-01-06,2025-01-22,2025-01-22,Received,1930.55
PO000391,SUP07,ST900,2025-01-06,2025-02-14,2025-02-14,Received,1194.70
PO000392,SUP04,ST002,2025-01-07,2025-03-03,2025-03-03,Partially received,1637.33
PO000393,SUP06,ST003,2025-01-07,2025-02-24,2025-02-24,Received,162.72
PO000394,SUP06,ST005,2025-01-07,2025-02-24,2025-02-24,Received,113.66
PO000395,SUP01,ST009,2025-01-07,2025-02-18,2025-02-18,Received,152.00
PO000396,SUP05,ST012,2025-01-07,2025-02-10,2025-02-10,Received,943.94
PO000397,SUP04,ST015,2025-01-07,2025-03-03,2025-03-03,Partially received,2169.12
PO000398,SUP04,ST016,2025-01-07,2025-03-03,2025-03-10,Received,910.49
PO000399,SUP01,ST017,2025-01-07,2025-02-18,2025-02-18,Received,145.05
PO000400,SUP07,ST017,2025-01-07,2025-02-15,2025-02-15,Received,680.46
PO000401,SUP01,ST018,2025-01-07,2025-02-18,2025-02-18,Received,519.21
PO000402,SUP03,ST001,2025-01-08,2025-01-24,2025-01-24,Received,1114.67
PO000403,SUP05,ST003,2025-01-08,2025-02-11,2025-02-11,Received,799.43
PO000404,SUP04,ST005,2025-01-08,2025-03-04,2025-03-16,Partially received,1490.12
PO000405,SUP04,ST006,2025-01-08,2025-03-04,2025-03-16,Partially received,2130.41
PO000406,SUP01,ST007,2025-01-08,2025-02-19,2025-02-19,Received,531.97
PO000407,SUP03,ST007,2025-01-08,2025-01-24,2025-01-24,Received,334.79
PO000408,SUP02,ST008,2025-01-08,2025-02-05,2025-02-05,Received,688.81
PO000409,SUP06,ST009,2025-01-08,2025-02-25,2025-03-08,Received,1217.73
PO000410,SUP05,ST011,2025-01-08,2025-02-11,2025-02-11,Received,1471.01
PO000411,SUP07,ST012,2025-01-08,2025-02-16,2025-02-16,Partially received,707.21
PO000412,SUP02,ST013,2025-01-08,2025-02-05,2025-02-05,Received,777.15
PO000413,SUP01,ST016,2025-01-08,2025-02-19,2025-02-23,Received,364.04
PO000414,SUP05,ST018,2025-01-08,2025-02-11,2025-02-11,Received,1488.37
PO000415,SUP03,ST006,2025-01-09,2025-01-25,2025-01-25,Received,1018.19
PO000416,SUP07,ST007,2025-01-09,2025-02-17,2025-02-17,Received,309.42
PO000417,SUP02,ST015,2025-01-09,2025-02-06,2025-02-06,Received,2014.90
PO000418,SUP04,ST017,2025-01-09,2025-03-05,2025-03-05,Partially received,636.03
PO000419,SUP07,ST001,2025-01-10,2025-02-18,2025-02-18,Received,1223.57
PO000420,SUP04,ST003,2025-01-10,2025-03-06,2025-03-06,Received,134.47
PO000421,SUP03,ST004,2025-01-10,2025-01-26,2025-01-26,Received,1303.78
PO000422,SUP05,ST004,2025-01-10,2025-02-13,2025-02-13,Received,2618.63
PO000423,SUP06,ST011,2025-01-10,2025-02-27,2025-02-27,Partially received,945.91
PO000424,SUP03,ST012,2025-01-10,2025-01-26,2025-01-26,Received,416.55
PO000425,SUP05,ST015,2025-01-10,2025-02-13,2025-02-13,Received,2087.48
PO000426,SUP02,ST018,2025-01-10,2025-02-07,2025-02-07,Received,663.11
PO000427,SUP01,ST002,2025-01-11,2025-02-22,2025-02-22,Received,1605.62
PO000428,SUP07,ST005,2025-01-11,2025-02-19,2025-02-19,Received,763.66
PO000429,SUP06,ST007,2025-01-11,2025-02-28,2025-02-28,Partially received,437.57
PO000430,SUP03,ST008,2025-01-11,2025-01-27,2025-01-27,Received,397.50
PO000431,SUP03,ST010,2025-01-11,2025-01-27,2025-01-27,Received,331.84
PO000432,SUP07,ST010,2025-01-11,2025-02-19,2025-02-19,Received,456.66
PO000433,SUP02,ST011,2025-01-11,2025-02-08,2025-02-08,Received,1141.62
PO000434,SUP01,ST012,2025-01-11,2025-02-22,2025-02-22,Received,131.19
PO000435,SUP07,ST013,2025-01-11,2025-02-19,2025-02-19,Received,483.88
PO000436,SUP07,ST014,2025-01-11,2025-02-19,2025-02-19,Received,781.86
PO000437,SUP06,ST017,2025-01-11,2025-02-28,2025-02-28,Received,566.54
PO000438,SUP03,ST018,2025-01-11,2025-01-27,2025-01-27,Received,613.40
PO000439,SUP05,ST900,2025-01-11,2025-02-14,2025-02-14,Partially received,2008.93
PO000440,SUP05,ST009,2025-01-12,2025-02-15,2025-02-15,Received,721.40
PO000441,SUP07,ST009,2025-01-12,2025-02-20,2025-02-20,Received,249.78
PO000442,SUP07,ST011,2025-01-12,2025-02-20,2025-02-20,Received,1793.34
PO000443,SUP06,ST001,2025-01-13,2025-03-02,2025-03-02,Received,1854.86
PO000444,SUP06,ST006,2025-01-13,2025-03-02,2025-03-02,Received,920.16
PO000445,SUP05,ST007,2025-01-13,2025-02-16,2025-02-16,Received,421.84
PO000446,SUP03,ST009,2025-01-13,2025-01-29,2025-01-29,Received,576.38
PO000447,SUP04,ST009,2025-01-13,2025-03-09,2025-03-29,Partially received,1234.77
PO000448,SUP05,ST010,2025-01-13,2025-02-16,2025-02-16,Received,875.13
PO000449,SUP01,ST013,2025-01-13,2025-02-24,2025-03-04,Received,1162.73
PO000450,SUP02,ST017,2025-01-13,2025-02-10,2025-02-10,Received,1151.89
PO000451,SUP07,ST002,2025-01-14,2025-02-22,2025-02-22,Received,872.73
PO000452,SUP07,ST003,2025-01-14,2025-02-22,2025-02-25,Received,615.34
PO000453,SUP01,ST005,2025-01-14,2025-02-25,2025-03-02,Received,703.25
PO000454,SUP04,ST007,2025-01-14,2025-03-10,2025-03-10,Partially received,1737.56
PO000455,SUP02,ST009,2025-01-14,2025-02-11,2025-02-11,Received,737.54
PO000456,SUP04,ST012,2025-01-14,2025-03-10,2025-03-10,Partially received,801.34
PO000457,SUP01,ST014,2025-01-14,2025-02-25,2025-02-25,Received,948.56
PO000458,SUP06,ST014,2025-01-14,2025-03-03,2025-03-03,Received,1034.71
PO000459,SUP07,ST015,2025-01-14,2025-02-22,2025-02-22,Received,850.86
PO000460,SUP02,ST002,2025-01-15,2025-02-12,2025-02-12,Received,455.55
PO000461,SUP03,ST002,2025-01-15,2025-01-31,2025-01-31,Received,908.77
PO000462,SUP06,ST004,2025-01-15,2025-03-04,2025-03-08,Received,2037.23
PO000463,SUP03,ST005,2025-01-15,2025-01-31,2025-01-31,Received,295.00
PO000464,SUP01,ST006,2025-01-15,2025-02-26,2025-02-26,Partially received,300.58
PO000465,SUP04,ST008,2025-01-15,2025-03-11,2025-03-29,Partially received,379.60
PO000466,SUP04,ST010,2025-01-15,2025-03-11,2025-03-28,Received,66.10
PO000467,SUP01,ST011,2025-01-15,2025-02-26,2025-02-26,Partially received,1199.03
PO000468,SUP04,ST011,2025-01-15,2025-03-11,2025-03-11,Partially received,835.03
PO000469,SUP02,ST014,2025-01-15,2025-02-12,2025-02-12,Partially received,1713.32
PO000470,SUP06,ST015,2025-01-15,2025-03-04,2025-03-13,Received,1153.07
PO000471,SUP03,ST016,2025-01-15,2025-01-31,2025-01-31,Partially received,615.80
PO000472,SUP04,ST018,2025-01-15,2025-03-11,2025-03-11,Partially received,2563.48
PO000473,SUP06,ST900,2025-01-15,2025-03-04,2025-03-10,Partially received,1563.35
PO000474,SUP01,ST001,2025-01-16,2025-02-27,2025-02-27,Received,1575.43
PO000475,SUP02,ST003,2025-01-16,2025-02-13,2025-02-13,Received,644.18
PO000476,SUP03,ST003,2025-01-16,2025-02-01,2025-02-01,Received,1363.11
PO000477,SUP01,ST004,2025-01-16,2025-02-27,2025-02-27,Received,1367.95
PO000478,SUP04,ST004,2025-01-16,2025-03-12,2025-03-12,Partially received,3242.68
PO000479,SUP05,ST005,2025-01-16,2025-02-19,2025-02-25,Received,423.90
PO000480,SUP02,ST010,2025-01-16,2025-02-13,2025-02-13,Received,848.09
PO000481,SUP05,ST013,2025-01-16,2025-02-19,2025-02-19,Received,274.64
PO000482,SUP05,ST014,2025-01-16,2025-02-19,2025-02-19,Received,1315.72
PO000483,SUP06,ST018,2025-01-16,2025-03-05,2025-03-05,Partially received,851.83
PO000484,SUP02,ST001,2025-01-17,2025-02-14,2025-02-14,Received,1981.88
PO000485,SUP05,ST002,2025-01-17,2025-02-20,2025-02-20,Received,895.45
PO000486,SUP07,ST004,2025-01-17,2025-02-25,2025-03-07,Received,1759.56
PO000487,SUP05,ST006,2025-01-17,2025-02-20,2025-02-20,Received,1994.45
PO000488,SUP01,ST008,2025-01-17,2025-02-28,2025-02-28,Received,398.99
PO000489,SUP07,ST008,2025-01-17,2025-02-25,2025-02-25,Received,458.23
PO000490,SUP01,ST010,2025-01-17,2025-02-28,2025-02-28,Received,463.68
PO000491,SUP02,ST012,2025-01-17,2025-02-14,2025-02-14,Received,926.25
PO000492,SUP03,ST013,2025-01-17,2025-02-02,2025-02-02,Received,1198.50
PO000493,SUP04,ST014,2025-01-17,2025-03-13,2025-03-13,Partially received,3728.30
PO000494,SUP01,ST015,2025-01-17,2025-02-28,2025-02-28,Partially received,725.38
PO000495,SUP03,ST015,2025-01-17,2025-02-02,2025-02-02,Received,1944.88
PO000496,SUP07,ST016,2025-01-17,2025-02-25,2025-02-25,Partially received,1123.83
PO000497,SUP05,ST017,2025-01-17,2025-02-20,2025-02-20,Received,276.92
PO000498,SUP07,ST018,2025-01-17,2025-02-25,2025-02-25,Partially received,642.79
PO000499,SUP04,ST900,2025-01-17,2025-03-13,2025-03-21,Partially received,2002.29
PO000500,SUP05,ST001,2025-01-18,2025-02-21,2025-02-21,Received,1389.13
PO000501,SUP06,ST002,2025-01-18,2025-03-07,2025-03-07,Received,900.94
PO000502,SUP07,ST006,2025-01-18,2025-02-26,2025-03-03,Partially received,1411.06
PO000503,SUP02,ST007,2025-01-18,2025-02-15,2025-02-15,Received,852.48
PO000504,SUP06,ST008,2025-01-18,2025-03-07,2025-03-07,Received,773.08
PO000505,SUP03,ST014,2025-01-18,2025-02-03,2025-02-03,Received,1754.11
PO000506,SUP01,ST900,2025-01-18,2025-03-01,2025-03-01,Received,1629.28
PO000507,SUP01,ST003,2025-01-19,2025-03-02,2025-03-02,Received,1129.50
PO000508,SUP06,ST010,2025-01-19,2025-03-08,2025-03-08,Received,2160.84
PO000509,SUP06,ST012,2025-01-19,2025-03-08,2025-03-08,Partially received,1215.51
PO000510,SUP04,ST013,2025-01-19,2025-03-15,2025-03-25,Partially received,1782.48
PO000511,SUP06,ST013,2025-01-19,2025-03-08,2025-03-15,Partially received,607.90
PO000512,SUP02,ST016,2025-01-19,2025-02-16,2025-02-16,Received,509.81
PO000513,SUP05,ST016,2025-01-19,2025-02-22,2025-02-22,Partially received,980.00
PO000514,SUP02,ST900,2025-01-19,2025-02-16,2025-02-16,Received,1004.07
PO000515,SUP04,ST001,2025-01-20,2025-03-16,2025-03-16,Partially received,1540.89
PO000516,SUP02,ST004,2025-01-20,2025-02-17,2025-02-17,Received,741.03
PO000517,SUP02,ST005,2025-01-20,2025-02-17,2025-02-17,Received,678.81
PO000518,SUP02,ST006,2025-01-20,2025-02-17,2025-02-17,Partially received,900.32
PO000519,SUP05,ST008,2025-01-20,2025-02-23,2025-02-23,Received,765.24
PO000520,SUP03,ST011,2025-01-20,2025-02-05,2025-02-06,Received,2187.50
PO000521,SUP06,ST016,2025-01-20,2025-03-09,2025-03-09,Received,1082.55
PO000522,SUP03,ST017,2025-01-20,2025-02-05,2025-02-05,Received,973.56
PO000523,SUP03,ST900,2025-01-20,2025-02-05,2025-02-05,Partially received,1839.28
PO000524,SUP07,ST900,2025-01-20,2025-02-28,2025-02-28,Partially received,1814.48
PO000525,SUP04,ST002,2025-01-21,2025-03-17,2025-03-28,Partially received,1710.35
PO000526,SUP06,ST003,2025-01-21,2025-03-10,2025-03-10,Partially received,1565.45
PO000527,SUP06,ST005,2025-01-21,2025-03-10,2025-03-10,Received,873.29
PO000528,SUP01,ST009,2025-01-21,2025-03-04,2025-03-04,Received,692.24
PO000529,SUP05,ST012,2025-01-21,2025-02-24,2025-02-24,Received,1216.66
PO000530,SUP04,ST015,2025-01-21,2025-03-17,2025-03-17,Received,1256.81
PO000531,SUP04,ST016,2025-01-21,2025-03-17,2025-04-02,Received,2082.61
PO000532,SUP01,ST017,2025-01-21,2025-03-04,2025-03-04,Received,1164.59
PO000533,SUP07,ST017,2025-01-21,2025-03-01,2025-03-01,Received,960.54
PO000534,SUP01,ST018,2025-01-21,2025-03-04,2025-03-04,Received,1248.46
PO000535,SUP03,ST001,2025-01-22,2025-02-07,2025-02-07,Received,2196.01
PO000536,SUP05,ST003,2025-01-22,2025-02-25,2025-02-25,Received,288.43
PO000537,SUP04,ST005,2025-01-22,2025-03-18,2025-04-02,Partially received,1810.35
PO000538,SUP04,ST006,2025-01-22,2025-03-18,2025-03-18,Received,368.97
PO000539,SUP01,ST007,2025-01-22,2025-03-05,2025-03-05,Received,1458.12
PO000540,SUP03,ST007,2025-01-22,2025-02-07,2025-02-07,Partially received,1101.20
PO000541,SUP02,ST008,2025-01-22,2025-02-19,2025-02-19,Received,654.12
PO000542,SUP06,ST009,2025-01-22,2025-03-11,2025-03-11,Received,133.77
PO000543,SUP05,ST011,2025-01-22,2025-02-25,2025-02-25,Partially received,2197.78
PO000544,SUP07,ST012,2025-01-22,2025-03-02,2025-03-02,Partially received,1634.00
PO000545,SUP02,ST013,2025-01-22,2025-02-19,2025-02-19,Received,303.59
PO000546,SUP01,ST016,2025-01-22,2025-03-05,2025-03-05,Received,1691.33
PO000547,SUP05,ST018,2025-01-22,2025-02-25,2025-03-02,Received,915.69
PO000548,SUP03,ST006,2025-01-23,2025-02-08,2025-02-09,Received,2327.38
PO000549,SUP07,ST007,2025-01-23,2025-03-03,2025-03-03,Received,1129.74
PO000550,SUP02,ST015,2025-01-23,2025-02-20,2025-02-20,Received,376.70
PO000551,SUP04,ST017,2025-01-23,2025-03-19,2025-03-19,Partially received,1248.34
PO000552,SUP07,ST001,2025-01-24,2025-03-04,2025-03-04,Received,2422.74
PO000553,SUP04,ST003,2025-01-24,2025-03-20,2025-03-30,Received,2061.02
PO000554,SUP03,ST004,2025-01-24,2025-02-09,2025-02-09,Received,1433.33
PO000555,SUP05,ST004,2025-01-24,2025-02-27,2025-02-27,Received,592.70
PO000556,SUP06,ST011,2025-01-24,2025-03-13,2025-03-13,Partially received,2331.83
PO000557,SUP03,ST012,2025-01-24,2025-02-09,2025-02-09,Received,996.82
PO000558,SUP05,ST015,2025-01-24,2025-02-27,2025-02-27,Partially received,1685.50
PO000559,SUP02,ST018,2025-01-24,2025-02-21,2025-02-26,Received,573.95
PO000560,SUP01,ST002,2025-01-25,2025-03-08,2025-03-08,Received,932.06
PO000561,SUP07,ST005,2025-01-25,2025-03-05,2025-03-05,Received,1454.34
PO000562,SUP06,ST007,2025-01-25,2025-03-14,2025-03-14,Received,1210.90
PO000563,SUP03,ST008,2025-01-25,2025-02-10,2025-02-10,Received,790.30
PO000564,SUP03,ST010,2025-01-25,2025-02-10,2025-02-10,Received,522.76
PO000565,SUP07,ST010,2025-01-25,2025-03-05,2025-03-05,Received,1315.25
PO000566,SUP02,ST011,2025-01-25,2025-02-22,2025-02-22,Received,1163.21
PO000567,SUP01,ST012,2025-01-25,2025-03-08,2025-03-08,Received,596.02
PO000568,SUP07,ST013,2025-01-25,2025-03-05,2025-03-05,Received,1363.08
PO000569,SUP07,ST014,2025-01-25,2025-03-05,2025-03-14,Received,1536.66
PO000570,SUP06,ST017,2025-01-25,2025-03-14,2025-03-14,Partially received,937.73
PO000571,SUP03,ST018,2025-01-25,2025-02-10,2025-02-10,Received,1241.17
PO000572,SUP05,ST900,2025-01-25,2025-02-28,2025-02-28,Partially received,2820.45
PO000573,SUP05,ST009,2025-01-26,2025-03-01,2025-03-01,Received,482.55
PO000574,SUP07,ST009,2025-01-26,2025-03-06,2025-03-06,Received,1296.71
PO000575,SUP07,ST011,2025-01-26,2025-03-06,2025-03-06,Received,1505.64
PO000576,SUP06,ST001,2025-01-27,2025-03-16,2025-03-16,Received,1705.76
PO000577,SUP06,ST006,2025-01-27,2025-03-16,2025-03-16,Received,862.63
PO000578,SUP05,ST007,2025-01-27,2025-03-02,2025-03-02,Received,2021.08
PO000579,SUP03,ST009,2025-01-27,2025-02-12,2025-02-12,Partially received,856.45
PO000580,SUP04,ST009,2025-01-27,2025-03-23,2025-03-31,Partially received,764.10
PO000581,SUP05,ST010,2025-01-27,2025-03-02,2025-03-02,Received,1239.58
PO000582,SUP01,ST013,2025-01-27,2025-03-10,2025-03-10,Received,923.16
PO000583,SUP02,ST017,2025-01-27,2025-02-24,2025-02-24,Received,523.82
PO000584,SUP07,ST002,2025-01-28,2025-03-08,2025-03-08,Received,1145.36
PO000585,SUP07,ST003,2025-01-28,2025-03-08,2025-03-08,Received,914.31
PO000586,SUP01,ST005,2025-01-28,2025-03-11,2025-03-11,Received,526.63
PO000587,SUP04,ST007,2025-01-28,2025-03-24,2025-03-24,Partially received,1833.62
PO000588,SUP02,ST009,2025-01-28,2025-02-25,2025-02-25,Received,454.70
PO000589,SUP04,ST012,2025-01-28,2025-03-24,2025-03-24,Partially received,879.54
PO000590,SUP01,ST014,2025-01-28,2025-03-11,2025-03-11,Received,1265.51
PO000591,SUP06,ST014,2025-01-28,2025-03-17,2025-03-17,Received,720.76
PO000592,SUP07,ST015,2025-01-28,2025-03-08,2025-03-12,Received,1257.24
PO000593,SUP02,ST002,2025-01-29,2025-02-26,2025-02-26,Received,308.72
PO000594,SUP03,ST002,2025-01-29,2025-02-14,2025-02-14,Received,1911.19
PO000595,SUP06,ST004,2025-01-29,2025-03-18,2025-03-18,Partially received,552.65
PO000596,SUP03,ST005,2025-01-29,2025-02-14,2025-02-14,Received,1848.81
PO000597,SUP01,ST006,2025-01-29,2025-03-12,2025-03-19,Received,1994.79
PO000598,SUP04,ST008,2025-01-29,2025-03-25,2025-03-25,Partially received,2563.27
PO000599,SUP04,ST010,2025-01-29,2025-03-25,2025-03-25,Partially received,643.08
PO000600,SUP01,ST011,2025-01-29,2025-03-12,2025-03-12,Partially received,1713.56
PO000601,SUP04,ST011,2025-01-29,2025-03-25,2025-03-25,Received,1988.56
PO000602,SUP02,ST014,2025-01-29,2025-02-26,2025-02-26,Received,640.11
PO000603,SUP06,ST015,2025-01-29,2025-03-18,2025-03-18,Partially received,446.00
PO000604,SUP03,ST016,2025-01-29,2025-02-14,2025-02-14,Received,1236.94
PO000605,SUP04,ST018,2025-01-29,2025-03-25,2025-04-11,Partially received,799.95
PO000606,SUP06,ST900,2025-01-29,2025-03-18,2025-03-18,Partially received,2157.76
PO000607,SUP01,ST001,2025-01-30,2025-03-13,2025-03-13,Received,2603.54
PO000608,SUP02,ST003,2025-01-30,2025-02-27,2025-02-27,Received,554.77
PO000609,SUP03,ST003,2025-01-30,2025-02-15,2025-02-15,Received,356.90
PO000610,SUP01,ST004,2025-01-30,2025-03-13,2025-03-17,Received,3080.70
PO000611,SUP04,ST004,2025-01-30,2025-03-26,2025-03-26,Partially received,2791.18
PO000612,SUP05,ST005,2025-01-30,2025-03-05,2025-03-05,Received,650.38
PO000613,SUP02,ST010,2025-01-30,2025-02-27,2025-02-27,Received,715.70
PO000614,SUP05,ST013,2025-01-30,2025-03-05,2025-03-05,Received,1434.99
PO000615,SUP05,ST014,2025-01-30,2025-03-05,2025-03-05,Received,1178.57
PO000616,SUP06,ST018,2025-01-30,2025-03-19,2025-03-19,Received,503.95
PO000617,SUP02,ST001,2025-01-31,2025-02-28,2025-02-28,Received,1414.87
PO000618,SUP05,ST002,2025-01-31,2025-03-06,2025-03-06,Received,1122.82
PO000619,SUP07,ST004,2025-01-31,2025-03-11,2025-03-11,Received,890.55
PO000620,SUP05,ST006,2025-01-31,2025-03-06,2025-03-06,Received,1189.79
PO000621,SUP01,ST008,2025-01-31,2025-03-14,2025-03-14,Received,1203.89
PO000622,SUP07,ST008,2025-01-31,2025-03-11,2025-03-11,Received,1155.89
PO000623,SUP01,ST010,2025-01-31,2025-03-14,2025-03-14,Received,1594.80
PO000624,SUP02,ST012,2025-01-31,2025-02-28,2025-02-28,Received,802.02
PO000625,SUP03,ST013,2025-01-31,2025-02-16,2025-02-16,Received,860.43
PO000626,SUP04,ST014,2025-01-31,2025-03-27,2025-04-12,Received,596.33
PO000627,SUP01,ST015,2025-01-31,2025-03-14,2025-03-14,Partially received,2212.35
PO000628,SUP03,ST015,2025-01-31,2025-02-16,2025-02-18,Received,421.71
