ReturnID,OrderID,OrderLineNumber,VariantID,ProductID,ReturnDate,ReturnStoreID,QuantityReturned,ReturnAmount,ReturnStatus,ReturnReasonID,RestockFlag
RT000289,SO001237,2,V00419,P0018,2025-02-26,ST016,1,153.81,Accepted,RR7,true
RT000290,SO001238,2,V00555,P0026,2025-02-15,ST016,1,31.77,Accepted,RR7,true
RT000291,SO001239,3,V00537,P0025,2025-02-22,ST007,1,76.76,Accepted,RR7,true
RT000292,SO001240,2,V00693,P0034,2025-03-05,ST004,1,61.95,Accepted,RR6,true
RT000293,SO001241,1,V00731,P0046,2025-02-14,ST018,1,121.95,Accepted,RR1,true
RT000294,SO001243,2,V00714,P0037,2025-03-04,ST002,1,228.95,Accepted,RR5,true
RT000295,SO001243,5,V00057,P0003,2025-03-26,ST002,1,164.95,Accepted,RR7,true
RT000296,SO001245,4,V00201,P0009,2025-03-10,ST002,2,239.90,Accepted,RR5,true
RT000297,SO001247,2,V00631,P0030,2025-03-09,ST003,1,133.95,Accepted,RR1,true
RT000298,SO001261,1,V00223,P0010,2025-02-25,ST011,1,87.16,Accepted,RR6,true
RT000299,SO001265,1,V00660,P0032,2025-02-15,ST012,1,23.97,Accepted,RR7,true
RT000300,SO001280,2,V00646,P0031,2025-02-15,ST006,1,53.17,Accepted,RR1,true
RT000301,SO001284,1,V00140,P0006,2025-02-17,ST005,1,114.07,Accepted,RR1,true
RT000302,SO001291,1,V00628,P0030,2025-02-19,ST002,3,281.29,Accepted,RR1,true
RT000303,SO001297,1,V00197,P0009,2025-02-13,ST005,1,119.95,Accepted,RR1,true
RT000304,SO001297,2,V00686,P0033,2025-02-18,ST005,1,41.61,Accepted,RR1,true
RT000305,SO001300,1,V00549,P0026,2025-02-28,ST006,1,52.95,Accepted,RR8,true
RT000306,SO001301,3,V00448,P0020,2025-02-21,ST006,1,255.57,Accepted,RR7,true
RT000307,SO001305,2,V00111,P0005,2025-02-28,ST009,1,133.95,Accepted,RR2,true
RT000308,SO001314,1,V00597,P0028,2025-02-14,ST013,1,93.95,Pending,RR7,false
RT000309,SO001319,1,V00715,P0038,2025-02-18,ST016,1,333.87,Accepted,RR7,true
RT000310,SO001320,3,V00219,P0010,2025-02-13,ST016,1,108.95,Accepted,RR3,true
RT000311,SO001335,1,V00465,P0021,2025-02-22,ST001,1,278.95,Accepted,RR7,true
RT000312,SO001335,2,V00330,P0014,2025-03-02,ST001,1,151.96,Accepted,RR8,true
RT000313,SO001339,2,V00584,P0028,2025-02-22,ST002,1,93.95,Accepted,RR1,true
RT000314,SO001340,2,V00676,P0033,2025-02-24,ST006,1,36.71,Rejected,RR2,false
RT000315,SO001347,2,V00710,P0035,2025-02-19,ST008,1,115.77,Accepted,RR3,true
RT000316,SO001350,3,V00211,P0009,2025-03-01,ST012,1,119.95,Accepted,RR7,true
RT000317,SO001350,4,V00664,P0032,2025-02-14,ST001,1,31.96,Accepted,RR7,true
RT000318,SO001355,1,V00710,P0035,2025-02-17,ST017,1,192.95,Accepted,RR3,true
RT000319,SO001355,2,V00351,P0015,2025-02-24,ST017,1,153.97,Accepted,RR7,true
RT000320,SO001358,4,V00711,P0036,2025-02-13,ST010,1,124.56,Accepted,RR1,true
RT000321,SO001361,3,V00256,P0011,2025-02-15,ST005,1,157.95,Accepted,RR2,true
RT000322,SO001363,1,V00080,P0004,2025-03-31,ST002,1,144.57,Accepted,RR7,true
RT000323,SO001364,1,V00465,P0021,2025-03-13,ST003,1,278.95,Accepted,RR2,true
RT000324,SO001369,4,V00725,P0043,2025-02-27,ST008,1,83.37,Accepted,RR4,false
RT000325,SO001382,1,V00101,P0005,2025-02-13,ST016,1,133.95,Accepted,RR7,true
RT000326,SO001384,1,V00172,P0008,2025-02-28,ST018,1,108.76,Accepted,RR7,true
RT000327,SO001389,1,V00260,P0011,2025-02-23,ST014,1,157.95,Pending,RR2,false
RT000328,SO001393,1,V00028,P0002,2025-02-15,ST004,1,190.95,Accepted,RR1,true
RT000329,SO001400,1,V00197,P0009,2025-03-16,ST007,1,95.96,Accepted,RR5,true
RT000330,SO001404,1,V00574,P0027,2025-02-14,ST011,1,82.95,Accepted,RR6,true
RT000331,SO001415,1,V00539,P0025,2025-02-24,ST009,1,95.95,Accepted,RR7,true
RT000332,SO001419,3,V00400,P0017,2025-02-16,ST018,1,111.96,Pending,RR4,false
RT000333,SO001423,2,V00416,P0018,2025-03-11,ST001,1,144.76,Accepted,RR2,true
RT000334,SO001425,3,V00220,P0010,2025-03-30,ST002,1,108.95,Accepted,RR4,false
RT000335,SO001441,1,V00452,P0020,2025-03-01,ST014,1,340.76,Accepted,RR8,true
RT000336,SO001443,2,V00143,P0006,2025-03-28,ST010,1,162.95,Accepted,RR7,true
RT000337,SO001443,4,V00441,P0020,2025-03-03,ST016,1,319.46,Accepted,RR4,false
RT000338,SO001448,1,V00307,P0013,2025-02-24,ST007,1,175.95,Rejected,RR1,false
RT000339,SO001448,2,V00456,P0020,2025-03-31,ST013,1,425.95,Accepted,RR1,true
RT000340,SO001449,2,V00733,P0047,2025-03-26,ST016,1,89.95,Accepted,RR3,true
RT000341,SO001464,1,V00696,P0034,2025-02-24,ST006,1,46.46,Accepted,RR6,true
RT000342,SO001464,3,V00054,P0003,2025-02-25,ST006,1,148.45,Rejected,RR3,false
RT000343,SO001467,1,V00642,P0031,2025-02-22,ST011,1,75.95,Accepted,RR8,true
RT000344,SO001480,1,V00168,P0007,2025-02-19,ST011,1,126.95,Accepted,RR7,true
RT000345,SO001489,1,V00720,P0040,2025-03-03,ST002,1,339.95,Accepted,RR4,false
RT000346,SO001498,3,V00225,P0010,2025-02-24,ST006,1,108.95,Accepted,RR7,true
RT000347,SO001499,3,V00011,P0001,2025-03-14,ST006,3,815.85,Accepted,RR1,true
RT000348,SO001506,2,V00738,P0049,2025-02-25,ST010,1,51.95,Accepted,RR7,true
RT000349,SO001509,2,V00694,P0034,2025-03-07,ST011,1,61.95,Accepted,RR4,false
RT000350,SO001520,1,V00614,P0029,2025-03-05,ST006,1,135.95,Accepted,RR2,true
RT000351,SO001522,2,V00569,P0027,2025-03-02,ST018,1,70.51,Accepted,RR8,true
RT000352,SO001523,2,V00297,P0013,2025-03-20,ST015,1,175.95,Accepted,RR2,true
RT000353,SO001527,1,V00221,P0010,2025-03-04,ST016,1,76.27,Accepted,RR4,false
RT000354,SO001535,2,V00428,P0019,2025-03-16,ST018,1,200.76,Pending,RR2,false
RT000355,SO001536,2,V00489,P0022,2025-02-28,ST001,1,329.96,Accepted,RR4,false
RT000356,SO001538,1,V00693,P0034,2025-02-24,ST001,1,37.17,Accepted,RR4,false
RT000357,SO001539,2,V00067,P0003,2025-02-20,ST001,1,164.95,Accepted,RR6,true
RT000358,SO001547,1,V00403,P0018,2025-02-18,ST004,1,180.95,Pending,RR7,false
RT000359,SO001552,2,V00249,P0011,2025-03-06,ST006,1,157.95,Accepted,RR3,true
RT000360,SO001557,3,V00163,P0007,2025-02-27,ST011,1,126.95,Accepted,RR7,true
RT000361,SO001575,1,V00531,P0025,2025-03-04,ST012,1,95.95,Accepted,RR8,true
RT000362,SO001575,2,V00411,P0018,2025-02-25,ST010,1,180.95,Accepted,RR8,true
RT000363,SO001575,3,V00615,P0029,2025-02-21,ST009,1,135.95,Accepted,RR1,true
RT000364,SO001599,1,V00054,P0003,2025-03-03,ST005,1,115.47,Accepted,RR3,true
RT000365,SO001601,1,V00561,P0026,2025-02-28,ST003,1,42.36,Accepted,RR2,true
RT000366,SO001611,2,V00248,P0011,2025-03-21,ST010,1,157.95,Accepted,RR2,true
RT000367,SO001631,2,V00376,P0016,2025-03-01,ST004,1,218.95,Accepted,RR7,true
RT000368,SO001638,1,V00550,P0026,2025-03-08,ST007,1,45.01,Accepted,RR7,true
RT000369,SO001648,1,V00250,P0011,2025-04-07,ST016,2,268.52,Accepted,RR4,false
RT000370,SO001649,1,V00174,P0008,2025-04-05,ST017,1,135.95,Accepted,RR8,true
RT000371,SO001654,1,V00307,P0013,2025-03-03,ST013,1,131.96,Rejected,RR4,false
RT000372,SO001660,3,V00405,P0018,2025-03-04,ST004,1,180.95,Accepted,RR7,true
RT000373,SO001663,4,V00507,P0023,2025-02-26,ST006,1,113.01,Accepted,RR7,true
RT000374,SO001671,2,V00245,P0011,2025-03-08,ST011,1,157.95,Pending,RR8,false
RT000375,SO001671,5,V00478,P0022,2025-03-04,ST011,1,439.95,Accepted,RR2,true
RT000376,SO001682,2,V00671,P0032,2025-03-08,ST005,1,33.96,Accepted,RR4,false
RT000377,SO001683,3,V00363,P0016,2025-02-28,ST002,1,153.27,Accepted,RR7,true
RT000378,SO001686,3,V00441,P0020,2025-03-15,ST001,1,362.06,Accepted,RR4,false
RT000379,SO001687,3,V00700,P0034,2025-03-05,ST003,1,61.95,Accepted,RR3,true
RT000380,SO001689,3,V00214,P0009,2025-02-27,ST003,1,83.97,Accepted,RR4,false
RT000381,SO001695,2,V00698,P0034,2025-03-08,ST012,1,46.46,Accepted,RR3,true
RT000382,SO001696,2,V00291,P0013,2025-03-04,ST013,1,131.96,Accepted,RR7,true
RT000383,SO001696,3,V00401,P0017,2025-03-07,ST013,1,159.95,Accepted,RR8,true
RT000384,SO001702,2,V00302,P0013,2025-03-17,ST018,1,105.57,Accepted,RR8,true
RT000385,SO001712,1,V00417,P0018,2025-03-16,ST002,1,153.81,Accepted,RR3,true
RT000386,SO001719,1,V00388,P0017,2025-03-12,ST006,1,143.95,Accepted,RR8,true
RT000387,SO001721,3,V00183,P0008,2025-03-10,ST007,1,81.57,Accepted,RR2,true
RT000388,SO001722,1,V00549,P0026,2025-02-26,ST007,1,52.95,Accepted,RR7,true
RT000389,SO001728,1,V00306,P0013,2025-03-18,ST011,1,123.17,Accepted,RR2,true
RT000390,SO001728,2,V00130,P0006,2025-03-14,ST011,1,122.21,Accepted,RR7,true
RT000391,SO001733,2,V00485,P0022,2025-03-29,ST014,1,439.95,Rejected,RR2,false
RT000392,SO001736,1,V00145,P0007,2025-02-24,ST015,1,126.95,Accepted,RR8,true
RT000393,SO001736,3,V00158,P0007,2025-03-18,ST015,1,95.21,Accepted,RR1,true
RT000394,SO001737,2,V00481,P0022,2025-03-27,ST007,1,373.96,Accepted,RR3,true
RT000395,SO001737,3,V00406,P0018,2025-03-28,ST015,1,180.95,Accepted,RR1,true
RT000396,SO001752,3,V00083,P0004,2025-04-13,ST001,1,240.95,Accepted,RR3,true
RT000397,SO001753,2,V00669,P0032,2025-03-27,ST001,1,33.96,Accepted,RR8,true
RT000398,SO001757,1,V00053,P0003,2025-03-21,ST005,1,148.45,Accepted,RR8,true
RT000399,SO001763,2,V00720,P0040,2025-03-18,ST008,1,271.96,Accepted,RR1,true
RT000400,SO001772,3,V00590,P0028,2025-02-25,ST013,1,93.95,Accepted,RR1,true
RT000401,SO001787,1,V00545,P0025,2025-03-05,ST014,1,81.56,Accepted,RR1,true
RT000402,SO001789,3,V00116,P0005,2025-03-08,ST001,1,107.16,Accepted,RR3,true
RT000403,SO001805,1,V00276,P0012,2025-04-08,ST012,1,93.56,Accepted,RR7,true
RT000404,SO001806,3,V00436,P0019,2025-03-19,ST013,1,250.95,Accepted,RR8,true
RT000405,SO001814,3,V00744,P0052,2025-03-26,ST009,1,131.95,Accepted,RR8,true
RT000406,SO001815,2,V00718,P0039,2025-04-11,ST009,1,165.71,Accepted,RR7,true
RT000407,SO001816,2,V00404,P0018,2025-03-11,ST017,1,144.76,Accepted,RR4,false
RT000408,SO001819,1,V00332,P0014,2025-03-07,ST001,1,113.97,Accepted,RR6,true
RT000409,SO001823,1,V00645,P0031,2025-02-28,ST004,1,75.95,Accepted,RR5,true
RT000410,SO001826,1,V00319,P0014,2025-03-20,ST007,1,189.95,Accepted,RR5,true
RT000411,SO001834,1,V00531,P0025,2025-03-12,ST012,1,57.57,Accepted,RR1,true
RT000412,SO001837,1,V00452,P0020,2025-03-15,ST014,1,255.57,Accepted,RR8,true
RT000413,SO001841,3,V00241,P0011,2025-04-06,ST017,1,157.95,Accepted,RR4,false
RT000414,SO001856,4,V00624,P0030,2025-03-08,ST002,1,100.46,Accepted,RR2,true
RT000415,SO001861,1,V00087,P0004,2025-04-09,ST005,1,240.95,Accepted,RR5,true
RT000416,SO001875,2,V00090,P0004,2025-03-16,ST007,1,144.57,Accepted,RR4,false
RT000417,SO001879,1,V00017,P0001,2025-03-04,ST001,1,217.56,Accepted,RR2,true
RT000418,SO001880,3,V00040,P0002,2025-03-07,ST001,1,162.31,Rejected,RR7,false
RT000419,SO001881,1,V00741,P0051,2025-03-04,ST001,1,62.86,Rejected,RR3,false
RT000420,SO001889,1,V00019,P0001,2025-03-02,ST011,1,271.95,Accepted,RR1,true
RT000421,SO001894,1,V00358,P0015,2025-03-08,ST011,1,164.96,Accepted,RR2,true
RT000422,SO001900,1,V00378,P0016,2025-03-01,ST012,1,218.95,Accepted,RR7,true
RT000423,SO001908,1,V00393,P0017,2025-03-15,ST016,1,159.95,Accepted,RR2,true
RT000424,SO001910,1,V00377,P0016,2025-03-17,ST015,1,153.27,Accepted,RR1,true
RT000425,SO001914,1,V00714,P0037,2025-03-24,ST001,1,183.16,Accepted,RR1,true
RT000426,SO001916,1,V00074,P0004,2025-03-15,ST001,1,192.76,Accepted,RR5,true
RT000427,SO001916,3,V00511,P0024,2025-03-17,ST001,1,122.95,Accepted,RR1,true
RT000428,SO001918,1,V00637,P0031,2025-04-16,ST013,1,45.57,Accepted,RR3,true
RT000429,SO001919,1,V00246,P0011,2025-03-12,ST004,1,134.26,Accepted,RR8,true
RT000430,SO001920,1,V00185,P0008,2025-03-09,ST004,1,101.96,Accepted,RR2,true
RT000431,SO001931,1,V00175,P0008,2025-03-11,ST015,1,115.56,Accepted,RR1,true
RT000432,SO001934,2,V00568,P0027,2025-03-06,ST017,1,62.21,Rejected,RR8,false
RT000433,SO001937,1,V00429,P0019,2025-03-12,ST004,1,175.67,Accepted,RR8,true
RT000434,SO001937,2,V00429,P0019,2025-03-19,ST012,1,250.95,Accepted,RR2,true
RT000435,SO001937,3,V00407,P0018,2025-03-19,ST012,1,135.71,Accepted,RR2,true
RT000436,SO001941,1,V00602,P0029,2025-04-05,ST001,1,135.95,Pending,RR4,false
RT000437,SO001951,4,V00196,P0009,2025-03-13,ST003,1,119.95,Pending,RR7,false
RT000438,SO001960,1,V00247,P0011,2025-03-09,ST004,1,157.95,Accepted,RR1,true
RT000439,SO001972,3,V00405,P0018,2025-03-20,ST010,1,180.95,Pending,RR1,false
RT000440,SO001994,4,V00436,P0019,2025-03-17,ST018,1,250.95,Accepted,RR4,false
RT000441,SO001995,2,V00002,P0001,2025-03-16,ST006,1,271.95,Accepted,RR1,true
RT000442,SO001996,3,V00519,P0024,2025-04-14,ST006,1,122.95,Accepted,RR2,true
RT000443,SO001998,1,V00291,P0013,2025-03-11,ST004,1,175.95,Accepted,RR4,false
RT000444,SO001998,3,V00574,P0027,2025-03-10,ST012,1,66.36,Accepted,RR4,false
RT000445,SO002007,1,V00719,P0040,2025-03-10,ST001,1,339.95,Accepted,RR6,true
RT000446,SO002010,1,V00151,P0007,2025-03-21,ST002,1,126.95,Accepted,RR4,false
RT000447,SO002017,1,V00140,P0006,2025-03-14,ST004,1,162.95,Accepted,RR3,true
RT000448,SO002022,2,V00467,P0021,2025-03-21,ST005,1,278.95,Accepted,RR5,true
RT000449,SO002029,2,V00626,P0030,2025-03-26,ST008,1,133.95,Accepted,RR5,true
RT000450,SO002031,2,V00238,P0010,2025-03-13,ST008,1,108.95,Accepted,RR5,true
RT000451,SO002034,1,V00343,P0015,2025-03-12,ST010,1,186.96,Accepted,RR4,false
RT000452,SO002039,1,V00284,P0012,2025-03-21,ST010,1,93.56,Accepted,RR4,false
RT000453,SO002045,1,V00184,P0008,2025-03-05,ST006,1,108.76,Accepted,RR2,true
RT000454,SO002053,3,V00040,P0002,2025-03-07,ST016,1,190.95,Accepted,RR4,false
RT000455,SO002066,2,V00742,P0051,2025-03-04,ST006,1,73.95,Accepted,RR1,true
RT000456,SO002067,1,V00115,P0005,2025-04-20,ST012,1,133.95,Accepted,RR7,true
RT000457,SO002070,2,V00676,P0033,2025-03-20,ST001,1,48.95,Accepted,RR1,true
RT000458,SO002092,1,V00298,P0013,2025-03-10,ST014,1,175.95,Accepted,RR3,true
RT000459,SO002093,1,V00347,P0015,2025-03-14,ST014,1,219.95,Accepted,RR6,true
RT000460,SO002097,1,V00670,P0032,2025-03-20,ST016,1,39.95,Pending,RR4,false
RT000461,SO002100,2,V00032,P0002,2025-03-22,ST010,1,190.95,Accepted,RR4,false
RT000462,SO002100,3,V00138,P0006,2025-03-28,ST004,1,162.95,Accepted,RR4,false
RT000463,SO002101,1,V00317,P0014,2025-03-11,ST013,1,189.95,Accepted,RR7,true
RT000464,SO002103,1,V00006,P0001,2025-03-14,ST001,1,271.95,Accepted,RR1,true
RT000465,SO002127,1,V00220,P0010,2025-04-21,ST007,1,87.16,Accepted,RR3,true
RT000466,SO002131,3,V00151,P0007,2025-04-07,ST001,1,126.95,Accepted,RR2,true
RT000467,SO002142,3,V00586,P0028,2025-04-01,ST006,1,79.86,Accepted,RR8,true
RT000468,SO002147,2,V00653,P0031,2025-03-09,ST008,1,75.95,Accepted,RR4,false
RT000469,SO002153,1,V00666,P0032,2025-03-29,ST010,1,39.95,Accepted,RR5,true
RT000470,SO002171,1,V00467,P0021,2025-04-17,ST006,1,278.95,Accepted,RR3,true
RT000471,SO002175,1,V00335,P0014,2025-03-15,ST003,1,189.95,Accepted,RR2,true
RT000472,SO002175,2,V00292,P0013,2025-04-04,ST006,1,175.95,Pending,RR7,false
RT000473,SO002181,2,V00527,P0024,2025-03-25,ST004,1,104.51,Accepted,RR2,true
RT000474,SO002186,2,V00018,P0001,2025-03-21,ST006,2,543.90,Accepted,RR1,true
RT000475,SO002199,1,V00715,P0038,2025-04-05,ST014,1,476.95,Accepted,RR8,true
RT000476,SO002206,1,V00683,P0033,2025-03-09,ST011,1,48.95,Accepted,RR7,true
RT000477,SO002206,2,V00272,P0012,2025-03-12,ST009,1,116.95,Pending,RR7,false
RT000478,SO002209,1,V00489,P0022,2025-03-28,ST006,1,439.95,Accepted,RR8,true
RT000479,SO002209,3,V00627,P0030,2025-03-09,ST006,1,113.86,Accepted,RR7,true
RT000480,SO002210,1,V00294,P0013,2025-03-15,ST001,1,175.95,Accepted,RR8,true
RT000481,SO002212,2,V00416,P0018,2025-04-20,ST006,1,162.86,Rejected,RR4,false
RT000482,SO002213,1,V00366,P0016,2025-03-21,ST001,1,218.95,Accepted,RR1,true
RT000483,SO002214,2,V00042,P0002,2025-03-17,ST001,1,162.31,Accepted,RR4,false
RT000484,SO002218,1,V00650,P0031,2025-03-15,ST004,1,75.95,Accepted,RR8,true
RT000485,SO002219,2,V00018,P0001,2025-03-30,ST004,1,271.95,Accepted,RR7,true
RT000486,SO002225,3,V00609,P0029,2025-03-26,ST005,1,122.35,Accepted,RR4,false
RT000487,SO002226,1,V00338,P0015,2025-03-23,ST007,1,219.95,Accepted,RR7,true
RT000488,SO002228,1,V00638,P0031,2025-03-16,ST008,1,75.95,Pending,RR2,false
RT000489,SO002234,3,V00259,P0011,2025-04-21,ST010,1,157.95,Accepted,RR8,true
RT000490,SO002235,2,V00221,P0010,2025-04-06,ST012,1,98.05,Accepted,RR7,true
RT000491,SO002242,1,V00004,P0001,2025-03-19,ST016,1,271.95,Accepted,RR1,true
RT000492,SO002244,1,V00177,P0008,2025-03-23,ST018,1,135.95,Accepted,RR7,true
RT000493,SO002244,2,V00016,P0001,2025-03-14,ST018,1,271.95,Accepted,RR1,true
RT000494,SO002251,3,V00393,P0017,2025-03-16,ST006,1,159.95,Accepted,RR1,true
RT000495,SO002254,1,V00575,P0027,2025-03-27,ST001,1,82.95,Accepted,RR1,true
RT000496,SO002257,2,V00597,P0028,2025-03-13,ST002,1,93.95,Accepted,RR2,true
RT000497,SO002259,2,V00233,P0010,2025-03-25,ST002,1,108.95,Accepted,RR1,true
RT000498,SO002264,1,V00394,P0017,2025-03-10,ST004,1,159.95,Accepted,RR3,true
RT000499,SO002266,3,V00610,P0029,2025-04-09,ST004,1,115.56,Accepted,RR3,true
RT000500,SO002266,4,V00711,P0036,2025-04-24,ST004,1,151.26,Accepted,RR3,true
RT000501,SO002270,4,V00218,P0010,2025-03-29,ST006,1,108.95,Accepted,RR7,true
RT000502,SO002271,1,V00364,P0016,2025-03-22,ST006,1,218.95,Pending,RR7,false
RT000503,SO002277,1,V00713,P0037,2025-04-06,ST009,1,228.95,Accepted,RR2,true
RT000504,SO002285,2,V00423,P0019,2025-03-20,ST013,1,213.31,Accepted,RR6,true
RT000505,SO002290,2,V00321,P0014,2025-04-01,ST015,1,189.95,Accepted,RR1,true
RT000506,SO002303,1,V00660,P0032,2025-03-18,ST015,1,39.95,Accepted,RR7,true
RT000507,SO002304,1,V00195,P0009,2025-03-18,ST003,1,119.95,Rejected,RR7,false
RT000508,SO002312,1,V00111,P0005,2025-03-22,ST003,1,133.95,Accepted,RR7,true
RT000509,SO002313,3,V00146,P0007,2025-03-18,ST004,1,126.95,Accepted,RR7,true
RT000510,SO002316,2,V00162,P0007,2025-03-15,ST004,1,126.95,Rejected,RR3,false
RT000511,SO002320,3,V00609,P0029,2025-04-25,ST006,1,135.95,Rejected,RR2,false
RT000512,SO002325,3,V00251,P0011,2025-03-17,ST007,1,157.95,Accepted,RR6,true
RT000513,SO002327,3,V00526,P0024,2025-03-14,ST008,1,122.95,Accepted,RR8,true
RT000514,SO002329,2,V00447,P0020,2025-03-26,ST009,1,425.95,Accepted,RR7,true
RT000515,SO002337,3,V00628,P0030,2025-04-28,ST011,1,133.95,Accepted,RR2,true
RT000516,SO002341,4,V00006,P0001,2025-03-18,ST012,1,244.75,Pending,RR2,false
RT000517,SO002349,1,V00176,P0008,2025-04-19,ST015,1,135.95,Accepted,RR3,true
RT000518,SO002352,1,V00211,P0009,2025-03-18,ST016,1,119.95,Accepted,RR2,true
RT000519,SO002354,2,V00247,P0011,2025-04-04,ST012,1,142.15,Accepted,RR3,true
RT000520,SO002355,4,V00722,P0041,2025-03-17,ST017,1,211.95,Pending,RR3,false
RT000521,SO002357,3,V00287,P0012,2025-04-28,ST017,1,116.95,Accepted,RR7,true
RT000522,SO002359,1,V00341,P0015,2025-04-06,ST018,1,219.95,Accepted,RR4,false
RT000523,SO002360,1,V00483,P0022,2025-03-19,ST010,1,439.95,Accepted,RR5,true
RT000524,SO002369,1,V00412,P0018,2025-03-29,ST004,1,153.81,Accepted,RR4,false
RT000525,SO002373,1,V00513,P0024,2025-04-13,ST004,1,122.95,Accepted,RR5,true
RT000526,SO002375,3,V00608,P0029,2025-03-27,ST005,1,135.95,Accepted,RR2,true
RT000527,SO002377,2,V00615,P0029,2025-03-15,ST016,1,135.95,Accepted,RR5,true
RT000528,SO002383,1,V00085,P0004,2025-04-13,ST010,1,240.95,Accepted,RR4,false
RT000529,SO002384,1,V00164,P0007,2025-04-03,ST018,1,126.95,Accepted,RR2,true
RT000530,SO002388,2,V00731,P0046,2025-04-04,ST012,1,121.95,Accepted,RR2,true
RT000531,SO002388,3,V00605,P0029,2025-03-28,ST012,1,135.95,Accepted,RR7,true
RT000532,SO002392,1,V00302,P0013,2025-03-22,ST016,1,175.95,Accepted,RR1,true
RT000533,SO002395,2,V00552,P0026,2025-03-12,ST009,1,52.95,Accepted,RR5,true
RT000534,SO002396,1,V00722,P0041,2025-03-19,ST018,1,211.95,Accepted,RR3,true
RT000535,SO002397,1,V00645,P0031,2025-03-31,ST001,1,75.95,Pending,RR7,false
RT000536,SO002397,3,V00059,P0003,2025-03-23,ST013,1,164.95,Accepted,RR8,true
RT000537,SO002405,2,V00247,P0011,2025-03-13,ST001,1,157.95,Accepted,RR1,true
RT000538,SO002417,1,V00466,P0021,2025-03-29,ST005,1,251.05,Accepted,RR7,true
RT000539,SO002422,1,V00303,P0013,2025-03-18,ST007,1,175.95,Accepted,RR3,true
RT000540,SO002425,2,V00317,P0014,2025-03-23,ST009,1,189.95,Accepted,RR7,true
RT000541,SO002432,1,V00519,P0024,2025-04-15,ST013,1,122.95,Rejected,RR2,false
RT000542,SO002434,2,V00377,P0016,2025-04-26,ST014,1,218.95,Accepted,RR7,true
RT000543,SO002441,2,V00461,P0021,2025-03-23,ST018,1,278.95,Accepted,RR5,true
RT000544,SO002449,1,V00567,P0027,2025-04-22,ST018,1,82.95,Accepted,RR6,true
RT000545,SO002455,2,V00088,P0004,2025-03-16,ST001,1,240.95,Accepted,RR2,true
RT000546,SO002462,1,V00538,P0025,2025-03-14,ST005,1,95.95,Accepted,RR1,true
RT000547,SO002463,1,V00363,P0016,2025-03-17,ST005,1,218.95,Accepted,RR1,true
RT000548,SO002465,1,V00740,P0050,2025-04-14,ST006,1,215.95,Accepted,RR7,true
RT000549,SO002467,1,V00399,P0017,2025-03-19,ST007,1,159.95,Accepted,RR6,true
RT000550,SO002468,2,V00092,P0004,2025-03-17,ST007,1,240.95,Accepted,RR3,true
RT000551,SO002470,3,V00489,P0022,2025-04-07,ST009,1,439.95,Accepted,RR1,true
RT000552,SO002473,2,V00602,P0029,2025-03-22,ST010,1,135.95,Accepted,RR4,false
RT000553,SO002477,1,V00211,P0009,2025-04-05,ST003,1,119.95,Accepted,RR1,true
RT000554,SO002484,1,V00425,P0019,2025-04-25,ST017,1,250.95,Accepted,RR7,true
RT000555,SO002490,2,V00716,P0038,2025-03-21,ST001,1,476.95,Accepted,RR7,true
RT000556,SO002496,1,V00679,P0033,2025-03-25,ST004,1,48.95,Accepted,RR4,false
RT000557,SO002518,1,V00031,P0002,2025-04-02,ST012,1,190.95,Accepted,RR2,true
RT000558,SO002518,2,V00087,P0004,2025-03-31,ST002,1,240.95,Accepted,RR2,true
RT000559,SO002521,4,V00129,P0006,2025-03-24,ST004,1,162.95,Accepted,RR8,true
RT000560,SO002523,1,V00413,P0018,2025-04-16,ST010,1,180.95,Accepted,RR1,true
RT000561,SO002524,1,V00387,P0017,2025-03-26,ST001,1,159.95,Accepted,RR3,true
RT000562,SO002524,2,V00008,P0001,2025-03-30,ST001,3,734.27,Accepted,RR2,true
RT000563,SO002524,3,V00441,P0020,2025-04-03,ST001,1,362.06,Accepted,RR5,true
RT000564,SO002526,1,V00535,P0025,2025-03-25,ST008,1,95.95,Accepted,RR5,true
RT000565,SO002529,1,V00508,P0023,2025-03-31,ST003,1,132.95,Accepted,RR8,true
RT000566,SO002535,3,V00331,P0014,2025-03-30,ST004,1,151.96,Rejected,RR1,false
RT000567,SO002535,4,V00687,P0033,2025-04-14,ST004,1,48.95,Accepted,RR7,true
RT000568,SO002536,3,V00725,P0043,2025-03-17,ST005,1,138.95,Accepted,RR8,true
RT000569,SO002553,1,V00342,P0015,2025-03-17,ST014,1,219.95,Accepted,RR5,true
RT000570,SO002557,1,V00352,P0015,2025-03-20,ST016,1,219.95,Accepted,RR2,true
RT000571,SO002568,4,V00237,P0010,2025-03-31,ST003,1,108.95,Pending,RR2,false
RT000572,SO002585,1,V00017,P0001,2025-03-25,ST009,1,271.95,Accepted,RR1,true
RT000573,SO002588,2,V00015,P0001,2025-04-27,ST010,1,271.95,Accepted,RR4,false
RT000574,SO002591,2,V00318,P0014,2025-04-24,ST010,1,189.95,Accepted,RR5,true
RT000575,SO002614,1,V00184,P0008,2025-03-25,ST016,1,135.95,Accepted,RR7,true
RT000576,SO002621,2,V00195,P0009,2025-03-18,ST010,1,119.95,Accepted,RR2,true
RT000577,SO002631,2,V00739,P0050,2025-03-25,ST002,1,215.95,Accepted,RR6,true
RT000578,SO002633,2,V00616,P0029,2025-03-30,ST003,1,135.95,Pending,RR7,false
