OrderLineID,OrderID,OrderLineNumber,VariantID,ProductID,Quantity,UnitPrice,DiscountAmount,LineTotal
SO000194-1,SO000194,1,V00716,P0038,1,476.95,0.00,476.95
SO000195-1,SO000195,1,V00687,P0033,1,48.95,19.58,29.37
SO000195-2,SO000195,2,V00293,P0013,1,175.95,0.00,175.95
SO000196-1,SO000196,1,V00744,P0052,2,131.95,39.58,224.32
SO000197-1,SO000197,1,V00437,P0019,1,250.95,100.38,150.57
SO000198-1,SO000198,1,V00294,P0013,2,175.95,105.57,246.33
SO000199-1,SO000199,1,V00077,P0004,1,240.95,0.00,240.95
SO000199-2,SO000199,2,V00076,P0004,1,240.95,0.00,240.95
SO000199-3,SO000199,3,V00709,P0035,1,192.95,0.00,192.95
SO000199-4,SO000199,4,V00541,P0025,2,95.95,38.38,153.52
SO000200-1,SO000200,1,V00520,P0024,1,122.95,0.00,122.95
SO000200-2,SO000200,2,V00704,P0034,1,61.95,18.58,43.37
SO000200-3,SO000200,3,V00671,P0032,1,39.95,7.99,31.96
SO000200-4,SO000200,4,V00741,P0051,1,73.95,0.00,73.95
SO000201-1,SO000201,1,V00596,P0028,1,93.95,0.00,93.95
SO000201-2,SO000201,2,V00536,P0025,1,95.95,0.00,95.95
SO000202-1,SO000202,1,V00592,P0028,1,93.95,23.49,70.46
SO000202-2,SO000202,2,V00539,P0025,1,95.95,28.78,67.17
SO000203-1,SO000203,1,V00726,P0043,1,138.95,55.58,83.37
SO000203-2,SO000203,2,V00483,P0022,3,439.95,263.97,1055.88
SO000204-1,SO000204,1,V00082,P0004,2,240.95,0.00,481.90
SO000204-2,SO000204,2,V00539,P0025,2,95.95,28.78,163.12
SO000205-1,SO000205,1,V00739,P0050,1,215.95,0.00,215.95
SO000205-2,SO000205,2,V00184,P0008,1,135.95,0.00,135.95
SO000205-3,SO000205,3,V00737,P0049,1,51.95,0.00,51.95
SO000206-1,SO000206,1,V00186,P0008,1,135.95,0.00,135.95
SO000206-2,SO000206,2,V00460,P0021,1,278.95,0.00,278.95
SO000207-1,SO000207,1,V00501,P0023,1,132.95,53.18,79.77
SO000207-2,SO000207,2,V00044,P0002,1,190.95,76.38,114.57
SO000207-3,SO000207,3,V00715,P0038,1,476.95,143.08,333.87
SO000208-1,SO000208,1,V00448,P0020,1,425.95,0.00,425.95
SO000209-1,SO000209,1,V00533,P0025,1,95.95,19.19,76.76
SO000210-1,SO000210,1,V00202,P0009,1,119.95,0.00,119.95
SO000211-1,SO000211,1,V00656,P0032,1,39.95,7.99,31.96
SO000211-2,SO000211,2,V00663,P0032,1,39.95,0.00,39.95
SO000211-3,SO000211,3,V00709,P0035,2,192.95,57.88,328.02
SO000211-4,SO000211,4,V00676,P0033,1,48.95,12.24,36.71
SO000211-5,SO000211,5,V00743,P0052,1,131.95,32.99,98.96
SO000212-1,SO000212,1,V00549,P0026,1,52.95,10.59,42.36
SO000213-1,SO000213,1,V00056,P0003,1,164.95,0.00,164.95
SO000213-2,SO000213,2,V00656,P0032,1,39.95,9.99,29.96
SO000213-3,SO000213,3,V00586,P0028,2,93.95,56.37,131.53
SO000214-1,SO000214,1,V00732,P0046,1,121.95,0.00,121.95
SO000215-1,SO000215,1,V00724,P0042,1,358.95,0.00,358.95
SO000215-2,SO000215,2,V00395,P0017,1,159.95,47.98,111.97
SO000215-3,SO000215,3,V00538,P0025,1,95.95,38.38,57.57
SO000215-4,SO000215,4,V00609,P0029,1,135.95,27.19,108.76
SO000215-5,SO000215,5,V00508,P0023,2,132.95,0.00,265.90
SO000216-1,SO000216,1,V00502,P0023,1,132.95,0.00,132.95
SO000216-2,SO000216,2,V00741,P0051,1,73.95,0.00,73.95
SO000217-1,SO000217,1,V00531,P0025,1,95.95,23.99,71.96
SO000218-1,SO000218,1,V00441,P0020,1,425.95,0.00,425.95
SO000218-2,SO000218,2,V00417,P0018,1,180.95,45.24,135.71
SO000219-1,SO000219,1,V00727,P0044,1,115.95,0.00,115.95
SO000219-2,SO000219,2,V00722,P0041,1,211.95,0.00,211.95
SO000219-3,SO000219,3,V00712,P0036,1,177.95,0.00,177.95
SO000219-4,SO000219,4,V00488,P0022,1,439.95,87.99,351.96
SO000220-1,SO000220,1,V00723,P0042,1,358.95,53.84,305.11
SO000220-2,SO000220,2,V00719,P0040,1,339.95,135.98,203.97
SO000221-1,SO000221,1,V00543,P0025,1,95.95,0.00,95.95
SO000221-2,SO000221,2,V00707,P0034,1,61.95,0.00,61.95
SO000221-3,SO000221,3,V00417,P0018,1,180.95,0.00,180.95
SO000221-4,SO000221,4,V00699,P0034,2,61.95,24.78,99.12
SO000222-1,SO000222,1,V00693,P0034,1,61.95,0.00,61.95
SO000223-1,SO000223,1,V00560,P0026,1,52.95,0.00,52.95
SO000224-1,SO000224,1,V00707,P0034,2,61.95,0.00,123.90
SO000225-1,SO000225,1,V00663,P0032,2,39.95,0.00,79.90
SO000226-1,SO000226,1,V00727,P0044,1,115.95,0.00,115.95
SO000227-1,SO000227,1,V00717,P0039,1,220.95,0.00,220.95
SO000227-2,SO000227,2,V00124,P0006,1,162.95,0.00,162.95
SO000227-3,SO000227,3,V00449,P0020,2,425.95,127.78,724.12
SO000227-4,SO000227,4,V00125,P0006,1,162.95,40.74,122.21
SO000228-1,SO000228,1,V00730,P0045,1,93.95,28.18,65.77
SO000229-1,SO000229,1,V00585,P0028,2,93.95,0.00,187.90
SO000230-1,SO000230,1,V00639,P0031,1,75.95,18.99,56.96
SO000231-1,SO000231,1,V00509,P0023,1,132.95,53.18,79.77
SO000232-1,SO000232,1,V00034,P0002,1,190.95,0.00,190.95
SO000232-2,SO000232,2,V00627,P0030,1,133.95,20.09,113.86
SO000232-3,SO000232,3,V00639,P0031,1,75.95,7.60,68.35
SO000232-4,SO000232,4,V00022,P0001,1,271.95,67.99,203.96
SO000232-5,SO000232,5,V00269,P0012,1,116.95,0.00,116.95
SO000233-1,SO000233,1,V00737,P0049,1,51.95,12.99,38.96
SO000233-2,SO000233,2,V00443,P0020,2,425.95,0.00,851.90
SO000233-3,SO000233,3,V00735,P0048,1,83.95,20.99,62.96
SO000233-4,SO000233,4,V00315,P0014,1,189.95,0.00,189.95
SO000234-1,SO000234,1,V00739,P0050,3,215.95,194.36,453.49
SO000235-1,SO000235,1,V00152,P0007,1,126.95,0.00,126.95
SO000236-1,SO000236,1,V00165,P0007,1,126.95,0.00,126.95
SO000236-2,SO000236,2,V00714,P0037,1,228.95,45.79,183.16
SO000236-3,SO000236,3,V00598,P0028,1,93.95,18.79,75.16
SO000236-4,SO000236,4,V00625,P0030,1,133.95,26.79,107.16
SO000237-1,SO000237,1,V00740,P0050,1,215.95,0.00,215.95
SO000238-1,SO000238,1,V00358,P0015,1,219.95,65.98,153.97
SO000238-2,SO000238,2,V00148,P0007,1,126.95,25.39,101.56
SO000238-3,SO000238,3,V00519,P0024,1,122.95,18.44,104.51
SO000239-1,SO000239,1,V00699,P0034,1,61.95,0.00,61.95
SO000239-2,SO000239,2,V00127,P0006,1,162.95,0.00,162.95
SO000240-1,SO000240,1,V00328,P0014,1,189.95,0.00,189.95
SO000241-1,SO000241,1,V00558,P0026,1,52.95,10.59,42.36
SO000242-1,SO000242,1,V00114,P0005,2,133.95,80.37,187.53
SO000242-2,SO000242,2,V00466,P0021,1,278.95,0.00,278.95
SO000242-3,SO000242,3,V00395,P0017,1,159.95,63.98,95.97
SO000243-1,SO000243,1,V00658,P0032,1,39.95,11.98,27.97
SO000243-2,SO000243,2,V00382,P0016,1,218.95,0.00,218.95
SO000243-3,SO000243,3,V00080,P0004,1,240.95,48.19,192.76
SO000244-1,SO000244,1,V00646,P0031,1,75.95,15.19,60.76
SO000245-1,SO000245,1,V00713,P0037,1,228.95,68.68,160.27
SO000245-2,SO000245,2,V00727,P0044,1,115.95,0.00,115.95
SO000245-3,SO000245,3,V00579,P0027,1,82.95,0.00,82.95
SO000246-1,SO000246,1,V00526,P0024,1,122.95,0.00,122.95
SO000247-1,SO000247,1,V00735,P0048,1,83.95,0.00,83.95
SO000247-2,SO000247,2,V00104,P0005,3,133.95,120.56,281.29
SO000248-1,SO000248,1,V00607,P0029,1,135.95,40.78,95.17
SO000249-1,SO000249,1,V00581,P0027,1,82.95,8.30,74.65
SO000250-1,SO000250,1,V00172,P0008,1,135.95,40.78,95.17
SO000250-2,SO000250,2,V00171,P0008,1,135.95,0.00,135.95
SO000251-1,SO000251,1,V00717,P0039,1,220.95,33.14,187.81
SO000252-1,SO000252,1,V00554,P0026,1,52.95,13.24,39.71
SO000252-2,SO000252,2,V00725,P0043,1,138.95,20.84,118.11
SO000252-3,SO000252,3,V00713,P0037,1,228.95,91.58,137.37
SO000252-4,SO000252,4,V00721,P0041,1,211.95,0.00,211.95
SO000253-1,SO000253,1,V00729,P0045,1,93.95,28.18,65.77
SO000254-1,SO000254,1,V00716,P0038,1,476.95,0.00,476.95
SO000255-1,SO000255,1,V00442,P0020,1,425.95,127.78,298.17
SO000255-2,SO000255,2,V00490,P0022,1,439.95,109.99,329.96
SO000255-3,SO000255,3,V00669,P0032,1,39.95,15.98,23.97
SO000256-1,SO000256,1,V00574,P0027,2,82.95,0.00,165.90
SO000257-1,SO000257,1,V00428,P0019,2,250.95,150.57,351.33
SO000257-2,SO000257,2,V00139,P0006,1,162.95,0.00,162.95
SO000257-3,SO000257,3,V00604,P0029,1,135.95,40.78,95.17
SO000257-4,SO000257,4,V00117,P0005,1,133.95,0.00,133.95
SO000258-1,SO000258,1,V00273,P0012,1,116.95,0.00,116.95
SO000258-2,SO000258,2,V00105,P0005,3,133.95,60.28,341.57
SO000258-3,SO000258,3,V00675,P0033,1,48.95,0.00,48.95
SO000258-4,SO000258,4,V00555,P0026,2,52.95,0.00,105.90
SO000258-5,SO000258,5,V00328,P0014,1,189.95,75.98,113.97
SO000259-1,SO000259,1,V00732,P0046,1,121.95,0.00,121.95
SO000260-1,SO000260,1,V00126,P0006,1,162.95,0.00,162.95
SO000261-1,SO000261,1,V00664,P0032,1,39.95,5.99,33.96
SO000261-2,SO000261,2,V00732,P0046,1,121.95,0.00,121.95
SO000262-1,SO000262,1,V00159,P0007,1,126.95,25.39,101.56
SO000262-2,SO000262,2,V00394,P0017,1,159.95,0.00,159.95
SO000262-3,SO000262,3,V00710,P0035,1,192.95,0.00,192.95
SO000263-1,SO000263,1,V00544,P0025,2,95.95,38.38,153.52
SO000263-2,SO000263,2,V00720,P0040,1,339.95,0.00,339.95
SO000263-3,SO000263,3,V00136,P0006,1,162.95,65.18,97.77
SO000264-1,SO000264,1,V00453,P0020,2,425.95,0.00,851.90
SO000265-1,SO000265,1,V00732,P0046,1,121.95,0.00,121.95
SO000265-2,SO000265,2,V00710,P0035,1,192.95,0.00,192.95
SO000266-1,SO000266,1,V00137,P0006,1,162.95,0.00,162.95
SO000266-2,SO000266,2,V00041,P0002,1,190.95,0.00,190.95
SO000267-1,SO000267,1,V00284,P0012,1,116.95,35.08,81.87
SO000267-2,SO000267,2,V00077,P0004,1,240.95,72.28,168.67
SO000268-1,SO000268,1,V00683,P0033,1,48.95,12.24,36.71
SO000269-1,SO000269,1,V00724,P0042,1,358.95,0.00,358.95
SO000269-2,SO000269,2,V00112,P0005,1,133.95,40.18,93.77
SO000269-3,SO000269,3,V00717,P0039,1,220.95,33.14,187.81
SO000270-1,SO000270,1,V00629,P0030,1,133.95,13.40,120.55
SO000271-1,SO000271,1,V00597,P0028,1,93.95,0.00,93.95
SO000272-1,SO000272,1,V00548,P0026,1,52.95,13.24,39.71
SO000272-2,SO000272,2,V00068,P0003,1,164.95,32.99,131.96
SO000272-3,SO000272,3,V00548,P0026,1,52.95,13.24,39.71
SO000273-1,SO000273,1,V00733,P0047,1,89.95,22.49,67.46
SO000273-2,SO000273,2,V00077,P0004,1,240.95,0.00,240.95
SO000273-3,SO000273,3,V00741,P0051,1,73.95,11.09,62.86
SO000274-1,SO000274,1,V00714,P0037,1,228.95,57.24,171.71
SO000274-2,SO000274,2,V00711,P0036,3,177.95,133.46,400.39
SO000275-1,SO000275,1,V00703,P0034,1,61.95,0.00,61.95
SO000275-2,SO000275,2,V00538,P0025,1,95.95,38.38,57.57
SO000276-1,SO000276,1,V00404,P0018,1,180.95,0.00,180.95
SO000276-2,SO000276,2,V00727,P0044,1,115.95,0.00,115.95
SO000276-3,SO000276,3,V00442,P0020,1,425.95,0.00,425.95
SO000277-1,SO000277,1,V00480,P0022,1,439.95,175.98,263.97
SO000278-1,SO000278,1,V00724,P0042,1,358.95,71.79,287.16
SO000278-2,SO000278,2,V00146,P0007,1,126.95,12.70,114.25
SO000278-3,SO000278,3,V00742,P0051,2,73.95,22.18,125.72
SO000278-4,SO000278,4,V00616,P0029,1,135.95,27.19,108.76
SO000279-1,SO000279,1,V00520,P0024,1,122.95,0.00,122.95
SO000279-2,SO000279,2,V00709,P0035,1,192.95,77.18,115.77
SO000279-3,SO000279,3,V00332,P0014,1,189.95,28.49,161.46
SO000279-4,SO000279,4,V00743,P0052,2,131.95,65.98,197.92
SO000279-5,SO000279,5,V00661,P0032,2,39.95,15.98,63.92
SO000280-1,SO000280,1,V00695,P0034,1,61.95,0.00,61.95
SO000280-2,SO000280,2,V00733,P0047,1,89.95,0.00,89.95
SO000281-1,SO000281,1,V00603,P0029,1,135.95,40.78,95.17
SO000281-2,SO000281,2,V00738,P0049,2,51.95,0.00,103.90
SO000282-1,SO000282,1,V00709,P0035,1,192.95,0.00,192.95
SO000283-1,SO000283,1,V00585,P0028,1,93.95,23.49,70.46
SO000283-2,SO000283,2,V00718,P0039,1,220.95,66.28,154.67
SO000284-1,SO000284,1,V00016,P0001,1,271.95,81.58,190.37
SO000284-2,SO000284,2,V00730,P0045,1,93.95,0.00,93.95
SO000285-1,SO000285,1,V00715,P0038,1,476.95,71.54,405.41
SO000285-2,SO000285,2,V00564,P0026,1,52.95,0.00,52.95
SO000285-3,SO000285,3,V00663,P0032,1,39.95,11.98,27.97
SO000285-4,SO000285,4,V00366,P0016,1,218.95,0.00,218.95
SO000285-5,SO000285,5,V00720,P0040,2,339.95,0.00,679.90
SO000286-1,SO000286,1,V00089,P0004,1,240.95,72.28,168.67
SO000287-1,SO000287,1,V00737,P0049,1,51.95,0.00,51.95
SO000288-1,SO000288,1,V00632,P0030,1,133.95,0.00,133.95
SO000288-2,SO000288,2,V00519,P0024,1,122.95,0.00,122.95
SO000289-1,SO000289,1,V00508,P0023,1,132.95,0.00,132.95
SO000289-2,SO000289,2,V00620,P0030,1,133.95,0.00,133.95
SO000290-1,SO000290,1,V00618,P0029,1,135.95,0.00,135.95
SO000290-2,SO000290,2,V00165,P0007,1,126.95,50.78,76.17
SO000290-3,SO000290,3,V00712,P0036,1,177.95,71.18,106.77
SO000290-4,SO000290,4,V00171,P0008,1,135.95,20.39,115.56
SO000290-5,SO000290,5,V00066,P0003,1,164.95,0.00,164.95
SO000291-1,SO000291,1,V00720,P0040,1,339.95,50.99,288.96
SO000291-2,SO000291,2,V00015,P0001,1,271.95,108.78,163.17
SO000291-3,SO000291,3,V00244,P0011,1,157.95,0.00,157.95
SO000292-1,SO000292,1,V00183,P0008,1,135.95,0.00,135.95
SO000292-2,SO000292,2,V00076,P0004,1,240.95,36.14,204.81
SO000292-3,SO000292,3,V00287,P0012,1,116.95,0.00,116.95
SO000293-1,SO000293,1,V00556,P0026,1,52.95,0.00,52.95
SO000294-1,SO000294,1,V00367,P0016,1,218.95,43.79,175.16
SO000295-1,SO000295,1,V00441,P0020,1,425.95,0.00,425.95
SO000296-1,SO000296,1,V00740,P0050,1,215.95,0.00,215.95
SO000297-1,SO000297,1,V00731,P0046,2,121.95,0.00,243.90
SO000298-1,SO000298,1,V00110,P0005,1,133.95,0.00,133.95
SO000298-2,SO000298,2,V00558,P0026,1,52.95,0.00,52.95
SO000299-1,SO000299,1,V00387,P0017,2,159.95,0.00,319.90
SO000299-2,SO000299,2,V00741,P0051,1,73.95,0.00,73.95
SO000300-1,SO000300,1,V00709,P0035,1,192.95,28.94,164.01
SO000300-2,SO000300,2,V00669,P0032,1,39.95,0.00,39.95
SO000301-1,SO000301,1,V00258,P0011,3,157.95,0.00,473.85
SO000301-2,SO000301,2,V00443,P0020,1,425.95,0.00,425.95
SO000302-1,SO000302,1,V00714,P0037,1,228.95,68.68,160.27
SO000303-1,SO000303,1,V00076,P0004,1,240.95,0.00,240.95
SO000304-1,SO000304,1,V00742,P0051,2,73.95,0.00,147.90
SO000304-2,SO000304,2,V00709,P0035,1,192.95,77.18,115.77
SO000305-1,SO000305,1,V00731,P0046,1,121.95,0.00,121.95
SO000305-2,SO000305,2,V00459,P0021,1,278.95,69.74,209.21
SO000305-3,SO000305,3,V00586,P0028,1,93.95,18.79,75.16
SO000305-4,SO000305,4,V00742,P0051,2,73.95,36.98,110.92
SO000306-1,SO000306,1,V00711,P0036,1,177.95,0.00,177.95
SO000306-2,SO000306,2,V00085,P0004,1,240.95,0.00,240.95
SO000307-1,SO000307,1,V00488,P0022,1,439.95,65.99,373.96
SO000308-1,SO000308,1,V00730,P0045,1,93.95,0.00,93.95
SO000309-1,SO000309,1,V00399,P0017,2,159.95,0.00,319.90
SO000310-1,SO000310,1,V00167,P0007,2,126.95,101.56,152.34
SO000310-2,SO000310,2,V00267,P0012,1,116.95,0.00,116.95
SO000310-3,SO000310,3,V00550,P0026,1,52.95,0.00,52.95
SO000311-1,SO000311,1,V00352,P0015,3,219.95,0.00,659.85
SO000312-1,SO000312,1,V00080,P0004,1,240.95,0.00,240.95
SO000312-2,SO000312,2,V00615,P0029,1,135.95,27.19,108.76
SO000313-1,SO000313,1,V00515,P0024,2,122.95,36.88,209.02
SO000314-1,SO000314,1,V00731,P0046,1,121.95,18.29,103.66
SO000315-1,SO000315,1,V00293,P0013,1,175.95,35.19,140.76
SO000315-2,SO000315,2,V00411,P0018,3,180.95,0.00,542.85
SO000315-3,SO000315,3,V00709,P0035,1,192.95,77.18,115.77
SO000316-1,SO000316,1,V00608,P0029,1,135.95,13.60,122.35
SO000317-1,SO000317,1,V00599,P0028,1,93.95,0.00,93.95
SO000317-2,SO000317,2,V00320,P0014,1,189.95,56.98,132.97
SO000317-3,SO000317,3,V00458,P0021,1,278.95,55.79,223.16
SO000318-1,SO000318,1,V00362,P0016,1,218.95,54.74,164.21
SO000318-2,SO000318,2,V00339,P0015,1,219.95,54.99,164.96
SO000319-1,SO000319,1,V00482,P0022,1,439.95,65.99,373.96
SO000319-2,SO000319,2,V00731,P0046,1,121.95,24.39,97.56
SO000320-1,SO000320,1,V00149,P0007,1,126.95,0.00,126.95
SO000321-1,SO000321,1,V00561,P0026,1,52.95,0.00,52.95
SO000322-1,SO000322,1,V00715,P0038,1,476.95,0.00,476.95
SO000323-1,SO000323,1,V00699,P0034,1,61.95,12.39,49.56
SO000323-2,SO000323,2,V00379,P0016,1,218.95,0.00,218.95
SO000323-3,SO000323,3,V00246,P0011,1,157.95,39.49,118.46
SO000324-1,SO000324,1,V00716,P0038,1,476.95,0.00,476.95
SO000324-2,SO000324,2,V00737,P0049,1,51.95,0.00,51.95
SO000325-1,SO000325,1,V00599,P0028,1,93.95,23.49,70.46
SO000326-1,SO000326,1,V00716,P0038,3,476.95,0.00,1430.85
SO000326-2,SO000326,2,V00697,P0034,1,61.95,9.29,52.66
SO000326-3,SO000326,3,V00308,P0013,1,175.95,52.78,123.17
SO000326-4,SO000326,4,V00452,P0020,1,425.95,0.00,425.95
SO000327-1,SO000327,1,V00709,P0035,1,192.95,0.00,192.95
SO000327-2,SO000327,2,V00502,P0023,1,132.95,26.59,106.36
SO000327-3,SO000327,3,V00658,P0032,1,39.95,0.00,39.95
SO000328-1,SO000328,1,V00454,P0020,1,425.95,85.19,340.76
SO000329-1,SO000329,1,V00579,P0027,1,82.95,0.00,82.95
SO000329-2,SO000329,2,V00172,P0008,1,135.95,27.19,108.76
SO000329-3,SO000329,3,V00392,P0017,1,159.95,0.00,159.95
SO000329-4,SO000329,4,V00362,P0016,2,218.95,0.00,437.90
SO000329-5,SO000329,5,V00225,P0010,1,108.95,0.00,108.95
SO000330-1,SO000330,1,V00744,P0052,1,131.95,26.39,105.56
SO000331-1,SO000331,1,V00524,P0024,1,122.95,18.44,104.51
SO000332-1,SO000332,1,V00737,P0049,1,51.95,0.00,51.95
SO000333-1,SO000333,1,V00520,P0024,2,122.95,61.48,184.42
SO000333-2,SO000333,2,V00535,P0025,1,95.95,28.78,67.17
SO000333-3,SO000333,3,V00356,P0015,1,219.95,0.00,219.95
SO000333-4,SO000333,4,V00318,P0014,1,189.95,47.49,142.46
SO000334-1,SO000334,1,V00012,P0001,1,271.95,108.78,163.17
SO000334-2,SO000334,2,V00729,P0045,1,93.95,23.49,70.46
SO000335-1,SO000335,1,V00731,P0046,1,121.95,48.78,73.17
SO000335-2,SO000335,2,V00724,P0042,1,358.95,71.79,287.16
SO000335-3,SO000335,3,V00624,P0030,1,133.95,0.00,133.95
SO000336-1,SO000336,1,V00309,P0013,1,175.95,35.19,140.76
SO000337-1,SO000337,1,V00475,P0022,1,439.95,0.00,439.95
SO000338-1,SO000338,1,V00728,P0044,1,115.95,11.60,104.35
SO000338-2,SO000338,2,V00514,P0024,1,122.95,18.44,104.51
SO000338-3,SO000338,3,V00417,P0018,1,180.95,36.19,144.76
SO000339-1,SO000339,1,V00675,P0033,1,48.95,0.00,48.95
SO000339-2,SO000339,2,V00253,P0011,1,157.95,39.49,118.46
SO000339-3,SO000339,3,V00513,P0024,1,122.95,24.59,98.36
SO000339-4,SO000339,4,V00055,P0003,1,164.95,0.00,164.95
SO000340-1,SO000340,1,V00275,P0012,1,116.95,0.00,116.95
SO000341-1,SO000341,1,V00404,P0018,1,180.95,0.00,180.95
SO000341-2,SO000341,2,V00255,P0011,1,157.95,0.00,157.95
SO000341-3,SO000341,3,V00712,P0036,1,177.95,0.00,177.95
SO000341-4,SO000341,4,V00727,P0044,1,115.95,0.00,115.95
SO000342-1,SO000342,1,V00722,P0041,1,211.95,0.00,211.95
SO000342-2,SO000342,2,V00065,P0003,1,164.95,24.74,140.21
SO000342-3,SO000342,3,V00091,P0004,1,240.95,72.28,168.67
SO000343-1,SO000343,1,V00721,P0041,1,211.95,0.00,211.95
SO000344-1,SO000344,1,V00675,P0033,1,48.95,19.58,29.37
SO000344-2,SO000344,2,V00448,P0020,1,425.95,127.78,298.17
SO000344-3,SO000344,3,V00102,P0005,2,133.95,0.00,267.90
SO000345-1,SO000345,1,V00706,P0034,1,61.95,0.00,61.95
SO000345-2,SO000345,2,V00015,P0001,1,271.95,54.39,217.56
SO000346-1,SO000346,1,V00733,P0047,2,89.95,0.00,179.90
SO000347-1,SO000347,1,V00568,P0027,1,82.95,0.00,82.95
SO000348-1,SO000348,1,V00210,P0009,1,119.95,0.00,119.95
SO000348-2,SO000348,2,V00388,P0017,1,159.95,0.00,159.95
SO000349-1,SO000349,1,V00722,P0041,1,211.95,0.00,211.95
SO000350-1,SO000350,1,V00422,P0019,2,250.95,0.00,501.90
SO000351-1,SO000351,1,V00006,P0001,1,271.95,0.00,271.95
SO000351-2,SO000351,2,V00426,P0019,1,250.95,50.19,200.76
SO000351-3,SO000351,3,V00053,P0003,1,164.95,65.98,98.97
SO000352-1,SO000352,1,V00284,P0012,1,116.95,46.78,70.17
SO000352-2,SO000352,2,V00743,P0052,2,131.95,39.58,224.32
SO000353-1,SO000353,1,V00734,P0047,1,89.95,0.00,89.95
SO000354-1,SO000354,1,V00728,P0044,2,115.95,0.00,231.90
SO000355-1,SO000355,1,V00724,P0042,1,358.95,107.68,251.27
SO000356-1,SO000356,1,V00727,P0044,1,115.95,34.78,81.17
SO000356-2,SO000356,2,V00293,P0013,1,175.95,70.38,105.57
SO000356-3,SO000356,3,V00665,P0032,1,39.95,0.00,39.95
SO000357-1,SO000357,1,V00317,P0014,2,189.95,113.97,265.93
SO000358-1,SO000358,1,V00386,P0017,1,159.95,23.99,135.96
SO000358-2,SO000358,2,V00740,P0050,1,215.95,0.00,215.95
SO000359-1,SO000359,1,V00688,P0033,1,48.95,0.00,48.95
SO000360-1,SO000360,1,V00234,P0010,1,108.95,16.34,92.61
SO000361-1,SO000361,1,V00678,P0033,1,48.95,12.24,36.71
SO000362-1,SO000362,1,V00525,P0024,1,122.95,0.00,122.95
SO000362-2,SO000362,2,V00562,P0026,3,52.95,39.71,119.14
SO000363-1,SO000363,1,V00717,P0039,1,220.95,66.28,154.67
SO000363-2,SO000363,2,V00740,P0050,1,215.95,0.00,215.95
SO000363-3,SO000363,3,V00698,P0034,1,61.95,9.29,52.66
SO000364-1,SO000364,1,V00393,P0017,1,159.95,0.00,159.95
SO000364-2,SO000364,2,V00287,P0012,1,116.95,0.00,116.95
SO000365-1,SO000365,1,V00381,P0016,1,218.95,0.00,218.95
SO000366-1,SO000366,1,V00490,P0022,2,439.95,175.98,703.92
SO000367-1,SO000367,1,V00519,P0024,1,122.95,30.74,92.21
SO000367-2,SO000367,2,V00146,P0007,1,126.95,0.00,126.95
SO000367-3,SO000367,3,V00068,P0003,1,164.95,0.00,164.95
SO000368-1,SO000368,1,V00465,P0021,1,278.95,0.00,278.95
SO000369-1,SO000369,1,V00651,P0031,1,75.95,0.00,75.95
SO000369-2,SO000369,2,V00277,P0012,1,116.95,23.39,93.56
SO000369-3,SO000369,3,V00718,P0039,1,220.95,0.00,220.95
SO000369-4,SO000369,4,V00026,P0002,1,190.95,0.00,190.95
SO000370-1,SO000370,1,V00531,P0025,2,95.95,0.00,191.90
SO000371-1,SO000371,1,V00018,P0001,1,271.95,0.00,271.95
SO000371-2,SO000371,2,V00209,P0009,2,119.95,47.98,191.92
SO000372-1,SO000372,1,V00269,P0012,1,116.95,0.00,116.95
SO000372-2,SO000372,2,V00741,P0051,1,73.95,0.00,73.95
SO000373-1,SO000373,1,V00560,P0026,1,52.95,13.24,39.71
SO000374-1,SO000374,1,V00739,P0050,1,215.95,0.00,215.95
SO000375-1,SO000375,1,V00501,P0023,1,132.95,26.59,106.36
SO000376-1,SO000376,1,V00715,P0038,1,476.95,190.78,286.17
SO000377-1,SO000377,1,V00715,P0038,1,476.95,0.00,476.95
SO000378-1,SO000378,1,V00596,P0028,1,93.95,14.09,79.86
SO000378-2,SO000378,2,V00436,P0019,1,250.95,0.00,250.95
SO000379-1,SO000379,1,V00077,P0004,1,240.95,0.00,240.95
SO000379-2,SO000379,2,V00519,P0024,3,122.95,0.00,368.85
SO000379-3,SO000379,3,V00330,P0014,1,189.95,0.00,189.95
SO000379-4,SO000379,4,V00718,P0039,1,220.95,33.14,187.81
SO000380-1,SO000380,1,V00241,P0011,2,157.95,0.00,315.90
SO000380-2,SO000380,2,V00378,P0016,1,218.95,65.68,153.27
SO000380-3,SO000380,3,V00500,P0023,1,132.95,39.88,93.07
SO000380-4,SO000380,4,V00680,P0033,1,48.95,14.68,34.27
SO000380-5,SO000380,5,V00018,P0001,1,271.95,0.00,271.95
SO000381-1,SO000381,1,V00448,P0020,1,425.95,170.38,255.57
SO000381-2,SO000381,2,V00731,P0046,1,121.95,0.00,121.95
SO000381-3,SO000381,3,V00434,P0019,3,250.95,225.86,526.99
SO000381-4,SO000381,4,V00447,P0020,1,425.95,0.00,425.95
SO000382-1,SO000382,1,V00712,P0036,1,177.95,0.00,177.95
SO000382-2,SO000382,2,V00185,P0008,1,135.95,20.39,115.56
SO000382-3,SO000382,3,V00694,P0034,1,61.95,12.39,49.56
SO000383-1,SO000383,1,V00544,P0025,1,95.95,19.19,76.76
SO000383-2,SO000383,2,V00400,P0017,1,159.95,0.00,159.95
SO000383-3,SO000383,3,V00622,P0030,1,133.95,26.79,107.16
SO000384-1,SO000384,1,V00325,P0014,1,189.95,0.00,189.95
